a,dest,poe,mgra_entry,mgra_return,poe_taz
11081,1717,2,21895,21895,4
11082,1718,2,21895,21895,4
11083,1719,2,21895,21895,4
11084,1720,2,21895,21895,4
11085,1721,2,21895,21895,4
11086,1722,2,21895,21895,4
11087,1723,2,21895,21895,4
11088,1724,2,21895,21895,4
11089,1725,2,21895,21895,4
11090,1726,2,21895,21895,4
11091,1727,2,21895,21895,4
11092,1728,2,21895,21895,4
11093,1729,2,21895,21895,4
11094,1730,2,21895,21895,4
11095,1731,2,21895,21895,4
11096,1732,2,21895,21895,4
11097,1733,2,21895,21895,4
11098,1734,2,21895,21895,4
11099,1735,2,21895,21895,4
11100,1736,2,21895,21895,4
11101,1737,2,21895,21895,4
11102,1738,2,21895,21895,4
11103,1739,2,21895,21895,4
11104,1740,2,21895,21895,4
11105,1741,2,21895,21895,4
11106,1742,2,21895,21895,4
11107,1743,2,21895,21895,4
11108,1744,2,21895,21895,4
11109,1745,2,21895,21895,4
11110,1746,2,21895,21895,4
11111,1747,2,21895,21895,4
11112,1748,2,21895,21895,4
11113,1749,2,21895,21895,4
11114,1750,2,21895,21895,4
11115,1751,2,21895,21895,4
11116,1752,2,21895,21895,4
11117,1753,2,21895,21895,4
11118,1754,2,21895,21895,4
11119,1755,2,21895,21895,4
11120,1756,2,21895,21895,4
11121,1757,2,21895,21895,4
11122,1758,2,21895,21895,4
11123,1759,2,21895,21895,4
11124,1760,2,21895,21895,4
11125,1761,2,21895,21895,4
11126,1762,2,21895,21895,4
11127,1763,2,21895,21895,4
11128,1764,2,21895,21895,4
11129,1765,2,21895,21895,4
11130,1766,2,21895,21895,4
11131,1767,2,21895,21895,4
11132,1768,2,21895,21895,4
11133,1769,2,21895,21895,4
11134,1770,2,21895,21895,4
11135,1771,2,21895,21895,4
11136,1772,2,21895,21895,4
11137,1773,2,21895,21895,4
11138,1774,2,21895,21895,4
11139,1775,2,21895,21895,4
11140,1776,2,21895,21895,4
11141,1777,2,21895,21895,4
11142,1778,2,21895,21895,4
11143,1779,2,21895,21895,4
11144,1780,2,21895,21895,4
11145,1781,2,21895,21895,4
11146,1782,2,21895,21895,4
11147,1783,2,21895,21895,4
11148,1784,2,21895,21895,4
11149,1785,2,21895,21895,4
11150,1786,2,21895,21895,4
11151,1787,2,21895,21895,4
11152,1788,2,21895,21895,4
11153,1789,2,21895,21895,4
11154,1790,2,21895,21895,4
11155,1791,2,21895,21895,4
11156,1792,2,21895,21895,4
11157,1793,2,21895,21895,4
11158,1794,2,21895,21895,4
11159,1795,2,21895,21895,4
11160,1796,2,21895,21895,4
11161,1797,2,21895,21895,4
11162,1798,2,21895,21895,4
11163,1799,2,21895,21895,4
11164,1800,2,21895,21895,4
11165,1801,2,21895,21895,4
11166,1802,2,21895,21895,4
11167,1803,2,21895,21895,4
11168,1804,2,21895,21895,4
11169,1805,2,21895,21895,4
11170,1806,2,21895,21895,4
11171,1807,2,21895,21895,4
11172,1808,2,21895,21895,4
11173,1809,2,21895,21895,4
11174,1810,2,21895,21895,4
11175,1811,2,21895,21895,4
11176,1812,2,21895,21895,4
11177,1813,2,21895,21895,4
11178,1814,2,21895,21895,4
11179,1815,2,21895,21895,4
11180,1816,2,21895,21895,4
11181,1817,2,21895,21895,4
11182,1818,2,21895,21895,4
11183,1819,2,21895,21895,4
11184,1820,2,21895,21895,4
11185,1821,2,21895,21895,4
11186,1822,2,21895,21895,4
11187,1823,2,21895,21895,4
11188,1824,2,21895,21895,4
11189,1825,2,21895,21895,4
11190,1826,2,21895,21895,4
11191,1827,2,21895,21895,4
11192,1828,2,21895,21895,4
11193,1829,2,21895,21895,4
11194,1830,2,21895,21895,4
11195,1831,2,21895,21895,4
11196,1832,2,21895,21895,4
11197,1833,2,21895,21895,4
11198,1834,2,21895,21895,4
11199,1835,2,21895,21895,4
11200,1836,2,21895,21895,4
11201,1837,2,21895,21895,4
11202,1838,2,21895,21895,4
11203,1839,2,21895,21895,4
11204,1840,2,21895,21895,4
11205,1841,2,21895,21895,4
11206,1842,2,21895,21895,4
11207,1843,2,21895,21895,4
11208,1844,2,21895,21895,4
11209,1845,2,21895,21895,4
11210,1846,2,21895,21895,4
11211,1847,2,21895,21895,4
11212,1848,2,21895,21895,4
11213,1849,2,21895,21895,4
11214,1850,2,21895,21895,4
11215,1851,2,21895,21895,4
11216,1852,2,21895,21895,4
11217,1853,2,21895,21895,4
11218,1854,2,21895,21895,4
11219,1855,2,21895,21895,4
11220,1856,2,21895,21895,4
11221,1857,2,21895,21895,4
11222,1858,2,21895,21895,4
11223,1859,2,21895,21895,4
11224,1860,2,21895,21895,4
11225,1861,2,21895,21895,4
11226,1862,2,21895,21895,4
11227,1863,2,21895,21895,4
11228,1864,2,21895,21895,4
11229,1865,2,21895,21895,4
11230,1866,2,21895,21895,4
11231,1867,2,21895,21895,4
11232,1868,2,21895,21895,4
11233,1869,2,21895,21895,4
11234,1870,2,21895,21895,4
11235,1871,2,21895,21895,4
11236,1872,2,21895,21895,4
11237,1873,2,21895,21895,4
11238,1874,2,21895,21895,4
11239,1875,2,21895,21895,4
11240,1876,2,21895,21895,4
11241,1877,2,21895,21895,4
11242,1878,2,21895,21895,4
11243,1879,2,21895,21895,4
11244,1880,2,21895,21895,4
11245,1881,2,21895,21895,4
11246,1882,2,21895,21895,4
11247,1883,2,21895,21895,4
11248,1884,2,21895,21895,4
11249,1885,2,21895,21895,4
11250,1886,2,21895,21895,4
11251,1887,2,21895,21895,4
11252,1888,2,21895,21895,4
11253,1889,2,21895,21895,4
11254,1890,2,21895,21895,4
11255,1891,2,21895,21895,4
11256,1892,2,21895,21895,4
11257,1893,2,21895,21895,4
11258,1894,2,21895,21895,4
11259,1895,2,21895,21895,4
11260,1896,2,21895,21895,4
11261,1897,2,21895,21895,4
11262,1898,2,21895,21895,4
11263,1899,2,21895,21895,4
11264,1900,2,21895,21895,4
11265,1901,2,21895,21895,4
11266,1902,2,21895,21895,4
11267,1903,2,21895,21895,4
11268,1904,2,21895,21895,4
11269,1905,2,21895,21895,4
11270,1906,2,21895,21895,4
11271,1907,2,21895,21895,4
11272,1908,2,21895,21895,4
11273,1909,2,21895,21895,4
11274,1910,2,21895,21895,4
11275,1911,2,21895,21895,4
11276,1912,2,21895,21895,4
11277,1913,2,21895,21895,4
11278,1914,2,21895,21895,4
11279,1915,2,21895,21895,4
11280,1916,2,21895,21895,4
11281,1917,2,21895,21895,4
11282,1918,2,21895,21895,4
11283,1919,2,21895,21895,4
11284,1920,2,21895,21895,4
11285,1921,2,21895,21895,4
11286,1922,2,21895,21895,4
11287,1923,2,21895,21895,4
11288,1924,2,21895,21895,4
11289,1925,2,21895,21895,4
11290,1926,2,21895,21895,4
11291,1927,2,21895,21895,4
11292,1928,2,21895,21895,4
11293,1929,2,21895,21895,4
11294,1930,2,21895,21895,4
11295,1931,2,21895,21895,4
11296,1932,2,21895,21895,4
11297,1933,2,21895,21895,4
11298,1934,2,21895,21895,4
11299,1935,2,21895,21895,4
11300,1936,2,21895,21895,4
11301,1937,2,21895,21895,4
11302,1938,2,21895,21895,4
11303,1939,2,21895,21895,4
11304,1940,2,21895,21895,4
11305,1941,2,21895,21895,4
11306,1942,2,21895,21895,4
11307,1943,2,21895,21895,4
11308,1944,2,21895,21895,4
11309,1945,2,21895,21895,4
11310,1946,2,21895,21895,4
11311,1947,2,21895,21895,4
11312,1948,2,21895,21895,4
11313,1949,2,21895,21895,4
11314,1950,2,21895,21895,4
11315,1951,2,21895,21895,4
11316,1952,2,21895,21895,4
11317,1953,2,21895,21895,4
11318,1954,2,21895,21895,4
11319,1955,2,21895,21895,4
11320,1956,2,21895,21895,4
11321,1957,2,21895,21895,4
11322,1958,2,21895,21895,4
11323,1959,2,21895,21895,4
11324,1960,2,21895,21895,4
11325,1961,2,21895,21895,4
11326,1962,2,21895,21895,4
11327,1963,2,21895,21895,4
11328,1964,2,21895,21895,4
11329,1965,2,21895,21895,4
11330,1966,2,21895,21895,4
11331,1967,2,21895,21895,4
11332,1968,2,21895,21895,4
11333,1969,2,21895,21895,4
11334,1970,2,21895,21895,4
11335,1971,2,21895,21895,4
11336,1972,2,21895,21895,4
11337,1973,2,21895,21895,4
11338,1974,2,21895,21895,4
11339,1975,2,21895,21895,4
11340,1976,2,21895,21895,4
11341,1977,2,21895,21895,4
11342,1978,2,21895,21895,4
11343,1979,2,21895,21895,4
11344,1980,2,21895,21895,4
11345,1981,2,21895,21895,4
11346,1982,2,21895,21895,4
11347,1983,2,21895,21895,4
11348,1984,2,21895,21895,4
11349,1985,2,21895,21895,4
11350,1986,2,21895,21895,4
11351,1987,2,21895,21895,4
11352,1988,2,21895,21895,4
11353,1989,2,21895,21895,4
11354,1990,2,21895,21895,4
11355,1991,2,21895,21895,4
11356,1992,2,21895,21895,4
11357,1993,2,21895,21895,4
11358,1994,2,21895,21895,4
11359,1995,2,21895,21895,4
11360,1996,2,21895,21895,4
11361,1997,2,21895,21895,4
11362,1998,2,21895,21895,4
11363,1999,2,21895,21895,4
11364,2000,2,21895,21895,4
11365,2001,2,21895,21895,4
11366,2002,2,21895,21895,4
11367,2003,2,21895,21895,4
11368,2004,2,21895,21895,4
11369,2005,2,21895,21895,4
11370,2006,2,21895,21895,4
11371,2007,2,21895,21895,4
11372,2008,2,21895,21895,4
11373,2009,2,21895,21895,4
11374,2010,2,21895,21895,4
11375,2011,2,21895,21895,4
11376,2012,2,21895,21895,4
11377,2013,2,21895,21895,4
11378,2014,2,21895,21895,4
11379,2015,2,21895,21895,4
11380,2016,2,21895,21895,4
11381,2017,2,21895,21895,4
11382,2018,2,21895,21895,4
11383,2019,2,21895,21895,4
11384,2020,2,21895,21895,4
11385,2021,2,21895,21895,4
11386,2022,2,21895,21895,4
11387,2023,2,21895,21895,4
11388,2024,2,21895,21895,4
11389,2025,2,21895,21895,4
11390,2026,2,21895,21895,4
11391,2027,2,21895,21895,4
11392,2028,2,21895,21895,4
11393,2029,2,21895,21895,4
11394,2030,2,21895,21895,4
11395,2031,2,21895,21895,4
11396,2032,2,21895,21895,4
11397,2033,2,21895,21895,4
11398,2034,2,21895,21895,4
11399,2035,2,21895,21895,4
11400,2036,2,21895,21895,4
11401,2037,2,21895,21895,4
11402,2038,2,21895,21895,4
11403,2039,2,21895,21895,4
11404,2040,2,21895,21895,4
11405,2041,2,21895,21895,4
11406,2042,2,21895,21895,4
11407,2043,2,21895,21895,4
11408,2044,2,21895,21895,4
11409,2045,2,21895,21895,4
11410,2046,2,21895,21895,4
11411,2047,2,21895,21895,4
11412,2048,2,21895,21895,4
11413,2049,2,21895,21895,4
11414,2050,2,21895,21895,4
11415,2051,2,21895,21895,4
11416,2052,2,21895,21895,4
11417,2053,2,21895,21895,4
11418,2054,2,21895,21895,4
11419,2055,2,21895,21895,4
11420,2056,2,21895,21895,4
11421,2057,2,21895,21895,4
11422,2058,2,21895,21895,4
11423,2059,2,21895,21895,4
11424,2060,2,21895,21895,4
11425,2061,2,21895,21895,4
11426,2062,2,21895,21895,4
11427,2063,2,21895,21895,4
11428,2064,2,21895,21895,4
11429,2065,2,21895,21895,4
11430,2066,2,21895,21895,4
11431,2067,2,21895,21895,4
11432,2068,2,21895,21895,4
11433,2069,2,21895,21895,4
11434,2070,2,21895,21895,4
11435,2071,2,21895,21895,4
11436,2072,2,21895,21895,4
11437,2073,2,21895,21895,4
11438,2074,2,21895,21895,4
11439,2075,2,21895,21895,4
11440,2076,2,21895,21895,4
11441,2077,2,21895,21895,4
11442,2078,2,21895,21895,4
11443,2079,2,21895,21895,4
11444,2080,2,21895,21895,4
11445,2081,2,21895,21895,4
11446,2082,2,21895,21895,4
11447,2083,2,21895,21895,4
11448,2084,2,21895,21895,4
11449,2085,2,21895,21895,4
11450,2086,2,21895,21895,4
11451,2087,2,21895,21895,4
11452,2088,2,21895,21895,4
11453,2089,2,21895,21895,4
11454,2090,2,21895,21895,4
11455,2091,2,21895,21895,4
11456,2092,2,21895,21895,4
11457,2093,2,21895,21895,4
11458,2094,2,21895,21895,4
11459,2095,2,21895,21895,4
11460,2096,2,21895,21895,4
11461,2097,2,21895,21895,4
11462,2098,2,21895,21895,4
11463,2099,2,21895,21895,4
11464,2100,2,21895,21895,4
11465,2101,2,21895,21895,4
11466,2102,2,21895,21895,4
11467,2103,2,21895,21895,4
11468,2104,2,21895,21895,4
11469,2105,2,21895,21895,4
11470,2106,2,21895,21895,4
11471,2107,2,21895,21895,4
11472,2108,2,21895,21895,4
11473,2109,2,21895,21895,4
11474,2110,2,21895,21895,4
11475,2111,2,21895,21895,4
11476,2112,2,21895,21895,4
11477,2113,2,21895,21895,4
11478,2114,2,21895,21895,4
11479,2115,2,21895,21895,4
11480,2116,2,21895,21895,4
11481,2117,2,21895,21895,4
11482,2118,2,21895,21895,4
11483,2119,2,21895,21895,4
11484,2120,2,21895,21895,4
11485,2121,2,21895,21895,4
11486,2122,2,21895,21895,4
11487,2123,2,21895,21895,4
11488,2124,2,21895,21895,4
11489,2125,2,21895,21895,4
11490,2126,2,21895,21895,4
11491,2127,2,21895,21895,4
11492,2128,2,21895,21895,4
11493,2129,2,21895,21895,4
11494,2130,2,21895,21895,4
11495,2131,2,21895,21895,4
11496,2132,2,21895,21895,4
11497,2133,2,21895,21895,4
11498,2134,2,21895,21895,4
11499,2135,2,21895,21895,4
11500,2136,2,21895,21895,4
11501,2137,2,21895,21895,4
11502,2138,2,21895,21895,4
11503,2139,2,21895,21895,4
11504,2140,2,21895,21895,4
11505,2141,2,21895,21895,4
11506,2142,2,21895,21895,4
11507,2143,2,21895,21895,4
11508,2144,2,21895,21895,4
11509,2145,2,21895,21895,4
11510,2146,2,21895,21895,4
11511,2147,2,21895,21895,4
11512,2148,2,21895,21895,4
11513,2149,2,21895,21895,4
11514,2150,2,21895,21895,4
11515,2151,2,21895,21895,4
11516,2152,2,21895,21895,4
11517,2153,2,21895,21895,4
11518,2154,2,21895,21895,4
11519,2155,2,21895,21895,4
11520,2156,2,21895,21895,4
11521,2157,2,21895,21895,4
11522,2158,2,21895,21895,4
11523,2159,2,21895,21895,4
11524,2160,2,21895,21895,4
11525,2161,2,21895,21895,4
11526,2162,2,21895,21895,4
11527,2163,2,21895,21895,4
11528,2164,2,21895,21895,4
11529,2165,2,21895,21895,4
11530,2166,2,21895,21895,4
11531,2167,2,21895,21895,4
11532,2168,2,21895,21895,4
11533,2169,2,21895,21895,4
11534,2170,2,21895,21895,4
11535,2171,2,21895,21895,4
11536,2172,2,21895,21895,4
11537,2173,2,21895,21895,4
11538,2174,2,21895,21895,4
11539,2175,2,21895,21895,4
11540,2176,2,21895,21895,4
11541,2177,2,21895,21895,4
11542,2178,2,21895,21895,4
11543,2179,2,21895,21895,4
11544,2180,2,21895,21895,4
11545,2181,2,21895,21895,4
11546,2182,2,21895,21895,4
11547,2183,2,21895,21895,4
11548,2184,2,21895,21895,4
11549,2185,2,21895,21895,4
11550,2186,2,21895,21895,4
11551,2187,2,21895,21895,4
11552,2188,2,21895,21895,4
11553,2189,2,21895,21895,4
11554,2190,2,21895,21895,4
11555,2191,2,21895,21895,4
11556,2192,2,21895,21895,4
11557,2193,2,21895,21895,4
11558,2194,2,21895,21895,4
11559,2195,2,21895,21895,4
11560,2196,2,21895,21895,4
11561,2197,2,21895,21895,4
11562,2198,2,21895,21895,4
11563,2199,2,21895,21895,4
11564,2200,2,21895,21895,4
11565,2201,2,21895,21895,4
11566,2202,2,21895,21895,4
11567,2203,2,21895,21895,4
11568,2204,2,21895,21895,4
11569,2205,2,21895,21895,4
11570,2206,2,21895,21895,4
11571,2207,2,21895,21895,4
11572,2208,2,21895,21895,4
11573,2209,2,21895,21895,4
11574,2210,2,21895,21895,4
11575,2211,2,21895,21895,4
11576,2212,2,21895,21895,4
11577,2213,2,21895,21895,4
11578,2214,2,21895,21895,4
11579,2215,2,21895,21895,4
11580,2216,2,21895,21895,4
11581,2217,2,21895,21895,4
11582,2218,2,21895,21895,4
11583,2219,2,21895,21895,4
11584,2220,2,21895,21895,4
11585,2221,2,21895,21895,4
11586,2222,2,21895,21895,4
11587,2223,2,21895,21895,4
11588,2224,2,21895,21895,4
11589,2225,2,21895,21895,4
11590,2226,2,21895,21895,4
11591,2227,2,21895,21895,4
11592,2228,2,21895,21895,4
11593,2229,2,21895,21895,4
11594,2230,2,21895,21895,4
11595,2231,2,21895,21895,4
11596,2232,2,21895,21895,4
11597,2233,2,21895,21895,4
11598,2234,2,21895,21895,4
11599,2235,2,21895,21895,4
11600,2236,2,21895,21895,4
11601,2237,2,21895,21895,4
11602,2238,2,21895,21895,4
11603,2239,2,21895,21895,4
11604,2240,2,21895,21895,4
11605,2241,2,21895,21895,4
11606,2242,2,21895,21895,4
11607,2243,2,21895,21895,4
11608,2244,2,21895,21895,4
11609,2245,2,21895,21895,4
11610,2246,2,21895,21895,4
11611,2247,2,21895,21895,4
11612,2248,2,21895,21895,4
11613,2249,2,21895,21895,4
11614,2250,2,21895,21895,4
11615,2251,2,21895,21895,4
11616,2252,2,21895,21895,4
11617,2253,2,21895,21895,4
11618,2254,2,21895,21895,4
11619,2255,2,21895,21895,4
11620,2256,2,21895,21895,4
11621,2257,2,21895,21895,4
11622,2258,2,21895,21895,4
11623,2259,2,21895,21895,4
11624,2260,2,21895,21895,4
11625,2261,2,21895,21895,4
11626,2262,2,21895,21895,4
11627,2263,2,21895,21895,4
11628,2264,2,21895,21895,4
11629,2265,2,21895,21895,4
11630,2266,2,21895,21895,4
11631,2267,2,21895,21895,4
11632,2268,2,21895,21895,4
11633,2269,2,21895,21895,4
11634,2270,2,21895,21895,4
11635,2271,2,21895,21895,4
11636,2272,2,21895,21895,4
11637,2273,2,21895,21895,4
11638,2274,2,21895,21895,4
11639,2275,2,21895,21895,4
11640,2276,2,21895,21895,4
11641,2277,2,21895,21895,4
11642,2278,2,21895,21895,4
11643,2279,2,21895,21895,4
11644,2280,2,21895,21895,4
11645,2281,2,21895,21895,4
11646,2282,2,21895,21895,4
11647,2283,2,21895,21895,4
11648,2284,2,21895,21895,4
11649,2285,2,21895,21895,4
11650,2286,2,21895,21895,4
11651,2287,2,21895,21895,4
11652,2288,2,21895,21895,4
11653,2289,2,21895,21895,4
11654,2290,2,21895,21895,4
11655,2291,2,21895,21895,4
11656,2292,2,21895,21895,4
11657,2293,2,21895,21895,4
11658,2294,2,21895,21895,4
11659,2295,2,21895,21895,4
11660,2296,2,21895,21895,4
11661,2297,2,21895,21895,4
11662,2298,2,21895,21895,4
11663,2299,2,21895,21895,4
11664,2300,2,21895,21895,4
11665,2301,2,21895,21895,4
11666,2302,2,21895,21895,4
11667,2303,2,21895,21895,4
11668,2304,2,21895,21895,4
11669,2305,2,21895,21895,4
11670,2306,2,21895,21895,4
11671,2307,2,21895,21895,4
11672,2308,2,21895,21895,4
11673,2309,2,21895,21895,4
11674,2310,2,21895,21895,4
11675,2311,2,21895,21895,4
11676,2312,2,21895,21895,4
11677,2313,2,21895,21895,4
11678,2314,2,21895,21895,4
11679,2315,2,21895,21895,4
11680,2316,2,21895,21895,4
11681,2317,2,21895,21895,4
11682,2318,2,21895,21895,4
11683,2319,2,21895,21895,4
11684,2320,2,21895,21895,4
11685,2321,2,21895,21895,4
11686,2322,2,21895,21895,4
11687,2323,2,21895,21895,4
11688,2324,2,21895,21895,4
11689,2325,2,21895,21895,4
11690,2326,2,21895,21895,4
11691,2327,2,21895,21895,4
11692,2328,2,21895,21895,4
11693,2329,2,21895,21895,4
11694,2330,2,21895,21895,4
11695,2331,2,21895,21895,4
11696,2332,2,21895,21895,4
11697,2333,2,21895,21895,4
11698,2334,2,21895,21895,4
11699,2335,2,21895,21895,4
11700,2336,2,21895,21895,4
11701,2337,2,21895,21895,4
11702,2338,2,21895,21895,4
11703,2339,2,21895,21895,4
11704,2340,2,21895,21895,4
11705,2341,2,21895,21895,4
11706,2342,2,21895,21895,4
11707,2343,2,21895,21895,4
11708,2344,2,21895,21895,4
11709,2345,2,21895,21895,4
11710,2346,2,21895,21895,4
11711,2347,2,21895,21895,4
11712,2348,2,21895,21895,4
11713,2349,2,21895,21895,4
11714,2350,2,21895,21895,4
11715,2351,2,21895,21895,4
11716,2352,2,21895,21895,4
11717,2353,2,21895,21895,4
11718,2354,2,21895,21895,4
11719,2355,2,21895,21895,4
11720,2356,2,21895,21895,4
11721,2357,2,21895,21895,4
11722,2358,2,21895,21895,4
11723,2359,2,21895,21895,4
11724,2360,2,21895,21895,4
11725,2361,2,21895,21895,4
11726,2362,2,21895,21895,4
11727,2363,2,21895,21895,4
11728,2364,2,21895,21895,4
11729,2365,2,21895,21895,4
11730,2366,2,21895,21895,4
11731,2367,2,21895,21895,4
11732,2368,2,21895,21895,4
11733,2369,2,21895,21895,4
11734,2370,2,21895,21895,4
11735,2371,2,21895,21895,4
11736,2372,2,21895,21895,4
11737,2373,2,21895,21895,4
11738,2374,2,21895,21895,4
11739,2375,2,21895,21895,4
11740,2376,2,21895,21895,4
11741,2377,2,21895,21895,4
11742,2378,2,21895,21895,4
11743,2379,2,21895,21895,4
11744,2380,2,21895,21895,4
11745,2381,2,21895,21895,4
11746,2382,2,21895,21895,4
11747,2383,2,21895,21895,4
11748,2384,2,21895,21895,4
11749,2385,2,21895,21895,4
11750,2386,2,21895,21895,4
11751,2387,2,21895,21895,4
11752,2388,2,21895,21895,4
11753,2389,2,21895,21895,4
11754,2390,2,21895,21895,4
11755,2391,2,21895,21895,4
11756,2392,2,21895,21895,4
11757,2393,2,21895,21895,4
11758,2394,2,21895,21895,4
11759,2395,2,21895,21895,4
11760,2396,2,21895,21895,4
11761,2397,2,21895,21895,4
11762,2398,2,21895,21895,4
11763,2399,2,21895,21895,4
11764,2400,2,21895,21895,4
11765,2401,2,21895,21895,4
11766,2402,2,21895,21895,4
11767,2403,2,21895,21895,4
11768,2404,2,21895,21895,4
11769,2405,2,21895,21895,4
11770,2406,2,21895,21895,4
11771,2407,2,21895,21895,4
11772,2408,2,21895,21895,4
11773,2409,2,21895,21895,4
11774,2410,2,21895,21895,4
11775,2411,2,21895,21895,4
11776,2412,2,21895,21895,4
11777,2413,2,21895,21895,4
11778,2414,2,21895,21895,4
11779,2415,2,21895,21895,4
11780,2416,2,21895,21895,4
11781,2417,2,21895,21895,4
11782,2418,2,21895,21895,4
11783,2419,2,21895,21895,4
11784,2420,2,21895,21895,4
11785,2421,2,21895,21895,4
11786,2422,2,21895,21895,4
11787,2423,2,21895,21895,4
11788,2424,2,21895,21895,4
11789,2425,2,21895,21895,4
11790,2426,2,21895,21895,4
11791,2427,2,21895,21895,4
11792,2428,2,21895,21895,4
11793,2429,2,21895,21895,4
11794,2430,2,21895,21895,4
11795,2431,2,21895,21895,4
11796,2432,2,21895,21895,4
11797,2433,2,21895,21895,4
11798,2434,2,21895,21895,4
11799,2435,2,21895,21895,4
11800,2436,2,21895,21895,4
11801,2437,2,21895,21895,4
11802,2438,2,21895,21895,4
11803,2439,2,21895,21895,4
11804,2440,2,21895,21895,4
11805,2441,2,21895,21895,4
11806,2442,2,21895,21895,4
11807,2443,2,21895,21895,4
11808,2444,2,21895,21895,4
11809,2445,2,21895,21895,4
11810,2446,2,21895,21895,4
11811,2447,2,21895,21895,4
11812,2448,2,21895,21895,4
11813,2449,2,21895,21895,4
11814,2450,2,21895,21895,4
11815,2451,2,21895,21895,4
11816,2452,2,21895,21895,4
11817,2453,2,21895,21895,4
11818,2454,2,21895,21895,4
11819,2455,2,21895,21895,4
11820,2456,2,21895,21895,4
11821,2457,2,21895,21895,4
11822,2458,2,21895,21895,4
11823,2459,2,21895,21895,4
11824,2460,2,21895,21895,4
11825,2461,2,21895,21895,4
11826,2462,2,21895,21895,4
11827,2463,2,21895,21895,4
11828,2464,2,21895,21895,4
11829,2465,2,21895,21895,4
11830,2466,2,21895,21895,4
11831,2467,2,21895,21895,4
11832,2468,2,21895,21895,4
11833,2469,2,21895,21895,4
11834,2470,2,21895,21895,4
11835,2471,2,21895,21895,4
11836,2472,2,21895,21895,4
11837,2473,2,21895,21895,4
11838,2474,2,21895,21895,4
11839,2475,2,21895,21895,4
11840,2476,2,21895,21895,4
11841,2477,2,21895,21895,4
11842,2478,2,21895,21895,4
11843,2479,2,21895,21895,4
11844,2480,2,21895,21895,4
11845,2481,2,21895,21895,4
11846,2482,2,21895,21895,4
11847,2483,2,21895,21895,4
11848,2484,2,21895,21895,4
11849,2485,2,21895,21895,4
11850,2486,2,21895,21895,4
11851,2487,2,21895,21895,4
11852,2488,2,21895,21895,4
11853,2489,2,21895,21895,4
11854,2490,2,21895,21895,4
11855,2491,2,21895,21895,4
11856,2492,2,21895,21895,4
11857,2493,2,21895,21895,4
11858,2494,2,21895,21895,4
11859,2495,2,21895,21895,4
11860,2496,2,21895,21895,4
11861,2497,2,21895,21895,4
11862,2498,2,21895,21895,4
11863,2499,2,21895,21895,4
11864,2500,2,21895,21895,4
11865,2501,2,21895,21895,4
11866,2502,2,21895,21895,4
11867,2503,2,21895,21895,4
11868,2504,2,21895,21895,4
11869,2505,2,21895,21895,4
11870,2506,2,21895,21895,4
11871,2507,2,21895,21895,4
11872,2508,2,21895,21895,4
11873,2509,2,21895,21895,4
11874,2510,2,21895,21895,4
11875,2511,2,21895,21895,4
11876,2512,2,21895,21895,4
11877,2513,2,21895,21895,4
11878,2514,2,21895,21895,4
11879,2515,2,21895,21895,4
11880,2516,2,21895,21895,4
11881,2517,2,21895,21895,4
11882,2518,2,21895,21895,4
11883,2519,2,21895,21895,4
11884,2520,2,21895,21895,4
11885,2521,2,21895,21895,4
11886,2522,2,21895,21895,4
11887,2523,2,21895,21895,4
11888,2524,2,21895,21895,4
11889,2525,2,21895,21895,4
11890,2526,2,21895,21895,4
11891,2527,2,21895,21895,4
11892,2528,2,21895,21895,4
11893,2529,2,21895,21895,4
11894,2530,2,21895,21895,4
11895,2531,2,21895,21895,4
11896,2532,2,21895,21895,4
11897,2533,2,21895,21895,4
11898,2534,2,21895,21895,4
11899,2535,2,21895,21895,4
11900,2536,2,21895,21895,4
11901,2537,2,21895,21895,4
11902,2538,2,21895,21895,4
11903,2539,2,21895,21895,4
11904,2540,2,21895,21895,4
11905,2541,2,21895,21895,4
11906,2542,2,21895,21895,4
11907,2543,2,21895,21895,4
11908,2544,2,21895,21895,4
11909,2545,2,21895,21895,4
11910,2546,2,21895,21895,4
11911,2547,2,21895,21895,4
11912,2548,2,21895,21895,4
11913,2549,2,21895,21895,4
11914,2550,2,21895,21895,4
11915,2551,2,21895,21895,4
11916,2552,2,21895,21895,4
11917,2553,2,21895,21895,4
11918,2554,2,21895,21895,4
11919,2555,2,21895,21895,4
11920,2556,2,21895,21895,4
11921,2557,2,21895,21895,4
11922,2558,2,21895,21895,4
11923,2559,2,21895,21895,4
11924,2560,2,21895,21895,4
11925,2561,2,21895,21895,4
11926,2562,2,21895,21895,4
11927,2563,2,21895,21895,4
11928,2564,2,21895,21895,4
11929,2565,2,21895,21895,4
11930,2566,2,21895,21895,4
11931,2567,2,21895,21895,4
11932,2568,2,21895,21895,4
11933,2569,2,21895,21895,4
11934,2570,2,21895,21895,4
11935,2571,2,21895,21895,4
11936,2572,2,21895,21895,4
11937,2573,2,21895,21895,4
11938,2574,2,21895,21895,4
11939,2575,2,21895,21895,4
11940,2576,2,21895,21895,4
11941,2577,2,21895,21895,4
11942,2578,2,21895,21895,4
11943,2579,2,21895,21895,4
11944,2580,2,21895,21895,4
11945,2581,2,21895,21895,4
11946,2582,2,21895,21895,4
11947,2583,2,21895,21895,4
11948,2584,2,21895,21895,4
11949,2585,2,21895,21895,4
11950,2586,2,21895,21895,4
11951,2587,2,21895,21895,4
11952,2588,2,21895,21895,4
11953,2589,2,21895,21895,4
