Model,Alternative,Matrix,Index1,Index2,Value,Comment,Comment2,Comment3,Comment4,Comment5,End
MGGStopLocation,zone,1,travelDisutility,nstop,-0.1467,Trip length calibration adjustment,,,,,
HSOStopLocation,zone,1,travelDisutility,nstop,-0.1909,Trip length calibration adjustment,,,,,
HGOStopLocation,zone,1,travelDisutility,nstop,-0.1909,Trip length calibration adjustment,,,,,
HOOStopLocation,zone,1,travelDisutility,nstop,-0.1909,Trip length calibration adjustment,,,,,
HSSStopLocation,zone,1,travelDisutility,nstop,-0.1909,Trip length calibration adjustment,,,,,
HGGStopLocation,zone,1,travelDisutility,nstop,-0.1909,Trip length calibration adjustment,,,,,
LGStopType,R,,,,-0.409,Trips per tour calibration adjustment - IN,,,,,
MGStopType,R,,,,-0.409,Trips per tour calibration adjustment - IN,,,,,
IGStopType,R,,,,-0.409,Trips per tour calibration adjustment - IN,,,,,
HGStopType,R,,,,-0.409,Trips per tour calibration adjustment - IN,,,,,
LSStopType,R,,,,0.347,Trips per tour calibration adjustment - IN,,,,,
MSStopType,R,,,,-0.804,Trips per tour calibration adjustment - IN,,,,,
ISStopType,R,,,,-0.804,Trips per tour calibration adjustment - IN,,,,,
HSStopType,R,,,,-0.804,Trips per tour calibration adjustment - IN,,,,,
LOStopType,R,,,,-1.318,Trips per tour calibration adjustment - IN,,,,,
MOStopType,R,,,,-1.318,Trips per tour calibration adjustment - IN,,,,,
IOStopType,R,,,,-1.318,Trips per tour calibration adjustment - IN,,,,,
HOStopType,R,,,,-1.318,Trips per tour calibration adjustment - IN,,,,,
HGGStopLocation,zone,1,travelDisutility,nstop,0.447,Trip length calibration adjustment - v2 - IN,,,,,
HGOStopLocation,zone,1,travelDisutility,nstop,0.447,Trip length calibration adjustment - v2 - IN,,,,,
HOOStopLocation,zone,1,travelDisutility,nstop,0.447,Trip length calibration adjustment - v2 - IN,,,,,
HSOStopLocation,zone,1,travelDisutility,nstop,0.447,Trip length calibration adjustment - v2 - IN,,,,,
HSSStopLocation,zone,1,travelDisutility,nstop,0.447,Trip length calibration adjustment - v2 - IN,,,,,
IGGStopLocation,zone,1,travelDisutility,nstop,0.5,Trip length calibration adjustment - v2 - IN,,,,,
IGOStopLocation,zone,1,travelDisutility,nstop,0.5,Trip length calibration adjustment - v2 - IN,,,,,
IOOStopLocation,zone,1,travelDisutility,nstop,0.5,Trip length calibration adjustment - v2 - IN,,,,,
ISOStopLocation,zone,1,travelDisutility,nstop,0.5,Trip length calibration adjustment - v2 - IN,,,,,
ISSStopLocation,zone,1,travelDisutility,nstop,0.5,Trip length calibration adjustment - v2 - IN,,,,,
LGGStopLocation,zone,1,travelDisutility,nstop,1.208,Trip length calibration adjustment - v2 - IN,,,,,
LGOStopLocation,zone,1,travelDisutility,nstop,1.208,Trip length calibration adjustment - v2 - IN,,,,,
LOOStopLocation,zone,1,travelDisutility,nstop,1.208,Trip length calibration adjustment - v2 - IN,,,,,
LSOStopLocation,zone,1,travelDisutility,nstop,1.208,Trip length calibration adjustment - v2 - IN,,,,,
LSSStopLocation,zone,1,travelDisutility,nstop,1.208,Trip length calibration adjustment - v2 - IN,,,,,
MGGStopLocation,zone,1,travelDisutility,nstop,0.393,Trip length calibration adjustment - v2 - IN,,,,,
MGOStopLocation,zone,1,travelDisutility,nstop,0.393,Trip length calibration adjustment - v2 - IN,,,,,
MOOStopLocation,zone,1,travelDisutility,nstop,0.393,Trip length calibration adjustment - v2 - IN,,,,,
MSOStopLocation,zone,1,travelDisutility,nstop,0.393,Trip length calibration adjustment - v2 - IN,,,,,
MSSStopLocation,zone,1,travelDisutility,nstop,0.393,Trip length calibration adjustment - v2 - IN,,,,,
TourTOD,OE,,,,0.8398,Calibration constant - adjust to SANDAG time periods,,,,,
TourTOD,AM,,,,2.4773,Calibration constant - adjust to SANDAG time periods,,,,,
TourTOD,MD,,,,0,Calibration constant - adjust to SANDAG time periods,,,,,
TourTOD,PM,,,,1.4743,Calibration constant - adjust to SANDAG time periods,,,,,
TourTOD,OL,,,,-0.1592,Calibration constant - adjust to SANDAG time periods,,,,,
VehicleTourType,LG,,,,0.5162,Calibration Constant,,,,,
VehicleTourType,LO,,,,0.5162,Calibration Constant,,,,,
VehicleTourType,LS,,,,0.5162,Calibration Constant,,,,,
VehicleTourType,IG,,,,-0.6559,Calibration Constant,,,,,
VehicleTourType,IO,,,,-0.6559,Calibration Constant,,,,,
VehicleTourType,IS,,,,-0.6559,Calibration Constant,,,,,
VehicleTourType,MG,,,,-0.6559,Calibration Constant,,,,,
VehicleTourType,MO,,,,-0.6559,Calibration Constant,,,,,
VehicleTourType,MS,,,,-0.6559,Calibration Constant,,,,,
VehicleTourType,HS,,,,-0.6559,Calibration Constant,,,,,
VehicleTourType,HG,,,,-0.6559,Calibration Constant,,,,,
VehicleTourType,HO,,,,-0.6559,Calibration Constant,,,,,
