"TOURPURP","TRIP_ID","tempid","freq1","freq2","freq3","freq4","freq5","freq6","freq7","freq8","freq9","freq10","freq11","freq12","freq13","freq14","freq15","freq16","freq17","freq18","freq19","freq20","freq21","freq22","freq23","freq24","freq25","freq26","freq27","freq28","freq29","freq30","freq31","freq32","freq33","freq34","freq35","freq36","freq37","freq38","freq39","freq40","IS_INBOUND","NEXT_DEST_ARR_BIN"
3,4,31154,0,0,0,0,0,0,0,0,313.684971666667,17.91131,25.022125,16484.3024592193,1550.30505,253.663346666667,534.134801511054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15
3,1,31161,0,0,0,0,0,0,0,0,0,2.5579238542738,12.0405457028519,0,1516.01153877621,0,0,841.835504583334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
3,2,31162,0,0,0,0,0,0,0,0,0,164.025765,1389.76154873778,14.44076,22263.7178515065,3787.70752840262,2416.06439333333,1019.78322666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
3,3,31163,0,0,0,0,0,0,0,0,0,0.660434304230836,0.176468941169549,0,80.4083635037303,17.4096328439133,5.85614267113308,10.0690777154751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
3,4,31164,0,0,0,0,0,0,0,0,0,6.91577118721076,0.394888288607047,1.33988526437184,125.0811375,44.1627073665882,15.9979966053101,19.4637265773642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
3,1,31171,0,0,0,0,0,0,0,0,0,0,5.95319221159073,28.0226023076321,0,3528.2942728123,0,0,3562.27006733152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17
3,2,31172,0,0,0,0,0,0,0,0,0,0,1.94253833619668,16.4587867436266,0.171020265650433,263.666658910676,52.3869525408639,42.0066363385014,30.329354408417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17
3,3,31173,0,0,0,0,0,0,0,0,0,0,0.536848808667013,0.143446729260885,0,65.3617382944934,14.1518097889691,8.25826289826733,10.386410554936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17
3,4,31174,0,0,0,0,0,0,0,0,0,1.08543,1.79403617669783,0.102438883002007,0.143107262134182,94.2775001376038,9.24570082324046,2.20069957229218,10.8588353450539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17
3,1,31181,0,0,0,0,0,0,0,0,0,0,0,15.5796109141763,73.3356534172695,0,9233.60946654937,0,0,9322.52473088082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18
3,2,31182,0,0,0,0,0,0,0,0,0,0,0,20.1916367117158,171.080197723966,1.7776632821135,2740.6724956275,466.268298664766,578.404687434239,243.561372800688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18
3,3,31183,0,0,0,0,0,0,0,0,0,0,0,1.28163118579891,0.342453589825579,0,156.039541867008,42.7275466210682,23.2328296952895,12.7308911594522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18
3,4,31184,0,0,0,0,0,0,0,0,0,0,0,11.8768792982774,0.678165950423932,0.947398776652932,624.135959029908,64.4884231562682,41.5351400592279,59.2880393661694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18
3,1,31191,0,0,0,0,0,0,0,0,0,0,0,0,5.88892359649354,27.7200799334638,0,3490.20402164798,0,0,3523.81302517793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19
3,2,31192,0,0,0,0,0,0,0,0,0,0,0,0,4.27583512801597,36.2284013713266,0.376442742902299,552.437828183252,95.6299054990684,159.396337922923,28.4810085072739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19
3,3,31193,0,0,0,0,0,0,0,0,0,0,0,0,16.4006281747115,4.38227007586698,1.25685166666667,1898.57637943111,1339.91769786379,617.893658000124,147.980645088212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19
3,4,31194,0,0,0,0,0,0,0,0,0,0,0,0,5.07258866719507,0.289643165363897,0.404631905155519,266.56707650664,26.1167701962428,9.52002591455081,31.2119976154905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19
3,1,31201,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1763994469101,109.094919421398,0,13736.0183455412,0,0,13868.2896644095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20
3,2,31202,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6453452384503,208.815689216667,12.4201486286721,3345.18795106261,569.114002911433,675.652955424101,803.714382755274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20
3,3,31203,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5139999623228,3.07655639472529,0,1401.83798512803,278.625525576633,351.49603889773,188.015791839413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20
3,4,31204,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4148820985771,0.455067808344634,0.63573036164722,400.110197059554,50.3251620105711,10.4768451301159,15.6313645816129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20
3,1,31211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.5361937878564,247.296041005941,0,31136.7658003975,0,0,31436.5980351913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
3,2,31212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.2858736307144,269.134168579887,65.22819,4440.51420528369,697.348338847773,3868.92688328779,1902.055145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
3,3,31213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.2128911478288,206.80823,10.86264,2431.69972010577,527.15506219893,178.746882099049,2768.98082333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
3,4,31214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.2268472728335,2.60313507811177,25.39133,1574.95548375471,156.072075273951,620.344115647465,566.930483892563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21
3,1,31221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.9235434440671,244.412200483504,0,30773.6646905392,0,0,31070.0004344667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22
3,2,31222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.7930911116344,269.377286808975,6.02136396842699,4039.8657458461,668.888110230728,1388.02580844448,2615.99755557667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22
3,3,31223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3019152765925,10.1778636137407,38.099855,2334.44611607839,625.747255961773,1631.43030026713,818.924017219177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22
3,4,31224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.5029374820248,28.1682485471462,9.21558312032967,28.023245,337.647512907654,2573.61688457697,595.191749507305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22
3,1,31231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.0358948091307,174.333721213118,0,21950.1623497249,0,0,22161.5319657472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23
3,2,31232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.3016810148315,423.538409377406,4.40091073620202,6166.72113790947,1135.83512800991,4163.67529899449,3589.56670445355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23
3,3,31233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.7050696613237,8.20443622773594,3.38319875,3266.89664310122,903.783607191323,1069.59871330328,1916.49998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23
3,4,31234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.126631340266,45.4022539496256,9.16514644303238,5490.85682123518,447.613680016177,949.494028866897,4300.06944333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23
3,1,31241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3289147788355,109.812832826586,0,13826.4100132419,0,0,13959.5517608473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24
3,2,31242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51511166666667,34.5348081739421,292.607374781517,7.96555560264203,4223.83241590321,979.607945086134,2941.47728333333,2174.86614156003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24
3,3,31243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3967048275955,5.98442988393179,0.195998,2336.87686770524,774.041416548543,932.559510683003,456.009352612293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24
3,4,31244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.7134329490585,12.466208916671,236.1753875,1540.70599875109,228.983149966625,156.685568027335,580.754267402564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24
3,1,31251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.295100263662,142.603752135797,0,17955.0777054436,0,5.72895597827895,18013.3974382774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25
3,2,31252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.0013821990207,355.870347405718,47.5859806825761,4100.37001458332,1403.09000274219,1533.24765605927,1605.53451785012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25
3,3,31253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2224138316001,44.42639,7.809746,2811.01642097862,1117.47021442894,654.184593888207,313.366280879923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25
3,4,31254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657284,8.53282,3.94748022964586,7.94104995443286,3329.22576371483,388.665285347653,271.616590929936,611.654289111502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25
3,1,31261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3214619711717,76.8276618058452,0,9673.28430697875,0,0,9766.43343075577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26
3,2,31262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4608058929238,301.583569807798,50.9211288046268,2189.80233675625,416.816309195342,253.219632708864,972.430113168774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26
3,3,31263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.887826538964,6.38285962610968,4.4160505,2489.88434535269,818.854387362548,155.008858256234,1254.19884789306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26
3,4,31264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0341352159369,2.85693287017547,10.595425276472,2356.50177048392,391.087848438288,157.59115850525,443.492949820443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26
3,1,31271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7053204857255,73.9273879362603,0,9308.11409290279,0,0,9397.74680132478,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27
3,2,31272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.2464232152988,274.045725383278,130.291515609278,2908.90048659705,781.224644292249,1003.4213164577,359.995017283508,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27
3,3,31273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0070135532282,10.0434102675473,330.4423,3109.11851214467,664.37614221593,866.210689233152,593.894374788157,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27
3,4,31274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.8709624382332,1.20556963119847,1.68418245276598,1054.86335849647,140.601060090239,104.966369083859,198.863015424414,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27
3,1,31281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8846837004764,74.7716785045706,0,9414.41776677491,0,0,9505.07412897996,0,0,0,0,0,0,0,0,0,0,0,0,1,28
3,2,31282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.994552,123.8047475,244.143025558476,242.515986946251,3254.93319464275,599.254663496006,1123.10642039497,454.292230300666,0,0,0,0,0,0,0,0,0,0,0,0,1,28
3,3,31283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7607726365556,196.206553248887,525.875255,1975.85095677118,446.86154996702,655.036258139948,453.41829398294,0,0,0,0,0,0,0,0,0,0,0,0,1,28
3,4,31284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4540766666667,49.0074208913455,4.41861838092475,69.004385,2310.76926371571,276.900309053342,664.577974977063,288.932412571728,0,0,0,0,0,0,0,0,0,0,0,0,1,28
3,1,31291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.31203301065496,34.4188774417399,0,4333.64206582786,0,0,4375.37297628026,0,0,0,0,0,0,0,0,0,0,0,1,29
3,2,31292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6330335,30.99433373601,203.65634792915,8.79302073012225,2084.8033697507,340.181699341555,386.675833436055,119.286852963019,0,0,0,0,0,0,0,0,0,0,0,1,29
3,3,31293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.73376810521329,14.1148385659351,0,558.668694270784,115.309291462379,144.287558448925,45.4460316110625,0,0,0,0,0,0,0,0,0,0,0,1,29
3,4,31294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4022425143677,1.7669936129348,14.70494,878.452239045951,100.939764495191,146.706358287886,33.3741477064616,0,0,0,0,0,0,0,0,0,0,0,1,29
3,1,31301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9257421978802,65.5506359579701,0,8253.40669259397,0,0,8332.88307074982,0,0,0,0,0,0,0,0,0,0,1,30
3,2,31302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.98487,82.6060339474931,284.940029827984,4.90474596686107,2132.71587127748,418.135340796106,363.935586456421,157.851674493705,0,0,0,0,0,0,0,0,0,0,1,30
3,3,31303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.82452,1914.7356,264.736584140848,89.03538,4172.65169520113,940.50137727283,301.778580202808,381.258474459713,0,0,0,0,0,0,0,0,0,0,1,30
3,4,31304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5412838647578,1.44505413648926,192.034840625483,803.105824667376,82.5339286904593,113.138716753524,28.6846906324879,0,0,0,0,0,0,0,0,0,0,1,30
3,1,31311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1698507500513,47.8710703379944,0,6027.39251168471,0,0,6085.43343277276,0,0,0,0,0,0,0,0,0,1,31
3,2,31312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.486808,23.3356733333334,102.362684531514,321.718175061887,1545.26999229024,279.755156066661,239.049270887484,92.4858969495737,0,0,0,0,0,0,0,0,0,1,31
3,3,31313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96121049526618,7.15301769756275,8.82052,690.314289567116,301.85049,176.952274367342,71.6357998345198,0,0,0,0,0,0,0,0,0,1,31
3,4,31314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.33033888540456,0.532759319943201,0.74426551148597,465.994589967214,50.8504097001627,36.1739541806419,70.7977235555921,0,0,0,0,0,0,0,0,0,1,31
3,1,31321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0644308573153,75.6177763480464,0,9520.94899262617,0,0,9612.63119983154,0,0,0,0,0,0,0,0,1,32
3,2,31322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.1447921718937,386.236011846072,279.181609856827,5670.74071483683,3226.83597850848,769.49222056615,289.260830608993,0,0,0,0,0,0,0,0,1,32
3,3,31323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.7578000294414,9.55453263000473,23.362865,266.196025,854.860008860473,296.777192511182,1260.20004282282,0,0,0,0,0,0,0,0,1,32
3,4,31324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.3351848709796,2.70282368207415,13.3199956012239,2367.01880191865,102.684355,51.6250199622272,331.494655348595,0,0,0,0,0,0,0,0,1,32
3,1,31331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3081323869793,57.93629480978,0,7294.69358060432,0,0,7364.93800780108,0,0,0,0,0,0,0,1,33
3,2,31332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55074125,75.7209702912976,309.353587226692,3.21443697470047,4711.96096149579,3266.89245067666,3496.15249308551,209.306695038596,0,0,0,0,0,0,0,1,33
3,3,31333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.655099,1.13664052107251,0.303711887706491,0,132.119214452903,45.57234,11.1836834560954,22.2380465714874,0,0,0,0,0,0,0,1,33
3,4,31334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8489760271476,31.892845,1.92111708217077,691.310853711563,84.4589143201685,26.2199688341197,39.6813200480723,0,0,0,0,0,0,0,1,33
3,1,31341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61815808213797,12.3240775883937,0,1551.71071892138,0,0,1253.32236367353,0,0,0,0,0,0,1,34
3,2,31342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2430616666667,6.68591653259211,56.6485985605174,90.4345895096449,839.49073666918,138.665845924318,102.3823418894,41.5677715926567,0,0,0,0,0,0,1,34
3,3,31343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.4835054745074,3.38337032808611,0,374.274817514505,81.7491573475195,21.5998797954008,32.0347358468542,0,0,0,0,0,0,1,34
3,4,31344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50994940888604,3.63723216030161,0.207684775011664,0.290135919759009,191.138372763755,19.4518065292305,3.61050236546427,12.3021288695869,0,0,0,0,0,0,1,34
3,1,31351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66493239053888,12.544251538091,0,1579.43257277391,0,0,717.588790516142,0,0,0,0,0,1,35
3,2,31352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00231999050601,33.9109555657298,5.97456080520478,114.651633502419,93.6264109435832,59.321839743067,46.9305995889013,0,0,0,0,0,1,35
3,3,31353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69090425961387,0.719013265120637,0,327.619577715245,70.9346181412552,60.9988768854114,26.6508752646042,0,0,0,0,0,1,35
3,4,31354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612158067441811,0.0349540268272799,0.0488308241287516,32.1692132171542,3.0254294246578,1.6911051515493,1.64081684680859,0,0,0,0,0,1,35
3,1,31361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82857643570317,8.60739388643479,0,1083.7472630112,0,0,218.836646666667,0,0,0,0,1,36
3,2,31362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.630615,1.77009985374376,14.9977457148848,0.155838853511512,240.261057235392,40.8754108968772,25.8958388667518,11.0050889893609,0,0,0,0,1,36
3,3,31363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178941565187343,0.0478134287355177,0.81321,21.7862675020607,4.71705804872601,1.20611158864013,2.3558474733178,0,0,0,0,1,36
3,4,31364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.684971666667,17.91131,25.022125,16484.3024592193,1550.30505,253.663346666667,534.134801511054,0,0,0,0,1,36
3,1,31371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385.295027587411,1813.64366300297,0,228353.829485453,0,0,0,0,0,0,1,37
3,2,31372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.025765,1389.76154873778,14.44076,22263.7178515065,3787.70752840262,2416.06439333333,1019.78322666667,0,0,0,1,37
3,3,31373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.340165,38.033485,0,17330.0200416309,3752.21274200484,959.408857051798,1409.74543,0,0,0,1,37
3,4,31374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.684971666667,17.91131,25.022125,16484.3024592193,1550.30505,253.663346666667,534.134801511054,0,0,0,1,37
3,1,31381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539280137337647,2.5384755411719,0,319.61659432149,0,0,16.1347175,0,0,1,38
3,2,31382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.025765,1389.76154873778,14.44076,22263.7178515065,3787.70752840262,2416.06439333333,1019.78322666667,0,0,1,38
3,3,31383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.340165,38.033485,0,17330.0200416309,3752.21274200484,959.408857051798,1409.74543,0,0,1,38
3,4,31384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.684971666667,17.91131,25.022125,16484.3024592193,1550.30505,253.663346666667,534.134801511054,0,0,1,38
3,1,31391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385.295027587411,1813.64366300297,0,228353.829485453,0,0,0,0,1,39
3,2,31392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.025765,1389.76154873778,14.44076,22263.7178515065,3787.70752840262,2416.06439333333,1019.78322666667,0,1,39
3,3,31393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.340165,38.033485,0,17330.0200416309,3752.21274200484,959.408857051798,1409.74543,0,1,39
3,4,31394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.684971666667,17.91131,25.022125,16484.3024592193,1550.30505,253.663346666667,534.134801511054,0,1,39
3,1,31401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385.295027587411,1813.64366300297,0,228353.829485453,0,0,0,1,40
3,2,31402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.025765,1389.76154873778,14.44076,22263.7178515065,3787.70752840262,2416.06439333333,1019.78322666667,1,40
3,3,31403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.340165,38.033485,0,17330.0200416309,3752.21274200484,959.408857051798,1409.74543,1,40
3,4,31404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.684971666667,17.91131,25.022125,16484.3024592193,1550.30505,253.663346666667,534.134801511054,1,40
4,1,41011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4,2,41012,176.696175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4,3,41013,690.11215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4,4,41014,80.38904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4,1,41021,1.14730922516081,60.819145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
4,2,41022,34.6766867708898,29.9792891853801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
4,3,41023,2380.25619,690.11215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
4,4,41024,964.484885,80.38904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
4,1,41031,0.00054180044473744,0.0249321609260709,0.66083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
4,2,41032,1597.51252710006,1781.808085,176.696175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
4,3,41033,2310.32372043339,2380.25619,690.11215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
4,4,41034,91.2104133333334,964.484885,80.38904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
