"HH_ID","PER_ID","DAYNO","freq_work","freq_schl","freq_inm","freq_m","freq_joint","freq_atwork","freq_escort","freq_nm","total_tours","PERTYPE","finalweight"
171054191,1,4,1,0,1,1,1,0,0,2,3,1,11.9826666666667
171054191,1,7,0,0,0,0,1,0,0,1,1,1,11.9826666666667
171054191,2,3,1,0,0,1,1,0,1,1,3,1,11.9826666666667
171054191,2,4,0,0,0,0,1,0,0,1,1,1,11.9826666666667
171054191,2,7,0,0,1,0,1,0,0,2,2,1,11.9826666666667
171054191,3,3,0,1,0,1,1,0,0,1,2,7,11.9826666666667
171054191,3,4,0,0,0,0,2,0,0,2,2,7,11.9826666666667
171054191,3,7,0,0,0,0,1,0,0,1,1,7,11.9826666666667
171054215,1,1,0,0,1,0,0,0,0,1,1,5,73.1514
171054228,1,1,1,0,0,1,0,1,0,0,2,1,129.161025
171054228,1,3,1,0,0,1,0,1,0,0,2,1,129.161025
171054228,1,4,1,0,0,1,1,1,0,1,3,1,129.161025
171054228,1,7,1,0,1,1,0,0,0,1,2,1,129.161025
171054228,2,1,0,1,0,1,0,0,0,0,1,3,129.161025
171054228,2,3,0,2,0,2,0,0,0,0,2,3,129.161025
171054228,2,4,0,1,0,1,1,0,0,1,2,3,129.161025
171054228,2,7,0,1,1,1,0,0,0,1,2,3,129.161025
171054249,1,1,0,0,0,0,0,0,0,0,0,5,13.01722
171054249,1,2,0,0,2,0,0,0,0,2,2,5,13.01722
171054249,1,3,0,0,1,0,0,0,0,1,1,5,13.01722
171054249,1,4,0,0,2,0,0,0,0,2,2,5,13.01722
171054249,1,7,0,0,1,0,0,0,0,1,1,5,13.01722
171054249,2,1,0,0,1,0,0,0,0,1,1,5,13.01722
171054249,2,2,0,0,1,0,0,0,0,1,1,5,13.01722
171054249,2,3,0,0,1,0,0,0,0,1,1,5,13.01722
171054249,2,7,0,0,1,0,0,0,0,1,1,5,13.01722
171054263,1,1,1,0,0,1,0,0,0,0,1,1,13.593425
171054263,1,3,1,0,0,1,0,0,0,0,1,1,13.593425
171054263,1,4,0,0,1,0,0,0,0,1,1,1,13.593425
171054263,1,7,1,0,0,1,0,0,0,0,1,1,13.593425
171054263,2,1,1,0,1,1,0,0,0,1,2,1,13.593425
171054263,2,3,1,0,0,1,0,0,0,0,1,1,13.593425
171054263,2,4,1,0,0,1,0,1,0,0,2,1,13.593425
171054263,2,7,1,0,0,1,0,1,0,0,2,1,13.593425
171054315,1,1,0,0,2,0,0,0,0,2,2,5,34.6072
171054315,2,1,0,0,2,0,0,0,0,2,2,5,34.6072
171054353,1,2,0,0,1,0,0,0,0,1,1,4,21.7995
171054420,1,1,0,0,2,0,1,0,1,3,4,1,30.3022333333333
171054420,1,2,0,0,0,0,0,0,2,0,2,1,30.3022333333333
171054420,1,3,0,0,0,0,1,0,2,1,3,1,30.3022333333333
171054420,2,1,0,0,1,0,1,0,0,2,2,1,30.3022333333333
171054420,2,2,0,0,0,0,0,0,1,0,1,1,30.3022333333333
171054420,2,3,0,0,0,0,1,0,0,1,1,1,30.3022333333333
171054420,3,1,0,0,1,0,0,0,1,1,2,7,30.3022333333333
171054420,3,2,0,1,0,1,0,0,0,0,1,7,30.3022333333333
171054420,3,3,0,1,0,1,0,0,0,0,1,7,30.3022333333333
171054420,4,1,0,0,1,0,0,0,0,1,1,8,30.3022333333333
171054420,4,2,0,1,0,1,0,0,0,0,1,8,30.3022333333333
171054420,4,3,0,1,0,1,0,0,0,0,1,8,30.3022333333333
171054557,1,1,1,0,0,1,0,1,0,0,2,1,133.408058258901
171054557,2,1,1,0,0,1,0,0,0,0,1,2,133.276376823458
171054557,3,1,0,1,0,1,0,0,0,0,1,7,111.5734
171054557,4,1,0,1,0,1,0,0,0,0,1,7,111.5734
171054569,1,1,1,0,0,1,0,0,0,0,1,1,97.8596333333333
171054569,1,3,1,0,0,1,0,0,0,0,1,1,97.8596333333333
171054569,1,7,1,0,0,1,0,0,0,0,1,1,97.8596333333333
171054569,2,1,1,0,1,1,0,0,0,1,2,1,97.8596333333333
171054569,2,3,1,0,2,1,0,1,0,2,4,1,97.8596333333333
171054569,2,7,1,0,0,1,0,1,0,0,2,1,97.8596333333333
171054608,1,1,0,0,1,0,0,0,0,1,1,1,13.31684
171054608,1,2,1,0,1,1,0,0,0,1,2,1,13.31684
171054608,1,3,0,0,2,0,2,0,0,4,4,1,13.31684
171054608,1,4,0,0,1,0,0,0,0,1,1,1,13.31684
171054608,1,7,0,0,0,0,0,0,0,0,0,1,13.31684
171054608,2,1,0,0,1,0,0,0,0,1,1,4,13.31684
171054608,2,3,0,0,0,0,2,0,0,2,2,4,13.31684
171054632,1,1,1,0,0,1,0,0,0,0,1,2,1023.46820070816
171054675,1,1,0,0,1,0,0,0,0,1,1,5,18.85422
171054675,1,3,0,0,1,0,0,0,0,1,1,5,18.85422
171054675,1,4,0,0,1,0,0,0,0,1,1,5,18.85422
171054675,1,7,0,0,1,0,0,0,0,1,1,5,18.85422
171054695,1,1,1,0,0,1,0,0,0,0,1,1,1007.624
171054790,1,1,2,0,0,2,0,0,0,0,2,2,71.6753839297533
171054903,1,1,1,0,0,1,0,0,0,0,1,2,72.330990074865
171054903,2,1,1,0,0,1,0,0,0,0,1,1,72.3835932843352
171054909,1,1,1,0,0,1,0,1,0,0,2,1,35.69182
171054909,1,2,1,0,0,1,0,2,0,0,3,1,35.69182
171054909,1,3,1,0,0,1,0,0,0,0,1,1,35.69182
171054909,1,4,1,0,0,1,0,0,0,0,1,1,35.69182
171054909,1,7,1,0,0,1,0,1,0,0,2,1,35.69182
171054968,1,1,0,0,2,0,0,0,0,2,2,3,23.5811902677306
171054968,3,1,0,0,0,0,0,0,1,0,1,7,19.5998
171054968,4,1,0,0,1,0,0,0,0,1,1,8,19.5998
171054988,1,1,0,0,1,0,1,0,0,2,2,5,40.31588
171054988,1,2,0,0,1,0,0,0,0,1,1,5,40.31588
171054988,1,3,0,0,0,0,1,0,0,1,1,5,40.31588
171054988,1,7,0,0,1,0,0,0,0,1,1,5,40.31588
171054988,2,1,0,0,0,0,0,0,0,0,0,4,40.31588
171054988,2,2,0,0,1,0,0,0,0,1,1,4,40.31588
171054988,2,3,0,0,1,0,0,0,0,1,1,4,40.31588
171054988,2,4,0,0,1,0,0,0,0,1,1,4,40.31588
171055038,1,1,1,0,0,1,0,0,0,0,1,1,27.3474872416036
171055042,1,1,0,0,3,0,0,0,1,3,4,5,65.0568
171055042,2,1,0,0,3,0,0,0,0,3,3,5,65.0568
171055054,1,3,1,0,0,1,0,0,0,0,1,2,1649.58405794906
171055054,2,3,0,2,0,2,0,0,0,0,2,3,1528.9385
171055054,3,3,1,0,0,1,0,0,0,0,1,1,2221.2491303376
171055062,1,1,1,0,1,1,0,0,0,1,2,1,13.01136
171055062,1,2,1,0,1,1,0,0,0,1,2,1,13.01136
171055062,1,3,0,0,3,0,0,0,2,3,5,1,13.01136
171055062,1,4,1,0,1,1,0,0,2,1,4,1,13.01136
171055062,1,7,0,0,1,0,0,0,0,1,1,1,13.01136
171055062,2,1,0,2,0,2,0,0,0,0,2,7,13.01136
171055062,2,2,0,1,0,1,0,0,0,0,1,7,13.01136
171055062,2,3,0,2,0,2,0,0,0,0,2,7,13.01136
171055062,2,4,0,2,0,2,0,0,0,0,2,7,13.01136
171055062,2,7,0,1,1,1,0,0,0,1,2,7,13.01136
171055062,3,1,0,1,0,1,0,0,0,0,1,7,13.01136
171055062,3,2,0,1,0,1,0,0,0,0,1,7,13.01136
171055062,3,3,0,1,0,1,0,0,0,0,1,7,13.01136
171055062,3,4,0,1,0,1,0,0,0,0,1,7,13.01136
171055062,3,7,0,1,0,1,0,0,0,0,1,7,13.01136
171055062,4,2,0,1,0,1,0,0,0,0,1,7,13.01136
171055062,4,3,0,1,0,1,0,0,0,0,1,7,13.01136
171055062,4,4,0,1,0,1,0,0,0,0,1,7,13.01136
171055095,1,1,0,0,1,0,0,0,0,1,1,5,1008.4958
171055111,1,2,0,0,1,0,0,0,0,1,1,5,264.340375
171055111,1,7,0,0,1,0,0,0,0,1,1,5,264.340375
171055314,1,1,0,0,1,0,0,0,0,1,1,1,16.3259
171055314,1,3,0,0,1,0,0,0,0,1,1,1,16.3259
171055314,1,7,0,0,1,0,0,0,0,1,1,1,16.3259
171055314,2,1,0,1,0,1,0,0,0,0,1,3,16.3259
171055314,2,2,0,1,0,1,0,0,0,0,1,3,16.3259
171055314,2,3,0,1,0,1,0,0,0,0,1,3,16.3259
171055314,2,7,0,0,0,0,0,0,0,0,0,3,16.3259
171055314,3,1,0,1,0,1,0,0,0,0,1,7,16.3259
171055314,3,3,0,1,0,1,0,0,0,0,1,7,16.3259
171055314,3,7,0,1,0,1,0,0,0,0,1,7,16.3259
171055319,1,2,0,0,0,0,0,0,0,0,0,2,16.412375
171055319,1,4,1,0,0,1,0,0,0,0,1,2,16.412375
171055319,1,7,1,0,0,1,0,0,0,0,1,2,16.412375
171055331,1,1,0,0,1,0,0,0,0,1,1,5,13.01136
171055331,1,4,0,0,2,0,0,0,0,2,2,5,13.01136
171055409,1,1,1,0,0,1,1,1,0,1,3,1,17.3036
171055409,1,7,0,0,0,0,2,0,0,2,2,1,17.3036
171055409,2,1,1,0,0,1,1,0,0,1,2,1,17.3036
171055409,2,7,0,0,0,0,2,0,0,2,2,1,17.3036
171055526,1,1,0,0,2,0,0,0,0,2,2,4,3.91996
171055526,1,2,0,0,2,0,1,0,0,3,3,4,3.91996
171055526,1,3,0,0,1,0,0,0,0,1,1,4,3.91996
171055526,1,4,0,0,1,0,0,0,0,1,1,4,3.91996
171055526,1,7,0,0,3,0,0,0,3,3,6,4,3.91996
171055526,2,1,0,1,0,1,0,0,0,0,1,6,7.00974305367244
171055526,2,2,0,1,0,1,0,0,0,0,1,6,6.91408579078132
171055526,3,7,0,0,0,0,0,0,1,0,1,6,7.09534234982399
171055526,4,3,0,1,0,1,0,0,0,0,1,7,3.91996
171055575,1,1,1,0,0,1,0,0,0,0,1,1,62.29462
171055575,1,2,1,0,0,1,0,0,0,0,1,1,62.29462
171055575,1,3,1,0,0,1,0,0,0,0,1,1,62.29462
171055575,1,4,1,0,0,1,0,0,0,0,1,1,62.29462
171055575,1,7,1,0,0,1,0,1,0,0,2,1,62.29462
171055577,1,1,1,0,0,1,1,0,0,1,2,1,13.08196
171055577,1,2,1,0,0,1,1,0,0,1,2,1,13.08196
171055577,1,3,1,0,0,1,0,0,0,0,1,1,13.08196
171055577,1,4,1,0,1,1,1,1,0,2,4,1,13.08196
171055577,1,7,0,0,1,0,0,0,0,1,1,1,13.08196
171055577,2,1,1,0,0,1,0,0,1,0,2,1,13.08196
171055577,2,2,1,0,0,1,1,0,1,1,3,1,13.08196
171055577,2,3,1,0,0,1,0,0,0,0,1,1,13.08196
171055577,2,4,1,0,1,1,1,0,1,2,4,1,13.08196
171055577,2,7,1,0,1,1,0,0,1,1,3,1,13.08196
171055577,3,1,0,1,0,1,0,0,0,0,1,7,13.08196
171055577,3,2,0,1,0,1,1,0,0,1,2,7,13.08196
171055577,3,3,0,1,0,1,0,0,0,0,1,7,13.08196
171055577,3,4,0,1,1,1,1,0,0,2,3,7,13.08196
171055577,3,7,0,1,1,1,0,0,0,1,2,7,13.08196
171055577,4,1,0,1,0,1,1,0,0,1,2,7,13.08196
171055577,4,2,0,1,0,1,1,0,0,1,2,7,13.08196
171055577,4,3,0,1,0,1,0,0,0,0,1,7,13.08196
171055577,4,4,0,1,1,1,1,0,0,2,3,7,13.08196
171055577,4,7,0,1,1,1,0,0,0,1,2,7,13.08196
171055605,1,1,1,0,0,1,0,2,0,0,3,1,6.93774
171055605,1,2,1,0,2,1,0,1,0,2,4,1,6.93774
171055605,1,3,1,0,2,1,0,1,0,2,4,1,6.93774
171055605,1,4,1,0,0,1,1,0,0,1,2,1,6.93774
171055605,1,7,1,0,1,1,0,0,0,1,2,1,6.93774
171055605,2,4,0,0,1,0,1,0,0,2,2,1,6.93774
171055605,2,7,1,0,0,1,0,0,0,0,1,1,6.93774
171055608,1,1,0,0,0,0,0,0,0,0,0,1,21.1401797205281
171055643,1,1,0,0,2,0,0,0,0,2,2,5,65.2318
171055703,1,1,0,0,1,0,0,0,0,1,1,1,13.10542
171055703,1,2,0,0,1,0,0,0,0,1,1,1,13.10542
171055703,1,3,0,0,2,0,0,0,2,2,4,1,13.10542
171055703,1,4,0,0,0,0,0,0,1,0,1,1,13.10542
171055703,1,7,0,0,0,0,0,0,2,0,2,1,13.10542
171055703,2,1,0,0,0,0,0,0,0,0,0,1,13.10542
171055703,2,2,1,0,0,1,0,0,0,0,1,1,13.10542
171055703,2,3,0,0,0,0,0,0,0,0,0,1,13.10542
171055703,2,4,0,0,0,0,0,0,0,0,0,1,13.10542
171055703,2,7,1,0,0,1,0,0,0,0,1,1,13.10542
171055770,1,2,1,0,1,1,0,1,0,1,3,1,65.5087
171055770,2,2,1,0,0,1,0,0,0,0,1,1,78.9283268021841
171055778,1,7,0,0,1,0,0,0,0,1,1,4,16.271875
171055778,2,7,0,0,1,0,0,0,0,1,1,6,34.5345186016031
171055925,1,2,0,0,0,0,0,0,0,0,0,1,13.06802
171055925,1,4,0,0,1,0,1,0,0,2,2,1,13.06802
171055925,1,7,0,0,0,0,1,0,0,1,1,1,13.06802
171055925,2,1,1,0,0,1,0,0,0,0,1,1,13.06802
171055925,2,2,1,0,1,1,0,0,0,1,2,1,13.06802
171055925,2,3,0,0,1,0,0,0,0,1,1,1,13.06802
171055925,2,4,1,0,1,1,1,0,0,2,3,1,13.06802
171055925,2,7,1,0,0,1,1,0,0,1,2,1,13.06802
171056061,1,1,1,0,1,1,0,0,0,1,2,1,27.08566
171056061,1,2,1,0,0,1,0,0,0,0,1,1,27.08566
171056061,1,3,1,0,1,1,0,0,0,1,2,1,27.08566
171056061,1,4,1,0,1,1,0,0,0,1,2,1,27.08566
171056061,1,7,1,0,0,1,0,0,0,0,1,1,27.08566
171056064,1,2,1,0,0,1,0,1,0,0,2,1,32.5447
171056064,1,4,1,0,0,1,0,1,1,0,3,1,32.5447
171056064,2,2,0,0,1,0,0,0,1,1,2,2,32.5447
171056064,2,4,0,0,2,0,0,0,0,2,2,2,32.5447
171056064,3,2,0,1,0,1,0,0,0,0,1,8,32.5447
171056064,3,4,0,1,0,1,0,0,0,0,1,8,32.5447
171056064,4,2,0,0,1,0,0,0,0,1,1,8,32.5447
171056064,4,4,0,0,1,0,0,0,0,1,1,8,32.5447
171056134,1,2,1,0,0,1,0,0,0,0,1,1,32.5284
171056134,1,7,1,0,0,1,0,0,0,0,1,1,32.5284
171056156,1,1,2,0,0,2,0,0,0,0,2,1,77.65948
171056156,1,2,1,0,2,1,0,0,0,2,3,1,77.65948
171056156,1,3,2,0,0,2,1,0,0,1,3,1,77.65948
171056156,1,4,2,0,0,2,0,0,0,0,2,1,77.65948
171056156,1,7,1,0,1,1,0,0,0,1,2,1,77.65948
171056156,2,2,0,0,2,0,0,0,0,2,2,4,77.65948
171056156,2,3,0,0,0,0,1,0,0,1,1,4,77.65948
171056159,1,1,0,0,1,0,0,0,1,1,2,4,19.5998
171056159,2,1,0,0,0,0,0,0,0,0,0,4,19.5998
171056197,1,1,1,0,0,1,0,0,0,0,1,1,21.3446759793889
171056262,1,1,0,0,0,0,0,0,1,0,1,3,30.71206
171056262,1,2,0,1,1,1,0,0,0,1,2,3,30.71206
171056262,1,3,0,0,2,0,0,0,0,2,2,3,30.71206
171056262,1,4,0,0,2,0,0,0,0,2,2,3,30.71206
171056262,1,7,0,0,1,0,0,0,0,1,1,3,30.71206
171056267,1,1,0,0,4,0,0,0,0,4,4,1,10.8665
171056267,1,2,0,0,1,0,0,0,0,1,1,1,10.8665
171056267,1,3,1,0,0,1,0,1,0,0,2,1,10.8665
171056267,1,4,1,0,0,1,0,1,0,0,2,1,10.8665
171056267,1,7,1,0,0,1,0,0,0,0,1,1,10.8665
171056358,1,4,1,0,0,1,0,0,0,0,1,1,26.714
171056381,1,1,1,0,0,1,0,0,0,0,1,1,37.3460253125989
171056519,1,1,0,0,0,0,0,0,0,0,0,5,90.2502
171056519,2,1,0,0,0,0,0,0,0,0,0,5,90.2502
171056549,1,1,1,0,0,1,0,0,0,0,1,1,1202.56003992996
171056649,1,1,1,0,0,1,0,0,0,0,1,1,151.243566666667
171056649,1,4,1,0,1,1,0,0,0,1,2,1,151.243566666667
171056649,1,7,2,0,0,2,0,0,0,0,2,1,151.243566666667
171056649,2,1,1,0,1,1,0,1,0,1,3,1,151.243566666667
171056649,2,4,1,0,0,1,0,0,0,0,1,1,151.243566666667
171056649,2,7,0,0,2,0,0,0,0,2,2,1,151.243566666667
171056685,1,1,1,0,0,1,0,0,0,0,1,1,70.5840212578161
171056688,1,1,1,0,0,1,0,0,0,0,1,1,217.64362186457
171056688,2,1,1,0,0,1,0,0,0,0,1,1,217.64362186457
171056701,1,1,1,1,1,2,0,0,1,1,4,3,16.449575
171056701,1,2,0,1,0,1,0,0,0,0,1,3,16.449575
171056701,1,3,1,0,2,1,0,0,0,2,3,3,16.449575
171056701,1,4,0,0,3,0,2,0,0,5,5,3,16.449575
171056701,2,1,1,0,0,1,0,0,0,0,1,1,16.449575
171056701,2,2,0,0,1,0,0,0,0,1,1,1,16.449575
171056701,2,3,0,0,1,0,0,0,0,1,1,1,16.449575
171056701,2,4,0,0,1,0,0,0,0,1,1,1,16.449575
171056701,3,1,0,2,0,2,0,0,0,0,2,7,16.449575
171056701,3,2,0,2,0,2,0,0,0,0,2,7,16.449575
171056701,3,3,0,1,0,1,0,0,0,0,1,7,16.449575
171056701,3,4,0,0,0,0,1,0,0,1,1,7,16.449575
171056701,4,1,0,2,0,2,0,0,0,0,2,7,16.449575
171056701,4,2,0,1,0,1,0,0,0,0,1,7,16.449575
171056701,4,3,0,1,0,1,0,0,0,0,1,7,16.449575
171056701,4,4,0,0,0,0,1,0,0,1,1,7,16.449575
171056701,5,1,0,1,0,1,0,0,0,0,1,7,16.449575
171056701,5,2,0,1,0,1,0,0,0,0,1,7,16.449575
171056701,5,3,0,1,0,1,0,0,0,0,1,7,16.449575
171056701,5,4,0,1,0,1,0,0,0,0,1,7,16.449575
171056709,1,1,1,0,0,1,0,0,0,0,1,1,322.46565
171056709,1,2,1,0,0,1,0,0,0,0,1,1,322.46565
171056709,1,4,1,0,0,1,0,0,0,0,1,1,322.46565
171056709,1,7,1,0,0,1,0,0,0,0,1,1,322.46565
171056709,2,1,1,0,0,1,0,0,1,0,2,1,322.46565
171056709,2,2,1,0,0,1,0,0,0,0,1,1,322.46565
171056709,2,4,1,0,1,1,0,1,2,1,5,1,322.46565
171056709,2,7,1,0,0,1,0,1,0,0,2,1,322.46565
171056757,1,3,0,0,2,0,0,0,0,2,2,4,39.8618333333333
171056757,1,4,0,0,1,0,1,0,0,2,2,4,39.8618333333333
171056757,2,2,1,0,0,1,0,0,0,0,1,1,39.8618333333333
171056757,2,3,1,0,1,1,0,0,0,1,2,1,39.8618333333333
171056757,2,4,1,0,0,1,1,0,0,1,2,1,39.8618333333333
171056779,2,1,1,0,0,1,0,0,0,0,1,1,54.3797
171056779,3,1,1,0,0,1,0,0,0,0,1,1,54.3797
171056859,1,1,0,0,0,0,1,0,0,1,1,3,27.1845646683981
171056859,2,1,0,0,0,0,1,0,0,1,1,8,19.6306
171056865,1,1,1,1,0,2,0,0,0,0,2,1,224.4477
171056898,1,2,0,0,1,0,0,0,0,1,1,2,65.2647
171056898,2,2,1,0,0,1,0,0,1,0,2,2,65.2647
171056898,3,2,0,0,1,0,0,0,0,1,1,5,92.5261366537642
171056975,1,1,0,0,1,0,0,0,0,1,1,1,13.44415
171056975,1,2,1,0,1,1,0,0,0,1,2,1,13.44415
171056975,1,3,1,0,1,1,1,0,0,2,3,1,13.44415
171056975,1,4,1,0,1,1,1,0,0,2,3,1,13.44415
171056975,2,1,1,0,0,1,0,0,0,0,1,1,13.44415
171056975,2,2,1,0,1,1,0,1,0,1,3,1,13.44415
171056975,2,3,1,0,1,1,1,1,0,2,4,1,13.44415
171056975,2,4,0,0,1,0,1,0,0,2,2,1,13.44415
171057035,1,1,1,0,0,1,0,1,0,0,2,1,21.6856
171057035,1,3,1,0,0,1,0,0,0,0,1,1,21.6856
171057035,1,7,1,0,0,1,0,1,0,0,2,1,21.6856
171057035,2,1,0,0,1,0,0,0,0,1,1,4,21.6856
171057035,2,3,0,0,1,0,1,0,0,2,2,4,21.6856
171057035,3,1,0,0,1,0,0,0,0,1,1,8,21.6856
171057035,3,3,0,0,1,0,1,0,0,2,2,8,21.6856
171057035,4,1,0,0,1,0,0,0,0,1,1,8,21.6856
171057035,4,3,0,0,1,0,1,0,0,2,2,8,21.6856
171057058,1,1,1,0,0,1,0,0,0,0,1,1,21.2041964145105
171057058,2,1,0,0,1,0,0,0,0,1,1,4,21.3123387464185
171057128,1,1,1,0,1,1,0,0,0,1,2,1,10.87474
171057128,1,2,1,0,0,1,0,0,0,0,1,1,10.87474
171057128,1,3,1,0,0,1,0,0,0,0,1,1,10.87474
171057128,1,7,1,0,0,1,0,0,0,0,1,1,10.87474
171057128,2,2,1,0,0,1,0,1,0,0,2,1,10.87474
171057128,2,4,1,0,0,1,0,0,0,0,1,1,10.87474
171057146,1,1,0,0,1,0,0,0,0,1,1,5,19.87
171057224,1,2,0,0,0,0,0,0,0,0,0,5,562.69825
171057224,1,7,0,0,1,0,0,0,0,1,1,5,562.69825
171057247,1,1,0,0,1,0,0,0,0,1,1,3,4.925675
171057247,1,2,0,0,1,0,0,0,0,1,1,3,4.925675
171057247,1,3,0,0,1,0,0,0,0,1,1,3,4.925675
171057247,1,4,0,0,1,0,0,0,0,1,1,3,4.925675
171057296,1,1,1,0,0,1,0,1,0,0,2,2,3.91996
171057296,1,2,1,0,1,1,0,1,0,1,3,2,3.91996
171057296,1,3,1,0,1,1,0,0,0,1,2,2,3.91996
171057296,1,4,0,0,1,0,0,0,0,1,1,2,3.91996
171057296,1,7,1,0,0,1,0,0,0,0,1,2,3.91996
171057303,1,1,1,0,0,1,0,0,0,0,1,1,3.9483
171057303,1,2,1,0,0,1,1,1,0,1,3,1,3.9483
171057303,1,3,1,0,1,1,0,1,0,1,3,1,3.9483
171057303,1,4,1,0,0,1,0,1,0,0,2,1,3.9483
171057303,1,7,1,0,0,1,0,4,0,0,5,1,3.9483
171057303,2,1,1,0,0,1,0,0,0,0,1,1,3.9483
171057303,2,2,0,0,0,0,1,0,0,1,1,1,3.9483
171057303,2,3,1,0,1,1,0,1,0,1,3,1,3.9483
171057303,2,4,1,0,1,1,0,0,0,1,2,1,3.9483
171057303,2,7,1,0,1,1,0,0,0,1,2,1,3.9483
171057333,1,1,1,0,0,1,0,0,0,0,1,1,119.583177123437
171057334,1,1,0,0,0,0,0,0,1,0,1,2,1123.1401966462
171057334,2,1,1,0,0,1,0,0,0,0,1,2,1260.31092814062
171057334,3,1,0,0,1,0,0,0,0,1,1,4,1497.7596945177
171057334,4,1,0,0,1,0,0,0,0,1,1,6,1873.72778783754
171057351,1,1,0,0,3,0,0,0,0,3,3,4,6.92144
171057351,1,3,0,0,2,0,0,0,0,2,2,4,6.92144
171057351,1,7,0,0,0,0,0,0,0,0,0,4,6.92144
171057369,1,2,0,1,1,1,0,0,0,1,2,3,40.4383
171057369,2,2,0,0,2,0,0,0,0,2,2,5,40.4383
171057389,1,1,2,0,0,2,0,0,0,0,2,1,88.63674
171057389,1,2,2,0,0,2,0,0,0,0,2,1,88.63674
171057389,1,3,2,0,0,2,0,0,0,0,2,1,88.63674
171057389,1,4,2,0,0,2,0,0,0,0,2,1,88.63674
171057389,1,7,2,0,0,2,0,0,0,0,2,1,88.63674
171057389,2,2,0,0,1,0,0,0,0,1,1,5,88.63674
171057389,2,7,0,0,1,0,0,0,0,1,1,5,88.63674
171057501,1,2,1,0,1,1,0,0,1,1,3,2,368.6101
171057501,2,2,1,0,0,1,0,0,0,0,1,1,441.541883593346
171057501,3,2,0,1,0,1,0,0,0,0,1,7,368.6101
171057555,2,2,0,0,0,0,0,0,0,0,0,4,23.6189752586419
171057568,1,1,0,0,1,0,0,0,0,1,1,5,307.6753
171057601,1,1,1,0,0,1,0,0,0,0,1,1,159.406346479831
171057601,2,1,2,0,0,2,0,0,1,0,3,2,159.260378689262
171057601,3,1,0,0,1,0,0,0,0,1,1,7,133.5802
171057601,4,1,0,1,0,1,0,0,0,0,1,7,133.5802
171057695,1,1,0,0,1,0,0,0,0,1,1,5,67.327
171057764,1,1,0,0,1,0,0,0,0,1,1,1,65.4782566938976
171057764,2,1,0,0,2,0,0,0,0,2,2,2,65.3996583617517
171057784,1,1,0,0,1,0,0,0,0,1,1,5,66.0123
171057908,1,1,0,0,1,0,0,0,0,1,1,1,6.98054
171057908,1,2,1,0,0,1,0,0,0,0,1,1,6.98054
171057908,1,3,1,0,0,1,0,0,0,0,1,1,6.98054
171057908,1,4,1,0,0,1,0,1,0,0,2,1,6.98054
171057908,1,7,0,0,2,0,0,0,0,2,2,1,6.98054
171057920,1,1,1,0,1,1,0,0,0,1,2,1,14.33752
171057920,1,2,1,0,0,1,0,0,0,0,1,1,14.33752
171057920,1,3,1,0,1,1,0,1,0,1,3,1,14.33752
171057920,1,4,1,0,0,1,0,0,0,0,1,1,14.33752
171057920,1,7,1,0,0,1,0,0,0,0,1,1,14.33752
171057932,2,1,1,0,0,1,0,0,0,0,1,1,94.9791128988692
171057958,1,1,0,0,0,0,0,0,1,0,1,1,16.2642
171057958,1,2,1,0,0,1,0,0,0,0,1,1,16.2642
171057958,1,4,1,0,0,1,0,0,1,0,2,1,16.2642
171057958,1,7,0,0,0,0,2,0,0,2,2,1,16.2642
171057958,2,1,0,1,0,1,0,0,0,0,1,7,16.2642
171057958,2,2,0,0,1,0,0,0,0,1,1,7,16.2642
171057958,2,4,0,0,0,0,0,0,1,0,1,7,16.2642
171057958,2,7,0,0,0,0,2,0,0,2,2,7,16.2642
171058014,1,2,1,0,1,1,0,0,0,1,2,1,32.8642
171058014,1,4,0,0,0,0,2,0,0,2,2,1,32.8642
171058014,2,2,0,0,0,0,0,0,0,0,0,1,32.8642
171058014,2,4,0,0,0,0,0,0,0,0,0,1,32.8642
171058014,3,2,0,1,0,1,0,0,0,0,1,7,32.8642
171058014,3,4,0,1,0,1,0,0,0,0,1,7,32.8642
171058014,4,2,0,1,0,1,0,0,0,0,1,8,32.8642
171058049,1,1,1,0,0,1,0,0,0,0,1,1,188.79602
171058049,1,2,1,0,1,1,0,0,0,1,2,1,188.79602
171058049,1,3,1,0,1,1,0,0,0,1,2,1,188.79602
171058049,1,4,1,0,0,1,0,0,0,0,1,1,188.79602
171058049,1,7,1,0,0,1,0,0,0,0,1,1,188.79602
171058049,2,1,0,0,0,0,0,0,0,0,0,3,188.79602
171058049,2,2,0,0,1,0,0,0,0,1,1,3,188.79602
171058049,2,3,0,0,1,0,0,0,0,1,1,3,188.79602
171058049,2,4,0,0,2,0,0,0,0,2,2,3,188.79602
171058049,2,7,0,0,1,0,0,0,0,1,1,3,188.79602
171058135,1,1,1,0,2,1,0,0,0,2,3,1,21.59742
171058135,1,2,1,0,0,1,0,0,0,0,1,1,21.59742
171058135,1,3,1,0,1,1,1,0,0,2,3,1,21.59742
171058135,1,4,1,0,0,1,0,0,0,0,1,1,21.59742
171058135,1,7,1,0,1,1,0,0,0,1,2,1,21.59742
171058135,2,1,1,0,0,1,0,0,0,0,1,1,21.59742
171058135,2,2,1,0,1,1,0,0,1,1,3,1,21.59742
171058135,2,3,1,0,1,1,0,0,0,1,2,1,21.59742
171058135,2,4,1,0,0,1,0,1,0,0,2,1,21.59742
171058135,2,7,1,0,0,1,0,0,0,0,1,1,21.59742
