"HH_ID","JTOUR_ID","NUMBER_HH","PERSON_1","PERSON_2","PERSON_3","PERSON_4","PERSON_5","PERSON_6","PERSON_7","PERSON_8","PERSON_9","COMPOSITION","JOINT_PURP","DAYNO","uid","finalweight","TOURMODE","AUTOSUFF","ANCHOR_DEPART_BIN","ANCHOR_ARRIVE_BIN","TOUR_DUR_BIN","DIST","DISTMILE","OUTBOUND_STOPS","INBOUND_STOPS","TOTAL_STOPS","SKIMDIST"
171060481,1,3,1,2,3,NA,NA,NA,NA,NA,NA,1,8,4,"171060481-1",108.62672,3,1,NA,40,NA,2.954541,0.000559572159090909,0,1,1,NA
171060748,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,3,4,"171060748-1",13.01136,3,2,23,24,2,1.420448,0.000269024242424242,0,0,0,0.710224
171061287,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,4,4,"171061287-1",117.921325,3,2,13,23,11,34.102275,0.00645876420454546,3,1,4,7.643696
171061720,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,4,"171061720-1",13.0175,2,2,21,24,4,10.642208,0.0020155696969697,1,0,1,5.044172
171062018,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,5,4,"171062018-1",13.05294,2,2,14,23,10,19.59496,0.00371116666666667,1,0,1,9.681282
171062018,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,6,4,"171062018-2",13.05294,2,2,30,31,2,1.265614,0.000239699621212121,0,0,0,0.632807
171062957,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,6,4,"171062957-1",13.03172,2,2,17,27,11,79.338238,0.0150261814393939,0,0,0,39.467762
171064541,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,9,4,"171064541-1",16.316175,4,2,22,24,3,0.8379,0.000158693181818182,0,0,0,0.41895
171065335,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,4,"171065335-1",303.54046,3,2,17,19,3,3.075211,0.000582426325757576,0,1,1,1.447641
171066331,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,4,"171066331-1",26.8883,3,2,26,28,3,5.546188,0.00105041439393939,0,0,0,2.773094
171067297,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,9,4,"171067297-1",3.91996,2,2,18,23,6,14.646182,0.00277389810606061,2,0,2,3.822345
171067297,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,5,4,"171067297-2",3.91996,2,2,27,28,2,0.685713,0.000129869886363636,0,0,0,0.394175
171067896,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,4,"171067896-1",13.01136,4,2,27,31,5,2.625472,0.000497248484848485,0,0,0,1.312736
171068453,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,4,"171068453-1",6.92906,4,2,28,32,5,2.603118,0.000493014772727273,0,0,0,1.301559
171068684,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,8,4,"171068684-1",4.89995,2,2,13,18,6,3.399898,0.000643920075757576,1,0,1,1.60701
171068684,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,7,4,"171068684-2",4.89995,2,2,29,30,2,6.040777,0.0011440865530303,0,0,0,3.430539
171069314,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,6,4,"171069314-1",21.7800333333333,2,1,24,28,5,12.136811,0.0022986384469697,0,2,2,3.058193
171069463,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,2,4,"171069463-1",21.7549,2,2,9,14,6,9.813389,0.00185859640151515,0,0,0,4.906694
171069463,2,3,1,2,3,NA,NA,NA,NA,NA,NA,3,5,4,"171069463-2",21.7549,3,2,27,30,4,24.610174,0.0046610178030303,0,0,0,11.98664
171069783,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,9,4,"171069783-1",13.844975,3,2,14,25,12,26.595612,0.00503704772727273,3,2,5,3.982543
171070060,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,4,"171070060-1",21.9718333333333,2,2,16,18,3,2.67308,0.000506265151515152,0,0,0,1.33654
171070060,2,3,1,2,4,NA,NA,NA,NA,NA,NA,1,7,4,"171070060-2",21.9718333333333,3,2,29,31,3,3.704082,0.000701530681818182,0,0,0,1.852041
171070618,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,4,"171070618-1",75.4554383075502,2,2,14,16,3,12.198163,0.00231025814393939,0,0,0,5.846542
171071212,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,3,4,"171071212-1",17.9255333333333,2,2,7,7,1,1.364292,0.000258388636363636,0,0,0,0.682146
171071212,2,3,2,3,4,NA,NA,NA,NA,NA,NA,3,5,4,"171071212-2",17.9255333333333,3,2,29,33,5,10.435411,0.00197640359848485,0,1,1,5.062657
171071920,1,2,3,4,NA,NA,NA,NA,NA,NA,NA,1,7,4,"171071920-1",519.8948,2,2,11,15,5,33.86644,0.00641409848484848,0,1,1,17.097662
171073287,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,4,"171073287-1",75.0799,4,1,16,17,2,1.323042,0.000250576136363636,0,0,0,0.674105
171073754,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,5,4,"171073754-1",4.89995,3,1,14,17,4,15.313604,0.00290030378787879,1,0,1,1.190471
171073754,2,3,2,3,4,NA,NA,NA,NA,NA,NA,3,5,4,"171073754-2",4.89995,3,1,24,27,4,3.919972,0.000742418939393939,1,0,1,1.95109
171073874,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,6,4,"171073874-1",16.4321,2,2,15,19,5,15.216741,0.00288195852272727,0,1,1,7.390154
171074617,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,4,"171074617-1",13.08198,2,2,25,29,5,9.788319,0.00185384829545455,0,0,0,4.723387
171074818,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,4,"171074818-1",29.95936,2,2,26,NA,NA,5.934889,0.00112403200757576,1,0,1,4.852696
171075480,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,4,"171075480-1",16.2642,2,2,26,34,9,10.04632,0.00190271212121212,0,0,0,5.02316
171075735,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,6,4,"171075735-1",27.0918,2,1,19,21,3,3.501172,0.000663100757575758,0,0,0,1.916169
171076131,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,6,4,"171076131-1",424.120566666667,2,2,25,29,5,21.008455,0.0039788740530303,0,0,0,10.971207
171076799,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,4,"171076799-1",4.89995,4,1,13,14,2,1.020392,0.000193256060606061,0,0,0,0.43856
171077445,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,1,4,"171077445-1",242.57,2,2,7,27,21,6.792876,0.00128652954545455,1,2,3,2.687936
171077479,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,6,4,"171077479-1",13.01136,2,2,24,28,5,11.63191,0.00220301325757576,0,0,0,6.790937
171077908,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,7,4,"171077908-1",359.799275,2,2,8,8,1,3.201349,0.000606316098484849,0,0,0,1.594506
171078964,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,4,"171078964-1",16.2938,2,2,13,15,3,5.277264,0.000999481818181818,0,1,1,2.551602
171078964,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,4,"171078964-2",16.2938,2,2,27,33,7,12.745521,0.00241392443181818,0,1,1,2.094332
171079257,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,4,"171079257-1",3.9483,10,2,28,36,9,2.287809,0.000433297159090909,0,0,0,1.250071
171079871,1,3,1,3,4,NA,NA,NA,NA,NA,NA,3,5,4,"171079871-1",13.01722,3,2,13,23,11,25.79986,0.00488633712121212,2,0,2,11.534005
171080010,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,4,"171080010-1",16.2642,2,2,25,26,2,12.943791,0.00245147556818182,0,0,0,7.051198
171080267,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,4,"171080267-1",21.6856,2,2,8,11,4,2.834551,0.00053684678030303,0,0,0,1.417276
171080267,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,4,"171080267-2",21.6856,2,2,17,21,5,4.874893,0.000923275189393939,1,1,2,1.851635
171080640,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,8,4,"171080640-1",21.8391,3,2,26,37,12,40.446823,0.00766038314393939,0,2,2,19.126213
171081803,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,4,"171081803-1",13.01136,2,2,14,17,4,9.336862,0.00176834507575758,0,0,0,4.66556
171081989,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,4,"171081989-1",13.05932,2,2,10,19,10,55.377038,0.0104880753787879,0,3,3,24.497883
171082577,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,4,"171082577-1",232.36958,2,2,12,18,7,17.265192,0.00326992272727273,1,3,4,6.620472
171082577,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,4,"171082577-2",232.36958,2,2,25,29,5,16.154147,0.00305949753787879,0,1,1,7.512442
171082690,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,4,"171082690-1",13.01136,2,2,8,24,17,26.240375,0.00496976799242424,0,1,1,12.5663
171083023,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,5,4,"171083023-1",13.01136,3,2,10,19,10,24.301536,0.00460256363636364,2,1,3,7.181474
171084472,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,7,4,"171084472-1",257.00766,2,2,17,19,3,6.622312,0.00125422575757576,0,0,0,3.311156
171085326,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,6,4,"171085326-1",13.05294,2,2,19,21,3,1.312166,0.000248516287878788,0,0,0,0.656083
171085881,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,4,"171085881-1",16.379325,3,2,25,27,3,11.67119,0.00221045265151515,0,0,0,5.895367
171087130,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,8,4,"171087130-1",92.8757,2,2,9,12,4,11.901846,0.0022541375,0,0,0,5.950923
171087306,1,3,2,5,6,NA,NA,NA,NA,NA,NA,3,9,4,"171087306-1",97.983125,4,2,13,16,4,1.049356,0.000198741666666667,0,0,0,0.524678
171087421,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,4,"171087421-1",76.88225,2,1,35,37,3,2.34032,0.000443242424242424,0,0,0,1.17016
171087988,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,4,"171087988-1",13.01748,3,2,27,29,3,7.938066,0.00150342159090909,0,0,0,3.789122
171088396,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,6,4,"171088396-1",50.45566,2,2,18,25,8,10.567922,0.00200150037878788,2,3,5,3.957908
171088809,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,4,"171088809-1",65.7551,2,2,10,14,5,6.579221,0.00124606458333333,0,0,0,3.331357
171090111,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,4,"171090111-1",258.73298,2,2,29,31,3,10.540279,0.00199626496212121,0,0,0,5.543208
171090165,1,2,2,5,NA,NA,NA,NA,NA,NA,NA,3,1,4,"171090165-1",47.49102,2,2,6,17,12,1.993674,0.000377589772727273,0,0,0,0.996837
171090165,2,3,2,4,5,NA,NA,NA,NA,NA,NA,3,3,4,"171090165-2",47.49102,3,2,22,28,7,11.976185,0.00226821685606061,0,0,0,5.988093
171090496,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,6,4,"171090496-1",32.5284,3,2,13,15,3,18.29452,0.00346487121212121,0,1,1,4.938612
171090496,2,4,1,2,3,4,NA,NA,NA,NA,NA,3,8,4,"171090496-2",32.5284,3,2,21,NA,NA,NA,NA,1,0,1,NA
171092048,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,8,4,"171092048-1",27.19144,10,2,32,NA,NA,3.46925,0.000657054924242424,1,0,1,2.720069
171092136,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,2,4,"171092136-1",13.01136,2,2,21,26,6,4.919718,0.000931764772727273,0,1,1,1.681946
171094082,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,2,4,"171094082-1",21.6856,3,2,25,29,5,8.712195,0.00165003693181818,0,0,0,4.356097
171095055,1,3,1,3,4,NA,NA,NA,NA,NA,NA,3,5,4,"171095055-1",16.2642,3,2,20,22,3,7.447484,0.00141050833333333,0,0,0,3.723742
171095072,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,4,"171095072-1",13.01746,2,2,27,29,3,3.172714,0.000600892803030303,0,0,0,1.600202
171095866,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,8,4,"171095866-1",29.65565,2,2,25,27,3,9.563832,0.00181133181818182,0,0,0,4.836883
171097436,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,7,4,"171097436-1",21.7086,2,2,8,9,2,2.994228,0.000567088636363636,0,0,0,1.497114
171097436,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,9,4,"171097436-2",21.7086,2,2,15,19,5,20.065108,0.00380020984848485,1,2,3,7.140908
171097436,3,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,6,4,"171097436-3",21.7086,2,2,21,27,7,23.311222,0.00441500416666667,0,1,1,10.985068
171097530,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,8,4,"171097530-1",13.06802,2,2,31,NA,NA,NA,NA,1,0,1,NA
171097644,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,9,4,"171097644-1",3.91996,2,2,11,15,5,11.542819,0.00218613996212121,0,0,0,5.771409
171097644,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,4,"171097644-2",3.91996,2,2,16,20,5,33.029371,0.00625556268939394,0,0,0,16.436966
171097649,1,4,1,2,4,5,NA,NA,NA,NA,NA,3,7,4,"171097649-1",390.34095,3,2,27,31,5,13.901939,0.00263294299242424,0,0,0,6.95097
171097664,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,4,"171097664-1",13.11196,2,2,31,35,5,2.093423,0.000396481628787879,0,0,0,1.04625
171099380,1,4,2,3,4,5,NA,NA,NA,NA,NA,3,3,4,"171099380-1",103.9851,3,2,6,8,3,8.827635,0.00167190056818182,0,0,0,4.234766
171099524,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,5,4,"171099524-1",16.45195,2,2,17,26,10,5.923481,0.00112187140151515,0,1,1,2.570462
171099524,2,3,1,2,3,NA,NA,NA,NA,NA,NA,3,7,4,"171099524-2",16.45195,3,2,30,33,4,9.211318,0.0017445678030303,0,0,0,4.382833
171101406,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,4,"171101406-1",13.06802,2,2,23,26,4,6.636663,0.00125694375,1,1,2,2.863685
171101861,1,3,1,2,3,NA,NA,NA,NA,NA,NA,3,6,4,"171101861-1",13.10198,3,2,8,11,4,10.986211,0.00208072178030303,0,0,0,5.434291
171101861,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,9,4,"171101861-2",13.10198,2,2,13,20,8,20.581195,0.00389795359848485,0,0,0,10.092322
171101861,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,4,4,"171101861-3",13.10198,2,2,25,26,2,9.975977,0.00188938958333333,0,1,1,5.035069
171102795,1,4,1,2,3,4,NA,NA,NA,NA,NA,3,8,4,"171102795-1",21.227525,3,2,28,32,5,1.945256,0.000368419696969697,0,0,0,0.972628
171102956,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,3,4,"171102956-1",4.89995,2,2,20,22,3,16.595222,0.00314303446969697,0,1,1,8.080626
171103294,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,9,4,"171103294-1",17.9848,2,2,29,NA,NA,NA,NA,2,0,2,NA
171103422,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,4,4,"171103422-1",232.56115,2,2,23,24,2,4.246678,0.000804295075757576,0,0,0,2.123339
171103564,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,13,4,"171103564-1",13.01136,2,1,12,17,6,16.091356,0.0030476053030303,0,1,1,6.991346
171104212,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,4,"171104212-1",10.75532,4,1,23,24,2,0.795566,0.000150675378787879,0,0,0,0.397783
171105563,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,4,"171105563-1",16.510975,2,2,32,35,4,10.514139,0.00199131420454545,0,1,1,4.604186
171105998,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,8,4,"171105998-1",13.06802,3,2,28,32,5,1.628962,0.00030851553030303,0,0,0,0.814481
171109482,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,4,"171109482-1",6.5676,10,2,29,37,9,15.671408,0.0029680696969697,0,0,0,7.771275
171111244,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,4,"171111244-1",13.02516,2,2,23,30,8,13.112392,0.00248340757575758,1,1,2,3.373839
171111679,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,4,"171111679-1",53.92676,3,1,30,NA,NA,14.495242,0.00274531098484849,1,0,1,20.352591
171112128,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,10,4,"171112128-1",37.800075,2,1,25,33,9,6.386991,0.00120965738636364,0,2,2,1.037281
171114268,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,4,"171114268-1",154.82495,2,2,27,36,10,3.147612,0.000596138636363636,0,0,0,1.756885
171115999,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,4,"171115999-1",5.6927,2,2,11,16,6,28.261899,0.00535263238636364,1,1,2,13.857194
171116417,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,4,"171116417-1",65.5597,2,2,26,31,6,23.131005,0.00438087215909091,2,0,2,9.734374
171118083,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,4,4,"171118083-1",13.01136,2,2,6,6,1,2.136428,0.000404626515151515,0,0,0,1.068214
171118083,2,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,3,4,"171118083-2",13.01136,2,2,8,9,2,2.33472,0.000442181818181818,0,0,0,1.16736
171118083,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,5,4,"171118083-3",13.01136,2,2,28,29,2,3.579555,0.000677946022727273,0,0,0,2.114476
171118928,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,4,"171118928-1",13.01136,4,1,30,33,4,1.289714,0.000244264015151515,0,0,0,0.644469
171119746,1,3,1,3,4,NA,NA,NA,NA,NA,NA,3,3,4,"171119746-1",13.01136,3,2,20,21,2,3.694477,0.000699711553030303,0,0,0,2.084382
171119891,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,3,4,"171119891-1",6.36212,3,2,7,10,4,23.151362,0.00438472765151515,2,0,2,11.017899
171119891,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,8,4,"171119891-2",6.36212,2,2,29,35,7,1.92019,0.000363672348484849,0,0,0,0.960095
171120070,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,4,"171120070-1",8.718675,4,2,26,31,6,2.42398,0.000459087121212121,0,0,0,1.21199
171120659,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,8,4,"171120659-1",14.44608,2,2,11,18,8,42.986444,0.00814137196969697,0,0,0,20.934387
171122053,1,2,1,5,NA,NA,NA,NA,NA,NA,NA,3,4,4,"171122053-1",116.50694,4,2,8,10,3,2.214194,0.000419354924242424,0,0,0,0.982598
171122053,2,2,1,5,NA,NA,NA,NA,NA,NA,NA,3,9,4,"171122053-2",116.50694,3,2,27,32,6,14.384258,0.00272429128787879,0,1,1,6.920589
171122100,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,9,4,"171122100-1",263.708075,3,2,19,21,3,6.28574,0.00119048106060606,0,0,0,3.181104
171122512,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,4,"171122512-1",21.6856,2,2,20,22,3,6.428669,0.0012175509469697,0,0,0,3.214335
171123240,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,4,"171123240-1",21.7549,2,2,9,11,3,10.140686,0.00192058446969697,1,0,1,3.046913
171123240,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,5,4,"171123240-2",21.7549,2,2,25,28,4,10.153012,0.00192291893939394,0,1,1,3.791507
171125133,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,4,"171125133-1",13.05294,2,2,7,8,2,1.304888,0.000247137878787879,0,0,0,0.652444
171125133,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,4,"171125133-2",13.05294,2,2,23,24,2,1.304888,0.000247137878787879,0,0,0,0.652444
171127648,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,3,2,4,"171127648-1",21.6856,2,2,5,19,15,71.491768,0.0135401075757576,0,1,1,34.312836
171127908,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,3,4,"171127908-1",13.14568,4,2,15,18,4,1.834796,0.000347499242424242,0,0,0,0.983195
171127908,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,9,4,"171127908-2",13.14568,4,2,25,27,3,1.586568,0.000300486363636364,0,0,0,0.793284
171128211,1,3,1,3,4,NA,NA,NA,NA,NA,NA,3,1,4,"171128211-1",253.309,3,2,6,23,18,9.107697,0.00172494261363636,0,0,0,4.468798
171128308,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,4,"171128308-1",3.92182,2,1,13,17,5,9.851806,0.00186587234848485,0,1,1,4.041147
171128452,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,6,4,"171128452-1",47.9674666666667,2,2,20,22,3,14.590202,0.00276329583333333,0,0,0,7.648305
171129214,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,4,"171129214-1",206.23932,2,1,24,28,5,28.410511,0.00538077859848485,0,0,0,14.239327
171129527,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,4,"171129527-1",1291.9166,2,1,30,33,4,23.242904,0.00440206515151515,0,0,0,11.449883
171129691,1,3,1,2,3,NA,NA,NA,NA,NA,NA,3,7,4,"171129691-1",13.05294,3,1,30,33,4,3.601189,0.000682043371212121,0,1,1,1.794593
171129890,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,4,"171129890-1",3.91996,2,2,33,35,3,9.407397,0.00178170397727273,0,0,0,4.703698
171129980,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,4,"171129980-1",16.2642,2,2,16,18,3,26.705156,0.0050577946969697,0,0,0,13.530567
171130890,1,3,2,3,4,NA,NA,NA,NA,NA,NA,3,5,4,"171130890-1",8.27662,3,2,23,25,3,3.763278,0.000712742045454545,0,0,0,1.881639
171131258,1,3,1,2,3,NA,NA,NA,NA,NA,NA,3,9,4,"171131258-1",13.01136,3,2,14,NA,NA,NA,NA,3,0,3,NA
171131774,1,2,2,5,NA,NA,NA,NA,NA,NA,NA,3,4,4,"171131774-1",17.46425,3,2,7,7,1,0.65153,0.000123395833333333,0,0,0,0.325765
171131996,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,4,"171131996-1",13.01136,2,2,7,9,3,4.698535,0.000889874053030303,1,0,1,2.319932
171131996,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,4,"171131996-2",13.01136,2,2,27,38,12,9.2403,0.00175005681818182,1,0,1,3.640444
171132227,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,3,7,4,"171132227-1",155.57115,3,2,29,34,6,5.851928,0.0011083196969697,0,0,0,2.912402
171132244,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,4,"171132244-1",13.0421,2,2,26,29,4,5.105383,0.000966928598484849,1,0,1,0.822324
171132331,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,6,4,"171132331-1",22.2530666666667,2,2,13,18,6,20.849776,0.00394882121212121,0,2,2,8.211408
171133552,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,7,4,"171133552-1",212.137633333333,2,1,19,20,2,3.877827,0.000734436931818182,0,0,0,2.611883
171134156,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,4,"171134156-1",16.2642,2,2,21,31,11,48.161431,0.00912148314393939,1,1,2,20.365915
171134400,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,5,4,"171134400-1",16.2642,2,2,19,20,2,2.843253,0.000538494886363636,0,0,0,2.096902
171134400,2,3,1,2,3,NA,NA,NA,NA,NA,NA,3,5,4,"171134400-2",16.2642,3,2,28,29,2,4.98658,0.00094442803030303,1,0,1,2.488779
171135345,1,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,9,4,"171135345-1",199.0272,4,2,28,30,3,0.883666,0.000167360984848485,0,0,0,0.441833
171135433,1,2,2,4,NA,NA,NA,NA,NA,NA,NA,3,8,4,"171135433-1",16.35245,2,2,11,13,3,1.279746,0.000242376136363636,0,0,0,0.639873
171136167,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,6,4,"171136167-1",62.66356,2,1,22,24,3,8.24258,0.0015610946969697,0,0,0,4.137082
171136167,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,4,"171136167-2",62.66356,2,1,26,31,6,13.513249,0.00255932746212121,2,0,2,5.356348
171137323,1,3,1,2,3,NA,NA,NA,NA,NA,NA,3,7,4,"171137323-1",3.91996,3,1,24,31,8,27.877989,0.00527992215909091,1,1,2,13.520254
171139166,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,6,4,"171139166-1",320.649,2,1,24,25,2,5.034855,0.000953571022727273,0,0,0,2.517428
171139954,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,4,"171139954-1",3.91996,2,1,31,32,2,8.993887,0.00170338768939394,0,1,1,4.094873
171140054,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,8,4,"171140054-1",13.07974,3,2,29,36,8,73.717241,0.0139615986742424,1,1,2,35.56971
171140067,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,5,4,"171140067-1",6.9256,2,2,25,26,2,2.292903,0.000434261931818182,0,1,1,0.256101
171140947,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,4,"171140947-1",4.90975,4,2,25,32,8,1.714563,0.000324727840909091,1,0,1,0.342071
171142169,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,4,"171142169-1",13.82426,2,2,20,21,2,4.101904,0.000776875757575758,0,0,0,2.050952
171142499,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,4,"171142499-1",16.28145,2,2,8,9,2,4.28701,0.000811933712121212,0,0,0,2.143505
171142499,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,3,3,4,"171142499-2",16.28145,3,2,21,22,2,4.28701,0.000811933712121212,0,0,0,2.143505
171142499,3,3,1,2,3,NA,NA,NA,NA,NA,NA,3,8,4,"171142499-3",16.28145,3,2,25,31,7,43.036731,0.00815089602272727,0,1,1,21.216501
171142748,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,4,"171142748-1",103.400233333333,3,2,27,35,9,11.269458,0.00213436704545455,0,0,0,5.678484
171144352,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,7,4,"171144352-1",16.2642,3,2,12,17,6,39.368086,0.00745607689393939,1,0,1,6.007788
171144645,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,9,4,"171144645-1",13.01136,2,2,20,28,9,10.451787,0.00197950511363636,0,0,0,5.225894
