"tempid","freq1","freq2","freq3","freq4","freq5","freq6","freq7","freq8","freq9","freq10","freq11","freq12","freq13","freq14","freq15","freq16","freq17","freq18","freq19","freq20","freq21","freq22","freq23","freq24","freq25","freq26","freq27","freq28","freq29","freq30","freq31","freq32","freq33","freq34","freq35","freq36","freq37","freq38","freq39","freq40","TOURPURP","IS_INBOUND","PREV_ORIG_DEP_BIN","TRIP_ID","bin1","bin2","bin3","bin4","bin5","bin6","bin7","bin8","bin9","total"
30104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,4,0,0,0,0,0,0,0,0,0,0
30111,0,0,0,0,0,0,0,0,0,0,2236.58366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,1,2236.58366,2236.58366,2236.58366,2236.58366,2236.58366,2236.58366,2236.58366,2236.58366,2236.58366,2236.58366
30112,0,0,0,0,0,0,107.5532,86.04256,0,0,243.3271,0,0,0,0,0,0,0,0,32.26596,0,0,0,0,0,0,0,658.3736,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,2,243.3271,243.3271,243.3271,243.3271,243.3271,243.3271,243.3271,243.3271,933.96666,1127.56242
30113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.0236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,3,0,0,0,0,66.0236,66.0236,66.0236,66.0236,66.0236,66.0236
30114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,4,0,0,0,0,0,0,0,0,0,0
30121,0,0,0,0,0,0,0,0,0,0,0,537.101693333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,1,537.101693333333,537.101693333333,537.101693333333,537.101693333333,537.101693333333,537.101693333333,537.101693333333,537.101693333333,537.101693333333,537.101693333333
30122,0,0,0,0,0,0,0,260.2272,130.1136,65.0568,0,1441.0334,1431.8002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,2,1441.0334,2872.8336,2872.8336,2872.8336,2872.8336,2872.8336,2872.8336,2872.8336,2872.8336,3328.2312
30123,0,0,0,0,0,0,0,0,0,0,0,32.54305,0,938.163066666666,0,0,7.83992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,3,32.54305,32.54305,970.706116666666,970.706116666666,970.706116666666,978.546036666666,978.546036666666,978.546036666666,978.546036666666,978.546036666666
30124,0,0,0,0,0,0,0,0,0,0,0,0,16.271525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,4,0,16.271525,16.271525,16.271525,16.271525,16.271525,16.271525,16.271525,16.271525,16.271525
30131,0,0,0,0,0,0,0,0,0,0,0,0,658.37724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,1,658.37724,658.37724,658.37724,658.37724,658.37724,658.37724,658.37724,658.37724,658.37724,658.37724
30132,0,0,0,0,0,251.94446,65.34302,0,1643.58544,2645.1484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658.3736,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,2,0,0,0,0,0,0,0,0,658.3736,5264.39492
30133,0,0,0,0,0,0,0,0,0,0,0,0,0,938.163066666666,188.44936,0,7.83992,0,0,0,32.5284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,3,0,938.163066666666,1126.61242666667,1126.61242666667,1134.45234666667,1134.45234666667,1134.45234666667,1134.45234666667,1166.98074666667,1166.98074666667
30134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.52245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13,4,0,0,0,71.52245,71.52245,71.52245,71.52245,71.52245,71.52245,71.52245
30141,0,0,0,0,0,0,0,0,0,0,0,0,0,1194.31209833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,1,1194.31209833333,1194.31209833333,1194.31209833333,1194.31209833333,1194.31209833333,1194.31209833333,1194.31209833333,1194.31209833333,1194.31209833333,1194.31209833333
30142,0,0,0,0,0,33.8472,116.487,1390.7491,133.1348,0,0,0,0,0,0,0,0,0,0,0,0,144.0284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,2,0,0,0,0,0,0,0,0,144.0284,1818.2465
30143,0,0,0,0,0,0,22.5648,0,1027.2409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,3,0,0,0,0,0,0,0,0,0,1049.8057
30144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,4,0,0,0,0,0,0,0,0,0,0
30151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.8144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,1,46.8144,46.8144,46.8144,46.8144,46.8144,46.8144,46.8144,46.8144,46.8144,46.8144
30152,0,0,0,0,0,0,0,0,1277.5193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1171.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,2,0,0,0,0,0,0,0,0,1171.65,2449.1693
30153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,3,0,0,0,0,0,0,0,0,0,0
30154,0,0,0,0,0,0,0,0,0,821.79272,0,0,0,0,0,0,188.44936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,4,0,0,188.44936,188.44936,188.44936,188.44936,188.44936,188.44936,188.44936,1010.24208
30161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014.21576586133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,1,1014.21576586133,1014.21576586133,1014.21576586133,1014.21576586133,1014.21576586133,1014.21576586133,1014.21576586133,1014.21576586133,1014.21576586133,1014.21576586133
30162,0,0,0,0,0,0,122.0251,260.2272,1027.2409,65.0568,0,0,0,0,0,0,1236.18056321451,0,48.837375,0,0,0,0,0,781.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,2,0,1236.18056321451,1236.18056321451,1285.01793821451,1285.01793821451,1285.01793821451,1285.01793821451,1285.01793821451,2066.11793821451,3540.66793821451
30163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.275025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,3,0,16.275025,16.275025,16.275025,16.275025,16.275025,16.275025,16.275025,16.275025,16.275025
30164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,16,4,0,0,0,0,0,0,0,0,0,0
30171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.48830636448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,1,132.48830636448,132.48830636448,132.48830636448,132.48830636448,132.48830636448,132.48830636448,132.48830636448,132.48830636448,132.48830636448,132.48830636448
30172,0,0,0,0,0,0,0,20.2371,0,0,0,0,0,0,0,0,0,32.7049,0,0,748.6562,0,0,0,104.42352,0,0,0,374.3281,0,0,0,0,0,0,0,0,0,0,0,3,0,17,2,0,32.7049,32.7049,32.7049,781.3611,781.3611,781.3611,781.3611,1260.11272,1280.34982
30173,0,0,0,0,0,0,39.05166,0,0,0,0,0,0,0,0,0,0,258.1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,3,0,258.1278,258.1278,258.1278,258.1278,258.1278,258.1278,258.1278,258.1278,297.17946
30174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.275025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,17,4,0,0,0,16.275025,16.275025,16.275025,16.275025,16.275025,16.275025,16.275025
30181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3324.23845666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18,1,3324.23845666667,3324.23845666667,3324.23845666667,3324.23845666667,3324.23845666667,3324.23845666667,3324.23845666667,3324.23845666667,3324.23845666667,3324.23845666667
30182,0,0,0,0,0,98.69745,167.0864,53.7766,0,0,0,0,0,0,0,0,0,260.878133333334,903.884674999999,0,0,0,19.7348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18,2,260.878133333334,1164.76280833333,1164.76280833333,1164.76280833333,1164.76280833333,1184.49760833333,1184.49760833333,1184.49760833333,1184.49760833333,1504.05805833333
30183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18,3,0,0,0,0,0,0,0,0,0,0
30184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.9158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18,4,0,231.9158,231.9158,231.9158,231.9158,231.9158,231.9158,231.9158,231.9158,231.9158
30191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900.793215038372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,1,900.793215038372,900.793215038372,900.793215038372,900.793215038372,900.793215038372,900.793215038372,900.793215038372,900.793215038372,900.793215038372,900.793215038372
30192,0,0,0,0,0,52.40792,65.4098,0,99.53288,0,0,0,0,0,0,0,0,0,79.22832,0,51.06456,26.29136,0,0,390.55,0,0,0,0,0,0,0,0,51.06456,0,0,0,0,0,0,3,0,19,2,79.22832,79.22832,130.29288,156.58424,156.58424,156.58424,547.13424,547.13424,598.1988,815.5494
30193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.368233333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,3,0,0,128.368233333333,128.368233333333,128.368233333333,128.368233333333,128.368233333333,128.368233333333,128.368233333333,128.368233333333
30194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,4,0,0,0,0,0,0,0,0,0,0
30201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2206.46845833333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,1,2206.46845833333,2206.46845833333,2206.46845833333,2206.46845833333,2206.46845833333,2206.46845833333,2206.46845833333,2206.46845833333,2206.46845833333,2206.46845833333
30202,0,0,0,0,0,914.97018,226.3866,32.26596,0,0,0,0,0,0,0,0,0,0,48.837375,885.8504,82.9754,102.61108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,2,885.8504,968.8258,1071.43688,1071.43688,1071.43688,1071.43688,1071.43688,1071.43688,1071.43688,2293.896995
30203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,3,0,0,0,0,0,0,0,0,0,0
30204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,4,0,0,0,0,0,0,0,0,0,0
30211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3355.38842945061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,21,1,3355.38842945061,3355.38842945061,3355.38842945061,3355.38842945061,3355.38842945061,3355.38842945061,3355.38842945061,3355.38842945061,3355.38842945061,3355.38842945061
30212,0,0,0,0,0,0,716.35008,592.37952,39.61416,0,0,0,0,0,0,0,0,0,39.61416,104.09088,1182.3906,267.38232,0,0,104.42352,0,0,0,374.3281,0,0,0,0,0,0,0,0,0,0,0,3,0,21,2,1182.3906,1449.77292,1449.77292,1449.77292,1554.19644,1554.19644,1554.19644,1554.19644,1928.52454,3420.57334
30213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.04304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,21,3,0,34.04304,34.04304,34.04304,34.04304,34.04304,34.04304,34.04304,34.04304,34.04304
30214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,21,4,0,16.2642,16.2642,16.2642,16.2642,16.2642,16.2642,16.2642,16.2642,16.2642
30221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3491.92177333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,22,1,3491.92177333333,3491.92177333333,3491.92177333333,3491.92177333333,3491.92177333333,3491.92177333333,3491.92177333333,3491.92177333333,3491.92177333333,3491.92177333333
30222,0,0,0,0,0,234.0898,468.1796,0,0,2645.1484,0,0,0,0,0,0,516.2556,260.878133333334,0,270.6559,0,0,19.7348,0,81.47814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,22,2,0,19.7348,19.7348,101.21294,101.21294,101.21294,101.21294,101.21294,101.21294,4496.42037333333
30223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,22,3,20.122,20.122,20.122,20.122,20.122,20.122,20.122,20.122,20.122,20.122
30224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.02152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,22,4,0,17.02152,17.02152,17.02152,17.02152,17.02152,17.02152,17.02152,17.02152,17.02152
30231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3057.304765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23,1,3057.304765,3057.304765,3057.304765,3057.304765,3057.304765,3057.304765,3057.304765,3057.304765,3057.304765,3057.304765
30232,0,0,0,0,0,0,2792.9018,0,616.34454,2580.0916,0,0,0,0,0,0,0,0,39.61416,0,374.3281,0,793.454795,0,0,814.57928,313.379025,0,374.3281,0,0,0,0,0,0,0,0,0,0,0,3,0,23,2,793.454795,793.454795,793.454795,1608.034075,1921.4131,1921.4131,2295.7412,2295.7412,2295.7412,8699.0214
30233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.02516,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23,3,0,0,0,0,0,13.02516,13.02516,13.02516,13.02516,13.02516
30234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23,4,0,0,0,0,0,0,0,0,0,0
30241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1847.598575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,1,1847.598575,1847.598575,1847.598575,1847.598575,1847.598575,1847.598575,1847.598575,1847.598575,1847.598575,1847.598575
30242,0,0,0,0,819.39744,1304.72554,84.7653,0,0,0,0,0,942.2468,0,0,0,0,0,0,0,0,0,0,0,32.71534,1441.77794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,2,0,32.71534,1474.49328,1474.49328,1474.49328,1474.49328,1474.49328,1474.49328,1474.49328,4625.62836
30243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,3,0,0,0,0,0,0,0,0,0,0
30244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,24,4,0,0,0,0,0,0,0,0,0,0
30251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3450.71872578202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,25,1,3450.71872578202,3450.71872578202,3450.71872578202,3450.71872578202,3450.71872578202,3450.71872578202,3450.71872578202,3450.71872578202,3450.71872578202,3450.71872578202
30252,0,0,0,0,0,0,181.8134,26.10588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2227.39534,1488.33718,0,1128.51955523906,0,0,0,0,0,0,0,0,0,0,0,0,3,0,25,2,2227.39534,3715.73252,3715.73252,4844.25207523906,4844.25207523906,4844.25207523906,4844.25207523906,4844.25207523906,4844.25207523906,5052.17135523906
30253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.275025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,25,3,0,16.275025,16.275025,16.275025,16.275025,16.275025,16.275025,16.275025,16.275025,16.275025
30254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,25,4,0,0,0,0,0,0,0,0,0,0
30261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3495.69654294656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,26,1,3495.69654294656,3495.69654294656,3495.69654294656,3495.69654294656,3495.69654294656,3495.69654294656,3495.69654294656,3495.69654294656,3495.69654294656,3495.69654294656
30262,0,0,0,0,0,0,0,0,32.5284,0,0,0,0,0,0,0,0,0,39.61416,0,0,0,438.22366,0,0,22.8177333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,26,2,22.8177333333333,22.8177333333333,22.8177333333333,22.8177333333333,22.8177333333333,22.8177333333333,22.8177333333333,22.8177333333333,22.8177333333333,533.183953333333
30263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2642,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,26,3,0,16.2642,16.2642,16.2642,16.2642,16.2642,16.2642,16.2642,16.2642,16.2642
30264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.275025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,26,4,16.275025,16.275025,16.275025,16.275025,16.275025,16.275025,16.275025,16.275025,16.275025,16.275025
30271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1924.71128261953,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,27,1,1924.71128261953,1924.71128261953,1924.71128261953,1924.71128261953,1924.71128261953,1924.71128261953,1924.71128261953,1924.71128261953,1924.71128261953,1924.71128261953
30272,0,0,0,0,35.1732,130.5294,581.786,1288.1799,0,0,0,0,0,0,0,0,719.924963214508,0,0,0,51.06456,144.0284,187.81014,0,0,1425.51374,264.4305,1315.79139523906,0,0,0,0,0,51.06456,0,0,0,0,0,0,3,0,27,2,264.4305,1580.22189523906,1580.22189523906,1580.22189523906,1580.22189523906,1580.22189523906,1580.22189523906,1631.28645523906,1631.28645523906,6195.29675845356
30273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,27,3,0,0,0,0,0,0,0,0,0,0
30274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,27,4,0,0,0,0,0,0,0,0,0,0
30281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1953.90199469487,0,0,0,0,0,0,0,0,0,0,0,0,3,0,28,1,1953.90199469487,1953.90199469487,1953.90199469487,1953.90199469487,1953.90199469487,1953.90199469487,1953.90199469487,1953.90199469487,1953.90199469487,1953.90199469487
30282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748.6562,0,0,0,0,0,215.481975,0,374.3281,0,0,0,0,0,0,0,0,0,0,0,3,0,28,2,0,374.3281,374.3281,374.3281,374.3281,374.3281,374.3281,374.3281,374.3281,1338.466275
30283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,28,3,0,0,0,0,0,0,0,0,0,0
30284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,28,4,0,0,0,0,0,0,0,0,0,0
30291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2512.05538144775,0,0,0,0,0,0,0,0,0,0,0,3,0,29,1,2512.05538144775,2512.05538144775,2512.05538144775,2512.05538144775,2512.05538144775,2512.05538144775,2512.05538144775,2512.05538144775,2512.05538144775,2512.05538144775
30292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.04304,0,0,0,0,0,0,0,0,0,0,0,3,0,29,2,34.04304,34.04304,34.04304,34.04304,34.04304,34.04304,34.04304,34.04304,34.04304,34.04304
30293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,29,3,0,0,0,0,0,0,0,0,0,0
30294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,29,4,0,0,0,0,0,0,0,0,0,0
30301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.37823,0,0,0,0,0,0,0,0,0,0,3,0,30,1,263.37823,263.37823,263.37823,263.37823,263.37823,263.37823,263.37823,263.37823,263.37823,263.37823
30302,0,0,0,0,0,234.62028,0,1294.97452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.35245,0,0,0,0,0,0,0,0,0,0,3,0,30,2,16.35245,16.35245,16.35245,16.35245,16.35245,16.35245,16.35245,16.35245,16.35245,1545.94725
30303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,30,3,0,0,0,0,0,0,0,0,0,0
30304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,30,4,0,0,0,0,0,0,0,0,0,0
30311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1106.845905,0,0,0,0,0,0,0,0,0,3,0,31,1,1106.845905,1106.845905,1106.845905,1106.845905,1106.845905,1106.845905,1106.845905,1106.845905,1106.845905,1106.845905
30312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.06456,0,0,0,0,0,0,0,0,0,0,0,0,51.06456,0,0,0,0,0,0,3,0,31,2,0,0,0,51.06456,51.06456,51.06456,51.06456,51.06456,51.06456,102.12912
30313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,31,3,0,0,0,0,0,0,0,0,0,0
30314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,31,4,0,0,0,0,0,0,0,0,0,0
30321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.44424,0,0,0,0,0,0,0,0,3,0,32,1,13.44424,13.44424,13.44424,13.44424,13.44424,13.44424,13.44424,13.44424,13.44424,13.44424
30322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.7049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,32,2,0,0,0,0,0,0,0,0,0,32.7049
30323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,32,3,0,0,0,0,0,0,0,0,0,0
30324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,32,4,0,0,0,0,0,0,0,0,0,0
30331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.44424,0,0,0,0,0,0,0,3,0,33,1,13.44424,13.44424,13.44424,13.44424,13.44424,13.44424,13.44424,13.44424,13.44424,13.44424
30332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.04304,0,0,0,0,0,0,0,0,0,0,0,3,0,33,2,0,0,0,0,0,0,0,0,0,34.04304
30333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,33,3,0,0,0,0,0,0,0,0,0,0
30334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,33,4,0,0,0,0,0,0,0,0,0,0
30341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,34,1,0,0,0,0,0,0,0,0,0,0
30342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,34,2,0,0,0,0,0,0,0,0,0,0
30343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.04304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,34,3,0,0,0,0,0,0,0,0,0,34.04304
30344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,34,4,0,0,0,0,0,0,0,0,0,0
