"DAYNO","HH_ID","JTRIP_ID","uid","NUMBER_HH","PERSON_1","PERSON_2","PERSON_3","PERSON_4","PERSON_5","PERSON_6","PERSON_7","PERSON_8","PERSON_9","COMPOSITION","TOUR_ID","JTOUR_ID","finalweight","stops","TOURPURP","DEST_PURP","TRIPMODE","TOURMODE","OTAZ","DTAZ","TOUROTAZ","TOURDTAZ","DEST_DEP_BIN","ORIG_DEP_BIN","IS_INBOUND","ANCHOR_DEPART_HOUR","ANCHOR_DEPART_MIN","DEST_ARR_BIN","ORIG_ARR_BIN","ANCHOR_DEPART_BIN","ANCHOR_ARRIVE_BIN","DEST_IS_TOUR_ORIG","PERTYPE_1","PERTYPE_2","PERTYPE_3","PERTYPE_4","PERTYPE_5","PERTYPE_6","PERTYPE_7","PERTYPE_8","PERTYPE_9","AGE_1","AGE_2","AGE_3","AGE_4","AGE_5","AGE_6","AGE_7","AGE_8","AGE_9","MAX_AGE","MAX_AGE_PERTYPE"
3,171144804,3,"3-171144804-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,15.1852,0,9,0,2,2,3112,2734,2765,3112,40,38,1,18,20,40,38,28,39,1,1,1,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,7,1
3,171144985,1,"3-171144985-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,13.01136,0,7,7,3,3,1599,1632,1599,1632,30,27,0,17,40,30,27,27,31,0,5,5,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,11,5
3,171144985,2,"3-171144985-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,13.01136,0,7,0,3,3,1632,1599,1599,1632,40,30,1,17,40,40,30,27,31,1,5,5,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,11,5
3,171145627,1,"3-171145627-1",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,252.84138,1,5,4,2,2,2566,2906,2566,2698,11,9,0,8,50,11,9,9,15,0,4,8,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6,4
3,171145627,2,"3-171145627-2",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,252.84138,0,5,5,2,2,2906,2698,2566,2698,14,11,0,8,50,14,11,9,15,0,4,8,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6,4
3,171145627,3,"3-171145627-3",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,252.84138,0,5,0,2,2,2698,2566,2566,2698,40,14,1,8,50,40,14,9,15,1,4,8,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,6,4
3,171146311,1,"3-171146311-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,16.381775,0,9,9,2,2,3297,3265,3297,3265,31,28,0,18,20,31,28,28,32,0,1,1,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,11,1
3,171146311,2,"3-171146311-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,16.381775,0,9,0,2,2,3265,3297,3297,3265,40,31,1,18,20,40,31,28,32,1,1,1,0,0,0,0,0,0,0,11,8,0,0,0,0,0,0,0,11,1
3,171146316,1,"3-171146316-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,21.7195666666667,0,9,9,3,3,4563,3719,4563,3719,16,10,0,9,22,16,10,10,17,0,4,4,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,10,4
3,171146316,2,"3-171146316-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,21.7195666666667,0,9,0,3,3,3719,4563,4563,3719,20,16,1,9,22,20,16,10,17,1,4,4,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,10,4
3,171146328,1,"3-171146328-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,16.28965,0,7,7,2,2,4515,4666,4515,4666,31,27,0,17,45,31,27,27,32,0,2,3,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,11,3
3,171146328,2,"3-171146328-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,16.28965,0,7,0,2,2,4666,4515,4515,4666,40,31,1,17,45,40,31,27,32,1,2,3,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,11,3
3,171149113,1,"3-171149113-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,16.3393,1,1,7,2,2,886,1252,886,886,33,30,0,19,14,33,30,30,NA,0,1,1,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,7,1
3,171149113,2,"3-171149113-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,16.3393,0,1,1,2,2,1252,886,886,886,40,33,0,19,14,40,33,30,NA,1,1,1,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,7,1
3,171149793,1,"3-171149793-1",2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,297.51435,0,4,4,2,2,4637,4595,4637,4595,8,7,0,7,54,8,7,7,8,0,4,7,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,6,4
3,171149793,2,"3-171149793-2",2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,297.51435,0,4,0,2,2,4595,4637,4637,4595,8,8,1,7,54,8,8,7,8,1,4,7,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,6,4
3,171150851,3,"3-171150851-3",4,1,2,3,4,NA,NA,NA,NA,NA,3,4,1,54.3132,0,7,7,3,3,2147,2075,2147,2075,28,26,0,17,7,28,26,26,28,0,4,1,7,7,0,0,0,0,0,6,6,2,2,0,0,0,0,0,6,1
3,171150851,4,"3-171150851-4",4,1,2,3,4,NA,NA,NA,NA,NA,3,4,1,54.3132,0,7,0,3,3,2075,2147,2147,2075,40,28,1,17,7,40,28,26,28,1,4,1,7,7,0,0,0,0,0,6,6,2,2,0,0,0,0,0,6,1
3,171151575,3,"3-171151575-3",3,1,2,3,NA,NA,NA,NA,NA,NA,3,2,1,254.53574,0,5,5,3,3,2077,2008,2077,2008,33,30,0,19,15,33,30,30,34,0,1,1,8,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0,5,1
3,171151575,4,"3-171151575-4",3,1,2,3,NA,NA,NA,NA,NA,NA,3,2,1,254.53574,0,5,0,3,3,2008,2077,2077,2008,40,33,1,19,15,40,33,30,34,1,1,1,8,0,0,0,0,0,0,5,5,1,0,0,0,0,0,0,5,1
3,171152110,1,"3-171152110-1",2,4,6,NA,NA,NA,NA,NA,NA,NA,3,1,1,112.660323622367,0,6,6,6,6,2135,2097,2135,2097,12,7,0,7,30,12,7,7,12,0,4,8,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,10,4
3,171152110,2,"3-171152110-2",2,4,6,NA,NA,NA,NA,NA,NA,NA,3,1,1,112.660323622367,0,6,0,6,6,2097,2135,2135,2097,40,12,1,7,30,40,12,7,12,1,4,8,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,10,4
3,171152309,4,"3-171152309-4",2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,13.15118,1,1,4,2,2,2540,2677,2540,2540,27,26,0,17,4,27,26,26,NA,0,1,8,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,5,1
3,171152309,5,"3-171152309-5",2,1,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,13.15118,0,1,1,2,2,2677,2540,2540,2540,40,27,0,17,4,40,27,26,NA,1,1,8,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,5,1
3,171152522,1,"3-171152522-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,1,4.89995,0,4,4,2,2,3337,3610,3337,3610,6,5,0,6,56,6,5,5,6,0,4,7,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,10,4
3,171152522,2,"3-171152522-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,1,4.89995,0,4,0,2,2,3610,3337,3337,3610,20,6,1,6,56,20,6,5,6,1,4,7,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,10,4
3,171153089,1,"3-171153089-1",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,4.9156,0,5,5,2,2,1882,2258,1882,2258,18,10,0,9,19,18,10,10,18,0,4,8,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,5,4
3,171153089,2,"3-171153089-2",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,4.9156,0,5,0,2,2,2258,1882,1882,2258,40,18,1,9,19,40,18,10,18,1,4,8,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,5,4
3,171153330,1,"3-171153330-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,13.82622,1,7,7,4,2,1743,1769,1743,1743,31,29,0,18,49,31,29,29,NA,0,1,1,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,9,1
3,171153330,2,"3-171153330-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,13.82622,0,7,7,2,2,1769,1743,1743,1743,40,31,0,18,49,40,31,29,NA,1,1,1,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,9,1
3,171153393,1,"3-171153393-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,13.01724,1,9,8,2,3,593,644,593,1093,28,25,0,16,37,28,25,25,34,0,1,1,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,9,1
3,171153393,2,"3-171153393-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,13.01724,0,9,9,3,3,644,1093,593,1093,34,28,0,16,37,34,28,25,34,0,1,1,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,9,1
3,171153393,3,"3-171153393-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,13.01724,0,9,0,3,3,1093,644,593,1093,34,34,1,16,37,34,34,25,34,1,1,1,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,9,1
3,171154804,4,"3-171154804-4",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,1,70.6550616128186,0,9,9,2,2,2976,3404,2976,3404,33,29,0,18,30,33,29,29,33,0,3,3,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,9,3
3,171154804,5,"3-171154804-5",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,1,70.6550616128186,0,9,0,2,2,3404,2976,2976,3404,40,33,1,18,30,40,33,29,33,1,3,3,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,9,3
3,171158034,3,"3-171158034-3",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,1,16.316175,0,9,9,4,4,1650,1650,1650,1650,27,27,0,17,30,27,27,27,28,0,1,7,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,6,1
3,171158034,4,"3-171158034-4",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,1,16.316175,0,9,0,4,4,1650,1650,1650,1650,40,27,1,17,30,40,27,27,28,1,1,7,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,6,1
3,171158402,1,"3-171158402-1",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,13.44424,0,6,6,2,2,1300,1203,1300,1203,10,9,0,8,31,10,9,9,10,0,4,6,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,7,4
3,171158402,2,"3-171158402-2",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,1,1,13.44424,0,6,0,2,2,1203,1300,1300,1203,12,10,1,8,31,12,10,9,10,1,4,6,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,7,4
3,171158402,3,"3-171158402-3",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,2,13.44424,1,13,7,2,2,1300,1223,1300,1210,15,15,0,11,32,15,15,15,18,0,4,6,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,7,4
3,171158402,4,"3-171158402-4",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,2,13.44424,0,13,13,2,2,1223,1210,1300,1210,17,15,0,11,32,17,15,15,18,0,4,6,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,7,4
3,171158402,5,"3-171158402-5",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,3,2,13.44424,0,13,0,2,2,1210,1300,1300,1210,40,17,1,11,32,40,17,15,18,1,4,6,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,7,4
3,171158610,3,"3-171158610-3",3,1,2,3,NA,NA,NA,NA,NA,NA,3,4,1,3.91996,0,7,7,3,3,1741,1645,1741,1645,28,27,0,17,47,28,27,27,28,0,4,1,7,0,0,0,0,0,0,6,6,2,0,0,0,0,0,0,6,1
3,171158610,4,"3-171158610-4",3,1,2,3,NA,NA,NA,NA,NA,NA,3,4,1,3.91996,0,7,0,3,3,1645,1741,1741,1645,40,28,1,17,47,40,28,27,28,1,4,1,7,0,0,0,0,0,0,6,6,2,0,0,0,0,0,0,6,1
3,171159534,1,"3-171159534-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,21.6856,0,6,6,2,2,3165,3146,3165,3146,15,14,0,11,14,15,14,14,15,0,3,5,0,0,0,0,0,0,0,12,11,0,0,0,0,0,0,0,12,3
3,171159534,2,"3-171159534-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,21.6856,0,6,0,2,2,3146,3165,3165,3146,40,15,1,11,14,40,15,14,15,1,3,5,0,0,0,0,0,0,0,12,11,0,0,0,0,0,0,0,12,3
3,171159685,2,"3-171159685-2",3,2,3,4,NA,NA,NA,NA,NA,NA,3,2,1,74.86562,0,9,9,3,3,3376,3056,3376,3056,27,23,0,15,38,27,23,23,28,0,1,7,7,0,0,0,0,0,0,5,2,2,0,0,0,0,0,0,5,1
3,171159685,3,"3-171159685-3",3,2,3,4,NA,NA,NA,NA,NA,NA,3,2,1,74.86562,1,9,5,3,3,3056,3052,3376,3056,27,27,1,15,38,27,27,23,28,0,1,7,7,0,0,0,0,0,0,5,2,2,0,0,0,0,0,0,5,1
3,171159685,4,"3-171159685-4",3,2,3,4,NA,NA,NA,NA,NA,NA,3,2,1,74.86562,0,9,0,3,3,3052,3376,3376,3056,30,27,1,15,38,30,27,23,28,1,1,7,7,0,0,0,0,0,0,5,2,2,0,0,0,0,0,0,5,1
3,171159685,5,"3-171159685-5",3,2,3,4,NA,NA,NA,NA,NA,NA,3,3,2,74.86562,0,5,5,3,3,3376,3525,3376,3525,31,30,0,19,20,31,30,30,31,0,1,7,7,0,0,0,0,0,0,5,2,2,0,0,0,0,0,0,5,1
3,171159685,6,"3-171159685-6",3,2,3,4,NA,NA,NA,NA,NA,NA,3,3,2,74.86562,0,5,0,3,3,3525,3376,3376,3525,40,31,1,19,20,40,31,30,31,1,1,7,7,0,0,0,0,0,0,5,2,2,0,0,0,0,0,0,5,1
3,171160378,1,"3-171160378-1",2,1,4,NA,NA,NA,NA,NA,NA,NA,3,1,1,77.58984,0,4,4,2,3,1907,1812,1907,1812,14,13,0,10,57,14,13,13,14,0,4,7,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,6,4
3,171160378,2,"3-171160378-2",2,1,4,NA,NA,NA,NA,NA,NA,NA,3,1,1,77.58984,0,4,0,3,3,1812,1907,1907,1812,24,14,1,10,57,24,14,13,14,1,4,7,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,6,4
3,171161026,1,"3-171161026-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,1,3.91996,0,4,4,4,4,3988,4115,3988,4115,8,7,0,7,46,8,7,7,9,0,4,7,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,6,4
3,171161026,2,"3-171161026-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,1,3.91996,0,4,0,4,4,4115,3988,3988,4115,21,8,1,7,46,21,8,7,9,1,4,7,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,6,4
3,171162657,1,"3-171162657-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,1,3.92372,0,5,5,2,2,3383,2767,3383,2767,36,35,0,21,36,36,35,35,36,0,4,1,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,7,4
3,171162657,2,"3-171162657-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,1,3.92372,0,5,0,2,2,2767,3383,3383,2767,40,36,1,21,36,40,36,35,36,1,4,1,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,7,4
3,171163054,1,"3-171163054-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,13.01136,1,9,6,2,2,2877,2877,2877,2990,19,18,0,13,20,19,18,18,25,0,4,4,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,4
3,171163054,2,"3-171163054-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,13.01136,1,9,6,2,2,2877,2954,2877,2990,19,19,0,13,20,19,19,18,25,0,4,4,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,4
3,171163054,3,"3-171163054-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,13.01136,0,9,9,2,2,2954,2990,2877,2990,22,19,0,13,20,22,19,18,25,0,4,4,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,4
3,171163054,4,"3-171163054-4",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,13.01136,1,9,5,2,2,2990,3056,2877,2990,22,22,1,13,20,22,22,18,25,0,4,4,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,4
3,171163054,5,"3-171163054-5",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,13.01136,1,9,7,2,2,3056,3056,2877,2990,24,22,1,13,20,24,22,18,25,0,4,4,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,4
3,171163054,6,"3-171163054-6",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,13.01136,1,9,5,2,2,3056,2979,2877,2990,24,24,1,13,20,24,24,18,25,0,4,4,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,4
3,171163054,7,"3-171163054-7",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,2,1,13.01136,0,9,0,2,2,2979,2877,2877,2990,26,24,1,13,20,26,24,18,25,1,4,4,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,4
3,171163054,8,"3-171163054-8",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,2,13.01136,1,7,4,2,3,2877,3598,2877,3056,27,26,0,17,26,27,26,26,32,0,4,4,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,4
3,171163054,9,"3-171163054-9",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,2,13.01136,0,7,7,3,3,3598,3056,2877,3056,31,27,0,17,26,31,27,26,32,0,4,4,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,4
3,171163054,10,"3-171163054-10",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,3,2,13.01136,0,7,0,3,3,3056,2877,2877,3056,40,31,1,17,26,40,31,26,32,1,4,4,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,10,4
3,171163241,4,"3-171163241-4",2,1,4,NA,NA,NA,NA,NA,NA,NA,3,2,1,21.6888666666667,0,5,5,4,4,2978,2977,2978,2977,22,22,0,15,5,22,22,22,23,0,2,7,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,6,2
3,171163241,5,"3-171163241-5",2,1,4,NA,NA,NA,NA,NA,NA,NA,3,2,1,21.6888666666667,0,5,0,4,4,2977,2978,2978,2977,27,22,1,15,5,27,22,22,23,1,2,7,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,6,2
3,171163937,1,"3-171163937-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,1,32.67005,1,7,6,3,3,2643,2451,2643,2493,31,31,0,19,30,31,31,31,34,0,1,1,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,9,1
3,171163937,2,"3-171163937-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,1,32.67005,0,7,7,3,3,2451,2493,2643,2493,33,31,0,19,30,33,31,31,34,0,1,1,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,9,1
3,171163937,3,"3-171163937-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,4,1,32.67005,0,7,0,3,3,2493,2643,2643,2493,40,33,1,19,30,40,33,31,34,1,1,1,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,9,1
3,171165857,1,"3-171165857-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,58.94975,0,1,10,2,2,4173,3462,4173,3462,17,14,0,11,15,17,14,14,20,0,1,1,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,11,1
3,171165857,2,"3-171165857-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,58.94975,1,1,7,2,2,3462,3446,4173,3462,19,17,1,11,15,19,17,14,20,0,1,1,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,11,1
3,171165857,3,"3-171165857-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,58.94975,0,1,0,2,2,3446,4156,4173,3462,25,19,1,11,15,25,19,14,20,1,1,1,0,0,0,0,0,0,0,7,11,0,0,0,0,0,0,0,11,1
3,171166387,1,"3-171166387-1",2,2,4,NA,NA,NA,NA,NA,NA,NA,3,1,1,255.50386,0,1,1,2,2,2259,2429,2259,2429,8,8,0,8,16,8,8,8,9,0,2,7,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,6,2
3,171166387,2,"3-171166387-2",2,2,4,NA,NA,NA,NA,NA,NA,NA,3,1,1,255.50386,0,1,0,2,2,2429,2259,2259,2429,14,8,1,8,16,14,8,8,9,1,2,7,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,6,2
3,171166387,5,"3-171166387-5",2,2,4,NA,NA,NA,NA,NA,NA,NA,3,3,2,255.50386,0,13,13,2,2,2259,2394,2259,2394,32,29,0,18,42,32,29,29,33,0,2,7,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,6,2
3,171166387,6,"3-171166387-6",2,2,4,NA,NA,NA,NA,NA,NA,NA,3,3,2,255.50386,1,13,5,2,2,2394,2367,2259,2394,32,32,1,18,42,32,32,29,33,0,2,7,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,6,2
3,171166387,7,"3-171166387-7",2,2,4,NA,NA,NA,NA,NA,NA,NA,3,3,2,255.50386,0,13,0,2,2,2367,2259,2259,2394,40,32,1,18,42,40,32,29,33,1,2,7,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,6,2
3,171168180,1,"3-171168180-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,6.93778,0,7,7,2,2,2265,2647,2265,2647,37,34,0,21,6,37,34,34,37,0,2,1,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,1
3,171168180,2,"3-171168180-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,6.93778,0,7,0,2,2,2647,2265,2265,2647,40,37,1,21,6,40,37,34,37,1,2,1,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,5,1
3,171168265,1,"3-171168265-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,16.2642,0,9,9,2,2,2256,3174,2256,3174,22,17,0,12,35,22,17,17,24,0,5,4,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,12,5
3,171168265,2,"3-171168265-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,16.2642,1,9,5,2,2,3174,2514,2256,3174,23,22,1,12,35,23,22,17,24,0,5,4,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,12,5
3,171168265,3,"3-171168265-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,16.2642,0,9,0,2,2,2514,2256,2256,3174,40,23,1,12,35,40,23,17,24,1,5,4,0,0,0,0,0,0,0,12,10,0,0,0,0,0,0,0,12,5
3,171168581,3,"3-171168581-3",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,2,1,55.2161,0,5,5,2,2,4548,4551,4548,4551,27,26,0,17,13,27,26,26,28,0,1,8,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,5,1
3,171168581,4,"3-171168581-4",2,2,3,NA,NA,NA,NA,NA,NA,NA,3,2,1,55.2161,0,5,0,2,2,4551,4548,4548,4551,40,27,1,17,13,40,27,26,28,1,1,8,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,5,1
3,171169452,1,"3-171169452-1",2,1,3,NA,NA,NA,NA,NA,NA,NA,3,2,1,27.2098,0,5,5,2,2,2960,2625,2960,2625,29,26,0,17,21,29,26,26,29,0,1,7,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,5,1
3,171169452,2,"3-171169452-2",2,1,3,NA,NA,NA,NA,NA,NA,NA,3,2,1,27.2098,0,5,0,2,2,2625,2960,2960,2625,40,29,1,17,21,40,29,26,29,1,1,7,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,5,1
3,171169601,1,"3-171169601-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,32.5284,1,9,6,2,2,3309,3163,3309,2919,12,10,0,9,23,12,10,10,16,0,5,2,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,11,2
3,171169601,2,"3-171169601-2",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,32.5284,0,9,9,2,2,3163,2919,3309,2919,15,12,0,9,23,15,12,10,16,0,5,2,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,11,2
3,171169601,3,"3-171169601-3",2,1,2,NA,NA,NA,NA,NA,NA,NA,1,1,1,32.5284,0,9,0,2,2,2919,3309,3309,2919,22,15,1,9,23,22,15,10,16,1,5,2,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,11,2
3,171170063,2,"3-171170063-2",2,1,5,NA,NA,NA,NA,NA,NA,NA,3,2,1,67.663975,0,4,4,2,2,3250,3366,3250,3366,10,10,0,9,7,10,10,10,10,0,4,7,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,6,4
3,171170063,3,"3-171170063-3",2,1,5,NA,NA,NA,NA,NA,NA,NA,3,2,1,67.663975,0,4,0,2,2,3366,3250,3250,3366,15,10,1,9,7,15,10,10,10,1,4,7,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,6,4
3,171170226,1,"3-171170226-1",3,1,2,3,NA,NA,NA,NA,NA,NA,3,1,1,16.2642,1,4,4,3,3,1567,1626,1567,1626,7,7,0,7,46,7,7,7,8,0,1,7,8,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,5,1
3,171170226,2,"3-171170226-2",3,1,2,3,NA,NA,NA,NA,NA,NA,3,1,1,16.2642,0,4,4,3,3,1626,1626,1567,1626,7,7,0,7,46,7,7,7,8,0,1,7,8,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,5,1
3,171170226,3,"3-171170226-3",3,1,2,3,NA,NA,NA,NA,NA,NA,3,1,1,16.2642,0,4,0,3,3,1626,1567,1567,1626,8,7,1,7,46,8,7,7,8,1,1,7,8,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,5,1
3,171170517,1,"3-171170517-1",2,1,2,NA,NA,NA,NA,NA,NA,NA,3,1,1,77.195725,0,4,4,2,2,3944,3585,3944,3585,7,7,0,7,33,7,7,7,8,0,1,8,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,5,1
