"tempid","Freq.1","Freq.2","Freq.3","Freq.4","Freq.5","Freq.6","Freq.7","Freq.8","Freq.9","Freq.10","Freq.11","Freq.12","Freq.13","Freq.14","Freq.15","Freq.16","Freq.17","Freq.18","Freq.19","Freq.20","Freq.21","Freq.22","Freq.23","Freq.24","Freq.25","Freq.26","Freq.27","Freq.28","Freq.29","Freq.30","Freq.31","Freq.32","Freq.33","Freq.34","Freq.35","Freq.36","Freq.37","Freq.38","Freq.39","Freq.40","TOURPURP","IS_INBOUND","STOP_ID","DEST_ARR_BIN"
60223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.38924,32.567375,21.227525,0,21.8532666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,23
70223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.127633405111,0,0,11.0063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,23
80223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.46774,0,0,29.1272666666667,0,86.9997,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,23
90223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.3387416666667,1738.62445406601,54.12652,9.31255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,23
11223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4668.59006782017,2802.81621106654,555.647151870953,1534.06872589558,2070.41965867016,82.0216,266.1025,0,0,0,13.09122,0,0,0,0,0,0,0,1,1,2,23
21223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905.016680326541,17.3985,13.84612,16.2642,0,0,13.44424,0,6.59706666666667,0,0,0,0,0,0,0,0,0,2,1,2,23
31223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2452.34370682777,247.557471666667,563.052306666666,142.2958,783.0265,20.122,1598.961575,0,0,0,0,13.01136,0,0,0,0,0,0,3,1,2,23
41223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,730.611885,13.10542,75.7101988126659,13.44415,0,72.2642,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,23
51223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.10677,1160.75178,0,0,0,0,0,3.92176,0,0,0,0,0,0,0,0,0,0,5,1,2,23
61223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514.904731666667,1124.24483833333,65.0865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,23
71223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.02272,45.03468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,23
81223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.36462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,23
91223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1162.79633333333,1066.545845,59.677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2,23
10323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.94894,75.14052,0,0,648.57742,4.07186,0,0,78.38075,0,0,0,0,0,0,0,0,0,1,0,3,23
20323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1585.018075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,23
30323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610.7466,0,166.1086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,23
40323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636.8098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,23
50323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710.213543322212,493.90992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,23
60323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.558626666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,23
70323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.62384,13.01136,0,21.6957666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,23
80323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.58616,35.4838,100.97624,0,0,29.7668,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,23
90323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.8026666666667,44.5110666666667,0,3.95026,41.3728866666667,0,0,13.3217333333333,0,0,0,0,0,0,0,0,0,0,9,0,3,23
11323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4907.72110393439,2282.16975673407,360.61844,241.011195,13.12246,55.1567,0,0,0,0,62.71072,0,0,0,0,0,0,0,1,1,3,23
21323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439.682403188668,182.42895,0,0,0,0,0,0,0,27.0918,0,0,0,0,0,0,0,0,2,1,3,23
31323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1482.80876182777,1200.85941802821,28.3325,16.2642,16.2642,13.15118,32.567375,13.02516,0,0,0,0,0,0,0,0,0,0,3,1,3,23
41323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495.373586666667,1251.7381616462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,23
51323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415.08408,96.0931366666667,198.81588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,23
61323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,727.10256,428.402893993325,15.18682,92.2740435022802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,23
71323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.12798,6.9849,0,0,0,0,13.01136,0,0,0,0,0,0,0,0,0,0,0,7,1,3,23
81323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203.15982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,3,23
91323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606.365301666667,298.8341,71.73007,0,295.9196,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,3,23
10423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1532.77536166667,510.9533,172.40192,90.23645,38.60682,23.97578,111.6951,0,204.272,0,0,0,0,7.8982,0,0,0,0,1,0,4,23
20423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319.102275,271.782673333333,1612.27925037599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,23
30423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125.20318,83.7972866666667,1320.8807,90.60796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,23
40423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614.285213333333,352.7055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,23
50423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.227193333333,250.87492,60.3752666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,23
60423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420.321533333333,61.1383,0,0,0,0,0,0,0,0,6.53326666666667,0,0,0,0,0,0,0,6,0,4,23
70423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.714715,449.121798333333,75.8982,4.89995,0,3.95344,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,23
80423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.09972,19.60126,0,29.1272666666667,0,0,21.9027333333333,0,0,0,0,0,0,0,0,0,0,0,8,0,4,23
90423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1493.07391,114.310883333333,6.92144,13.24035,348.927466666667,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,23
11423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5396.06655833333,3419.95901666667,744.88614,202.596321666667,88.40756,41.4441766666667,358.71436,0,17.94736,0,3.97578,0,0,0,0,0,0,0,1,1,4,23
21423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.8469,13.80612,32.5901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,23
31423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2378.535075,305.85044,21.51064,264.861233333333,601.24332,26.04004,662.054608333333,0,0,0,0,0,0,0,0,0,0,0,3,1,4,23
41423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.918735,82.06805,0,26.0641,0,0,0,13.02516,0,0,0,0,0,0,0,0,0,0,4,1,4,23
51423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.890366666667,264.574643333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,23
61423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.150495421263,148.063573333333,13.01746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,4,23
71423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580.093011666667,135.768872749174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,4,23
81423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.984765,13.0797,0,6.92144,0,0,0,32.5284,0,0,0,0,0,0,0,0,0,0,8,1,4,23
91423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735.938581666667,343.549015,353.707855,116.73575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,4,23
10124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,809.126705,183.95835,94.4260083333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,24
20124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.9996,0,0,0,27.0091,0,346.6534,183.23476,0,0,0,0,0,0,0,0,0,2,0,1,24
30124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355.867333333333,4.9156,16.3259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,24
40124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2804.29934166326,114.304325,100.78614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,24
50124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,761.053283333333,561.929139424988,254.55667,80.125,0,0,0,0,10.42722,0,0,0,0,0,0,0,0,5,0,1,24
60124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,948.899195,710.44222,4.89995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,24
70124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.6130533333333,22.0438,17.92111,0,13.07224,0,0,0,49.3195,0,0,0,0,0,0,0,0,7,0,1,24
80124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.971038333334,167.50467,69.2193,0,0,0,0,0,0,0,87.738,0,0,0,0,0,0,8,0,1,24
90124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2397.28352446588,333.349369659761,86.34376,248.5014,57.27586,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,24
11124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11310.995374698,7763.65247976968,1002.01675697325,1842.83913709019,1024.44295720217,145.549529132692,21.8032666666667,0,0,1277.43756820334,0,164.903490428474,3.91996,21.7994,0,0,0,1,1,1,24
21124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.82142,340.20073,24.90034,0,1930.07918256219,0,0,3.95086,0,0,0,0,0,0,0,0,0,2,1,1,24
31124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3684.18393,2742.86481583291,102.14084,29.429045,28.7777515637069,3.9261,1297.22098,0,16.2642,0,0,0,0,0,0,0,0,3,1,1,24
41124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2876.92552308905,360.67514,0,4.911525,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,24
51124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1909.12183413407,1356.62179267477,120.5765,32.5284,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,24
61124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1928.26428166667,333.005783333333,82.10524,3.91996,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,24
71124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.8364066666667,64.11514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,24
81124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8836,253.8552,0,3.95344,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,24
91124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1393.74889395842,204.106148333333,29.36381,53.7766,65.93,0,6.92144,0,0,0,0,0,0,0,0,0,0,9,1,1,24
10224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.846625,31.0739933333333,0,0,10.80294,0,992.9038,0,0,0,0,0,0,0,0,3.9491,0,1,0,2,24
20224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.556675,0,13.06072,0,3.95086,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,24
30224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385.585713333333,53.43208,0,0,13.02516,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,24
40224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534.7045,45.07686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.0568,4,0,2,24
50224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858.733355,514.162313333333,13.01136,101.63564,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,24
60224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.0726,89.0803333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,24
70224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417.967141666667,29.54004,423.988633333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,24
80224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.329225,3.91996,28.5509782337673,98.03908,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,24
90224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,715.076855,526.04822,222.788525006637,238.491033333333,344.999666666667,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,24
11224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4118.93562293492,4239.05179561377,1847.62803166667,968.536513333333,63.02295,7.90224,6.9578,0,11.9826666666667,0,0,34.55706,0,0,0,0,0,1,1,2,24
21224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.611693333333,136.677425,0,1561.3164,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,24
31224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2306.29226,1095.490505,253.280658333333,80.5378666666667,487.555666666667,130.1136,0,0,0,0,0,0,0,0,0,0,0,3,1,2,24
41224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2321.14396166667,414.850495,16.2642,235.840066666667,13.44415,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,24
51224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1342.90310333333,137.35863,13.04206,3.91996,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,24
61224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.97054,391.544664798633,0,148.86986,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,24
71224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8532666666667,4.89995,358.33435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,24
81224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1554,50.3455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,2,24
91224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.86021,100.5041,65.2203,13.3217333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2,24
10324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.6089475695796,364.86458,0,272.28545,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,24
20324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,24
30324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.27992,0,13.03172,13.15808,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,24
40324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,24
50324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.143915,8.58136,0,13.01136,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,24
60324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.54046,24.916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,24
70324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.02272,16.2642,0,0,0,0,13.10174,0,0,0,0,0,0,0,0,0,0,7,0,3,24
80324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9292,3.91996,0,0,16.34955,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,24
90324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1629.36689406601,166.3611,32.76355,0,0,0,0,13.01136,0,0,0,0,0,0,0,0,0,9,0,3,24
11324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3099.16812093917,1815.56563271123,376.795955,1000.91767333333,124.46505,13.06802,16.315775,0,16.2642,13.01798,0,0,0,0,0,0,0,1,1,3,24
21324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0873,654.579271993207,4.908075,6.94718,0,13.05296,0,0,0,0,0,0,0,0,0,0,0,2,1,3,24
31324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486.54906,142.973725,109.42588,48.0094666666667,16.2642,13.01768,0,0,0,48.80444,0,0,0,0,0,0,0,3,1,3,24
41324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.967455,1233.07381,16.2642,235.840066666667,0,16.3259,0,0,0,0,0,0,0,0,0,0,0,4,1,3,24
51324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.485675,97.6762033333333,0,19.7544,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,24
61324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.896595,223.67713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,24
71324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.7174666666667,57.091675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,3,24
81324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.01136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,3,24
91324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532.895495,74.4820362093122,4.93785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,3,24
10424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264.10487,875.46289,270.178311666667,249.778895,379.206716119407,112.97483,16.689825,0,304.99006,0,0,0,0,0,0,0,0,1,0,4,24
20424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.83992,0,168.24702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,24
30424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.75808,49.385395,217.36642,61.7288,62.02942,7.83992,0,0,0,0,0,0,0,0,0,0,0,3,0,4,24
40424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.41912,307.1572,13.08196,0,0,48.80444,0,0,16.3259,0,0,0,0,0,0,0,0,4,0,4,24
50424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897.159235,0,0,3.91996,0,65.0568,0,0,0,0,0,0,0,0,0,0,0,5,0,4,24
60424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.94732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,24
70424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.98716,0,3.9278,0,0,0,0,6.4102,0,0,0,0,0,0,0,0,0,7,0,4,24
80424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.4004066666667,313.28922,0,13.01136,0,32.14,0,0,30.0413666666667,0,0,0,0,0,16.271525,0,0,8,0,4,24
90424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908.542263333333,1883.79598333333,18.02985,81.97951,0,31.3434,32.5363,0,0,0,0,0,0,0,0,0,0,9,0,4,24
11424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8551.847225,5447.01119342471,1738.99638166667,1148.51259666667,779.695055,86.32479,4.89995,27.95832,0,0,16.271525,16.33325,0,0,0,0,0,1,1,4,24
21424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417.5867,117.518345,548.592475,3.91996,0,13.4652,57.91502,0,0,23.82142,0,0,0,0,0,0,0,2,1,4,24
31424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064.36910044734,563.015915,354.419253333333,2055.4983,413.600995,31.01716,0,27.95832,16.2642,0,0,0,0,0,0,0,0,3,1,4,24
41424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427.828851666667,177.724991666667,0,235.840066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,4,24
51424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368.249708333333,312.80092,91.95344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,24
61424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389.22925,164.762195,20.72805,70.8018754212626,31.3069,0,0,0,0,0,0,0,0,0,0,0,0,6,1,4,24
71424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340.00637,157.62213941584,3.9271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,4,24
81424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.81184,21.08625,16.2642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,4,24
91424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.487565,252.552921666667,24.13442,0,74.49135,23.50755,0,0,0,0,0,0,0,0,0,0,0,9,1,4,24
10125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1072.744425,65.669125,0,0,6.58376666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,1,25
20125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.277834418713,0,3.91996,13.07964,0,0,0,0,0,0,96.999975,0,0,0,0,0,2,0,1,25
30125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.00503,52.3716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,25
40125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2993.72167217246,0,35.8152551865976,26.02272,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,25
50125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1671.79883666667,779.232422975825,16.505,0,29.54004,0,0,0,0,0,0,0,0,0,0,0,5,0,1,25
60125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2131.26291833333,0,0,27.6218843067472,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,25
70125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1014.989395,67.00843,26.10588,401.941935,65.122975,0,0,0,0,0,0,0,0,0,0,0,7,0,1,25
80125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.76916,71.21368,0,8.66625,0,0,0,0,3.95344,0,0,0,0,0,0,0,8,0,1,25
