tourpurp,isInbound,interval,trip,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40
10,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24422,0.47212,0.12457,0.09222,0.03287,0.011,0.01909,0.00391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19284,0.52134,0.16486,0.02129,0.05977,0.004,0.0051,0.0308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69823,0.21412,0.0382,0.00495,0.0095,0.01191,0.0077,0.01539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23165,0.34969,0.27061,0.0854,0.031,0.01019,0.01781,0.00365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27458,0.39949,0.20789,0.02129,0.057,0.00391,0.00504,0.0308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10635,0.46189,0.04771,0.0071,0.34095,0.01321,0.0076,0.01519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15323,0.11174,0.07794,0.33,0.32003,0.00298,0.00356,0.00052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22276,0.45288,0.19337,0.025,0.05961,0.0044,0.00574,0.03624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15764,0.69657,0.057,0.01415,0.04062,0.01248,0.00718,0.01436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54407,0.23332,0.1,0.0771,0.02413,0.00717,0.01186,0.00235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23081,0.4451,0.21,0.02004,0.05651,0.00374,0.00481,0.02899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57288,0.31,0.02833,0.01415,0.04062,0.01248,0.00718,0.01436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2981,0.38,0.15951,0.09256,0.03389,0.01151,0.02026,0.00417,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21528,0.46,0.19797,0.02379,0.0588,0.00423,0.0055,0.03443,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75392,0.0802,0.0846,0.01296,0.03718,0.01143,0.00657,0.01314,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45895,0.30728,0.10245,0.08174,0.02602,0.00785,0.0131,0.00261,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26529,0.42043,0.1976,0.02129,0.05572,0.00387,0.005,0.0308,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59824,0.21703,0.09629,0.019,0.02728,0.01713,0.00769,0.01734,0,0,0,0,0,0,0,0,0,0,0,0
10,0,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36689,0.3479,0.12397,0.09165,0.0337,0.01148,0.02024,0.00417,0,0,0,0,0,0,0,0,0,0,0,0
10,0,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21243,0.46285,0.19797,0.02379,0.0588,0.00423,0.0055,0.03443,0,0,0,0,0,0,0,0,0,0,0,0
10,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42967,0.31086,0.10812,0.02718,0.0676,0.0249,0.00892,0.02275,0,0,0,0,0,0,0,0,0,0,0
10,0,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32024,0.35986,0.13754,0.10153,0.03854,0.01343,0.0239,0.00496,0,0,0,0,0,0,0,0,0,0,0
10,0,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21243,0.46285,0.19797,0.02379,0.0588,0.00423,0.0055,0.03443,0,0,0,0,0,0,0,0,0,0,0
10,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31982,0.39791,0.11329,0.0308,0.07523,0.02835,0.00946,0.02514,0,0,0,0,0,0,0,0,0,0
10,0,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30469,0.36385,0.14206,0.10482,0.04016,0.01408,0.02512,0.00522,0,0,0,0,0,0,0,0,0,0
10,0,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22271,0.45288,0.19337,0.02505,0.05961,0.0044,0.00574,0.03624,0,0,0,0,0,0,0,0,0,0
10,0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31986,0.39791,0.11329,0.0308,0.07523,0.02835,0.00946,0.0251,0,0,0,0,0,0,0,0,0
10,0,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30471,0.36385,0.14206,0.10482,0.04016,0.01408,0.02512,0.0052,0,0,0,0,0,0,0,0,0
10,0,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22275,0.45288,0.19337,0.02505,0.05961,0.0044,0.00574,0.0362,0,0,0,0,0,0,0,0,0
10,0,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25897,0.35146,0.10352,0.02647,0.20467,0.02428,0.0086,0.02203,0,0,0,0,0,0,0,0
10,0,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30471,0.36385,0.14206,0.10482,0.04016,0.01408,0.0251,0.00522,0,0,0,0,0,0,0,0
10,0,25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22275,0.45288,0.19337,0.02505,0.05961,0.0044,0.0057,0.03624,0,0,0,0,0,0,0,0
10,0,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27474,0.45956,0.10969,0.02812,0.06963,0.0258,0.00907,0.02339,0,0,0,0,0,0,0
10,0,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30467,0.36385,0.14206,0.10482,0.04016,0.0141,0.02512,0.00522,0,0,0,0,0,0,0
10,0,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22271,0.45288,0.19337,0.02505,0.05961,0.0044,0.00574,0.03624,0,0,0,0,0,0,0
10,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35405,0.37173,0.1108,0.02971,0.0728,0.02732,0.00923,0.02436,0,0,0,0,0,0
10,0,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29914,0.35757,0.13712,0.1254,0.0385,0.01342,0.02389,0.00496,0,0,0,0,0,0
10,0,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22272,0.45288,0.19337,0.02505,0.0596,0.0044,0.00574,0.03624,0,0,0,0,0,0
10,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32295,0.38641,0.11596,0.0319,0.07774,0.02939,0.0097,0.02595,0,0,0,0,0
10,0,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30471,0.36385,0.14206,0.1048,0.04016,0.01408,0.02512,0.00522,0,0,0,0,0
10,0,28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22276,0.45288,0.19337,0.025,0.05961,0.0044,0.00574,0.03624,0,0,0,0,0
10,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10,0,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35406,0.37173,0.1108,0.02971,0.07279,0.02732,0.00923,0.02436,0,0,0,0
10,0,29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30465,0.36385,0.1421,0.10482,0.04016,0.01408,0.02512,0.00522,0,0,0,0
10,0,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22268,0.45288,0.1934,0.02505,0.05961,0.0044,0.00574,0.03624,0,0,0,0
10,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31983,0.3979,0.11329,0.0308,0.07523,0.02835,0.00946,0.02514,0,0,0
10,0,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30464,0.3639,0.14206,0.10482,0.04016,0.01408,0.02512,0.00522,0,0,0
10,0,30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22269,0.4529,0.19337,0.02505,0.05961,0.0044,0.00574,0.03624,0,0,0
10,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10,0,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32293,0.38641,0.11596,0.03192,0.07774,0.02939,0.0097,0.02595,0,0
10,0,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30469,0.36385,0.14206,0.10482,0.04016,0.01408,0.02512,0.00522,0,0
10,0,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22271,0.45288,0.19337,0.02505,0.05961,0.0044,0.00574,0.03624,0,0
10,0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,0,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32293,0.38641,0.11596,0.03192,0.07774,0.02939,0.0097,0.02595,0
10,0,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30469,0.36385,0.14206,0.10482,0.04016,0.01408,0.02512,0.00522,0
10,0,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22271,0.45288,0.19337,0.02505,0.05961,0.0044,0.00574,0.03624,0
10,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10,0,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35406,0.37173,0.1108,0.02971,0.07279,0.02732,0.00923,0.02436
10,0,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30469,0.36385,0.14206,0.10482,0.04016,0.01408,0.02512,0.00522
10,0,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22271,0.45288,0.19337,0.02505,0.05961,0.0044,0.00574,0.03624
10,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10,0,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33152,0.39671,0.11905,0.03277,0.07981,0.03018,0.00996
10,0,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30629,0.36576,0.1428,0.10537,0.04037,0.01416,0.02525
10,0,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23109,0.46991,0.20064,0.02599,0.06185,0.00457,0.00595
10,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10,0,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33485,0.4007,0.12025,0.0331,0.08062,0.03048
10,0,35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31424,0.37523,0.1465,0.1081,0.04141,0.01452
10,0,35,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23248,0.47273,0.20184,0.02614,0.06222,0.00459
10,0,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10,0,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34539,0.41329,0.12403,0.03414,0.08315
10,0,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31887,0.38076,0.14866,0.10969,0.04202
10,0,36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23355,0.47491,0.20277,0.02626,0.06251
10,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
10,0,37,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37671,0.45078,0.13528,0.03723
10,0,37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33285,0.39747,0.15518,0.1145
10,0,37,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24911,0.50657,0.2163,0.02802
10,0,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,0,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39128,0.46821,0.14051
10,0,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37589,0.44886,0.17525
10,0,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2563,0.52117,0.22253
10,0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10,0,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45525,0.54475
10,0,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45576,0.54424
10,0,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32965,0.67035
10,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,0,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,0,40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,0,40,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,2,0.46398,0.53602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,3,0.50221,0.49779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,4,0.53968,0.46032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,2,0.16215,0.38874,0.44911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,3,0.15431,0.42472,0.42097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,4,0.21504,0.42362,0.36134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,2,0.08844,0.14781,0.35436,0.40939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,3,0.07265,0.1431,0.39386,0.39039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,4,0.08496,0.19095,0.37637,0.34772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,5,2,0.04983,0.08403,0.14045,0.33671,0.38898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,5,3,0.05086,0.06775,0.13438,0.38771,0.3593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,5,4,0.08418,0.07969,0.1798,0.35421,0.30212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,2,0.03058,0.04808,0.08013,0.13452,0.34194,0.36475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,3,0.03684,0.04894,0.06521,0.12928,0.35088,0.36885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,4,0.03511,0.07713,0.07382,0.16533,0.32603,0.32258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,7,2,0.01726,0.0298,0.04693,0.10283,0.13144,0.3142,0.35754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,7,3,0.02629,0.03675,0.0476,0.06289,0.12681,0.3289,0.37076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,7,4,0.03003,0.03523,0.07672,0.07301,0.16415,0.3235,0.29736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,8,2,0.01323,0.01707,0.02951,0.04645,0.0775,0.1301,0.3108,0.37534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,8,3,0.01657,0.02531,0.03515,0.04625,0.06144,0.1226,0.3282,0.36448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,8,4,0.02042,0.02853,0.03344,0.07343,0.07026,0.1574,0.3104,0.30612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
