coefficient_name,value,constrain
coef_abm3_dist_10_30indivmaint_asc,2.244671931775837,F
coef_abm3_dist_10_30indivdisc_asc,1.7449730188184471,F
coef_abm3_dist_0_2jointmaint_asc,0.10814282191363894,F
coef_abm3_dist_0_2jointdisc_asc,-0.3257531020899993,F
coef_abm3_dist_2_5jointmaint_asc,-0.2256620842333652,F
coef_abm3_dist_2_5jointdisc_asc,0.7878311118085077,F
coef_abm3_dist_5_10jointmaint_asc,0.26451614721496275,F
coef_abm3_dist_5_10jointdisc_asc,0.7566707355720486,F
coef_abm3_dist_10_30jointmaint_asc,1.1623489449822964,F
coef_abm3_dist_10_30jointdisc_asc,0.17580063767755247,F
