body_type,fuel_type,vehicle_year,MPG,NewPrice,NumMakes,NumModels,Range,auto_operating_cost,co2gpm
Pickup,PEV,2020,46.42163300100596,59038.43635857142,0.75,7.5,0.0,26.51181818,
Pickup,PEV,2021,47.11795749602104,59038.43635857142,1.0,10.0,0.0,26.51181818,
Pickup,PEV,2022,47.82472685846136,59038.43635857142,1.25,12.5,0.0,26.51181818,
Pickup,PEV,2023,48.542097761338276,59038.43635857142,1.5,15.0,0.0,26.51181818,
Pickup,PEV,2024,49.270229227758335,59038.43635857142,1.75,17.5,0.0,26.51181818,
Pickup,PEV,2025,50.00928266617471,59038.43635857142,2.0,20.0,0.0,26.51181818,
Pickup,PEV,2026,50.759421906167326,59038.43635857142,1.96,19.6,0.0,26.51181818,
Pickup,PEV,2027,51.52081323475983,59038.43635857142,1.92,19.2,0.0,26.51181818,
Pickup,PEV,2028,52.29362543328122,59038.43635857142,1.88,18.8,0.0,26.51181818,
Pickup,PEV,2029,53.078029814780436,59038.43635857142,1.84,18.4,0.0,26.51181818,
Pickup,PEV,2030,53.87420026200214,59038.43635857142,1.8,18.0,0.0,26.51181818,
Pickup,PEV,2031,54.682313265932166,59038.43635857142,1.76,17.6,0.0,26.51181818,
Pickup,PEV,2032,55.502547964921135,59038.43635857142,1.72,17.2,0.0,26.51181818,
Pickup,PEV,2033,56.33508618439495,59038.43635857142,1.68,16.8,0.0,26.51181818,
Pickup,PEV,2034,57.180112477160876,59038.43635857142,1.6400000000000001,16.4,0.0,26.51181818,
Pickup,PEV,2035,58.03781416431828,59038.43635857142,1.6,16.0,0.0,26.51181818,
Pickup,PEV,2036,58.90838137678305,59038.43635857142,1.56,15.6,0.0,26.51181818,
Pickup,PEV,2037,59.79200709743479,59038.43635857142,1.52,15.2,0.0,26.51181818,
Pickup,PEV,2038,60.6888872038963,59038.43635857142,1.48,14.8,0.0,26.51181818,
Pickup,PEV,2039,61.59922051195474,59038.43635857142,1.44,14.399999999999999,0.0,26.51181818,
Pickup,PEV,2040,62.52320881963406,59038.43635857142,1.4,14.0,0.0,26.51181818,
Pickup,PEV,2041,63.461056951928555,59038.43635857142,1.3599999999999999,13.6,0.0,26.51181818,
Pickup,PEV,2042,64.41297280620748,59038.43635857142,1.3199999999999998,13.2,0.0,26.51181818,
Pickup,PEV,2043,65.3791673983006,59038.43635857142,1.28,12.8,0.0,26.51181818,
Pickup,PEV,2044,66.35985490927509,59038.43635857142,1.24,12.399999999999999,0.0,26.51181818,
Pickup,PEV,2045,67.35525273291421,59038.43635857142,1.2,12.0,0.0,26.51181818,
Pickup,PEV,2046,68.36558152390792,59038.43635857142,1.1600000000000001,11.6,0.0,26.51181818,
Pickup,PEV,2047,69.39106524676653,59038.43635857142,1.12,11.2,0.0,26.51181818,
Pickup,PEV,2048,70.43193122546802,59038.43635857142,1.08,10.799999999999999,0.0,26.51181818,
Pickup,PEV,2049,71.48841019385004,59038.43635857142,1.04,10.399999999999999,0.0,26.51181818,
Pickup,PEV,2050,72.56073634675778,59038.43635857142,1.0,10.0,0.0,26.51181818,
Pickup-AV,BEV,2030,114.48267555675454,900000.0,1.0,5.0,202.02825098250804,25.0,
Pickup-AV,BEV,2031,116.19991569010585,900000.0,1.1,7.25,205.05867474724562,25.0,
Pickup-AV,BEV,2032,117.94291442545742,900000.0,1.2,9.5,208.13455486845427,25.0,
Pickup-AV,BEV,2033,119.71205814183926,900000.0,1.3,11.75,211.25657319148107,25.0,
Pickup-AV,BEV,2034,121.50773901396686,900000.0,1.4,14.0,214.42542178935327,25.0,
Pickup-AV,BEV,2035,123.33035509917633,900000.0,1.5,16.25,217.64180311619353,25.0,
Pickup-AV,BEV,2036,125.18031042566398,900000.0,1.6,18.5,220.90643016293643,25.0,
Pickup-AV,BEV,2037,127.05801508204893,900000.0,1.7000000000000002,20.75,224.22002661538045,25.0,
Pickup-AV,BEV,2038,128.96388530827963,900000.0,1.8,23.0,227.58332701461111,25.0,
Pickup-AV,BEV,2039,130.89834358790384,900000.0,1.9,25.25,230.99707691983028,25.0,
Pickup-AV,BEV,2040,132.86181874172237,900000.0,2.0,27.5,234.4620330736277,25.0,
Pickup-AV,BEV,2041,134.8547460228482,900000.0,2.1,29.75,237.9789635697321,25.0,
Pickup-AV,BEV,2042,136.8775672131909,900000.0,2.2,32.0,241.54864802327808,25.0,
Pickup-AV,BEV,2043,138.93073072138876,900000.0,2.3,34.25,245.17187774362722,25.0,
Pickup-AV,BEV,2044,141.01469168220956,900000.0,2.4000000000000004,36.5,248.8494559097816,25.0,
Pickup-AV,BEV,2045,143.1299120574427,900000.0,2.5,38.75,252.5821977484283,25.0,
Pickup-AV,BEV,2046,145.27686073830432,900000.0,2.6,41.0,256.37093071465466,25.0,
Pickup-AV,BEV,2047,147.4560136493789,900000.0,2.7,43.25,260.21649467537446,25.0,
Pickup-AV,BEV,2048,149.66785385411956,900000.0,2.8,45.5,264.1197420955051,25.0,
Pickup-AV,BEV,2049,151.91287166193132,900000.0,2.9000000000000004,47.75,268.08153822693765,25.0,
Pickup-AV,BEV,2050,154.1915647368603,900000.0,3.0,50.0,272.1027613003417,25.0,
Pickup-AV,PEV,2030,53.87420026200214,900000.0,1.0,3.0,0.0,27.0,
Pickup-AV,PEV,2031,54.682313265932166,900000.0,1.05,3.35,0.0,27.0,
Pickup-AV,PEV,2032,55.502547964921135,900000.0,1.1,3.7,0.0,27.0,
Pickup-AV,PEV,2033,56.33508618439495,900000.0,1.15,4.05,0.0,27.0,
Pickup-AV,PEV,2034,57.180112477160876,900000.0,1.2,4.4,0.0,27.0,
Pickup-AV,PEV,2035,58.03781416431828,900000.0,1.25,4.75,0.0,27.0,
Pickup-AV,PEV,2036,58.90838137678305,900000.0,1.3,5.1,0.0,27.0,
Pickup-AV,PEV,2037,59.79200709743479,900000.0,1.35,5.449999999999999,0.0,27.0,
Pickup-AV,PEV,2038,60.6888872038963,900000.0,1.4,5.8,0.0,27.0,
Pickup-AV,PEV,2039,61.59922051195474,900000.0,1.45,6.15,0.0,27.0,
Pickup-AV,PEV,2040,62.52320881963406,900000.0,1.5,6.5,0.0,27.0,
Pickup-AV,PEV,2041,63.461056951928555,900000.0,1.55,6.85,0.0,27.0,
Pickup-AV,PEV,2042,64.41297280620748,900000.0,1.6,7.199999999999999,0.0,27.0,
Pickup-AV,PEV,2043,65.3791673983006,900000.0,1.65,7.55,0.0,27.0,
Pickup-AV,PEV,2044,66.35985490927509,900000.0,1.7000000000000002,7.8999999999999995,0.0,27.0,
Pickup-AV,PEV,2045,67.35525273291421,900000.0,1.75,8.25,0.0,27.0,
Pickup-AV,PEV,2046,68.36558152390792,900000.0,1.8,8.6,0.0,27.0,
Pickup-AV,PEV,2047,69.39106524676653,900000.0,1.85,8.95,0.0,27.0,
Pickup-AV,PEV,2048,70.43193122546802,900000.0,1.9,9.3,0.0,27.0,
Pickup-AV,PEV,2049,71.48841019385004,900000.0,1.9500000000000002,9.649999999999999,0.0,27.0,
Pickup-AV,PEV,2050,72.56073634675778,900000.0,2.0,10.0,0.0,27.0,
SUV,BEV,2012,69.0,62570.27637,2.0,2.0,113.0,12.52782609,0.0
SUV,BEV,2013,69.5,69067.04343,2.0,2.0,115.0,12.49654676,0.0
SUV,BEV,2014,69.5,58255.31238,2.0,2.0,115.0,12.49654676,0.0
SUV,BEV,2016,87.5,86192.04627,2.0,6.0,237.0,11.60857143,0.0
SUV,BEV,2017,87.4,75017.02367,2.0,7.0,245.0,11.61249428,0.0
SUV,BEV,2018,61.61914448676324,75145.53279142857,3.3846153846153846,14.153846153846153,132.76519770587538,11.69226764178569,
SUV,BEV,2019,62.54343165406468,75145.53279142857,4.769230769230769,21.307692307692307,134.75667567146348,11.560155332738077,
SUV,BEV,2020,63.48158312887565,75145.53279142857,6.153846153846153,28.461538461538463,136.77802580653542,11.428043023690464,
SUV,BEV,2021,64.43380687580877,75145.53279142857,7.538461538461538,35.61538461538461,138.82969619363342,11.29593071464285,
SUV,BEV,2022,65.4003139789459,75145.53279142857,8.923076923076923,42.769230769230774,140.91214163653794,11.163818405595237,
SUV,BEV,2023,66.38131868863009,75145.53279142857,10.307692307692307,49.92307692307693,143.025823761086,11.031706096547566,
SUV,BEV,2024,67.37703846895951,75145.53279142857,11.692307692307692,57.07692307692308,145.17121111750225,10.899593787499953,
SUV,BEV,2025,68.38769404599391,75145.53279142857,13.076923076923077,64.23076923076923,147.3487792842648,10.76748147845234,
SUV,BEV,2026,69.41350945668381,75145.53279142857,14.461538461538462,71.38461538461539,149.55901097352873,10.635369169404726,
SUV,BEV,2027,70.45471209853406,75145.53279142857,15.846153846153847,78.53846153846155,151.80239613813166,10.503256860357112,
SUV,BEV,2028,71.51153278001206,75145.53279142857,17.23076923076923,85.6923076923077,154.07943208020362,10.371144551309499,
SUV,BEV,2029,72.58420577171223,75145.53279142857,18.615384615384613,92.84615384615385,156.39062356140664,10.239032242261885,
SUV,BEV,2030,73.67296885828792,75145.53279142857,20.0,100.0,158.73648291482775,10.106919933214272,
SUV,BEV,2031,74.77806339116223,75145.53279142857,20.15,102.5,161.11753015855015,9.974807624166658,
SUV,BEV,2032,75.89973434202965,75145.53279142857,20.3,105.0,163.53429311092836,9.842695315119045,
SUV,BEV,2033,77.03823035716009,75145.53279142857,20.45,107.5,165.98730750759228,9.710583006071374,
SUV,BEV,2034,78.19380381251749,75145.53279142857,20.6,110.0,168.47711712020615,9.57847069702376,
SUV,BEV,2035,79.36671086970523,75145.53279142857,20.75,112.5,171.0042738770092,9.446358387976147,
SUV,BEV,2036,80.55721153275081,75145.53279142857,20.9,115.0,173.56933798516434,9.314246078928534,
SUV,BEV,2037,81.76556970574207,75145.53279142857,21.05,117.5,176.17287805494178,9.18213376988092,
SUV,BEV,2038,82.99205325132819,75145.53279142857,21.2,120.0,178.8154712257659,9.050021460833307,
SUV,BEV,2039,84.2369340500981,75145.53279142857,21.35,122.5,181.4977032941524,8.917909151785693,
SUV,BEV,2040,85.50048806084956,75145.53279142857,21.5,125.0,184.22016884356464,8.78579684273808,
SUV,BEV,2041,86.78299538176229,75145.53279142857,21.65,127.5,186.9834713762181,8.653684533690466,
SUV,BEV,2042,88.08474031248873,75145.53279142857,21.8,130.0,189.78822344686134,8.521572224642853,
SUV,BEV,2043,89.40601141717606,75145.53279142857,21.95,132.5,192.63504679856425,8.389459915595182,
SUV,BEV,2044,90.74710158843368,75145.53279142857,22.1,135.0,195.5245725005427,8.257347606547569,
SUV,BEV,2045,92.10830811226018,75145.53279142857,22.25,137.5,198.4574410880508,8.125235297499955,
SUV,BEV,2046,93.48993273394407,75145.53279142857,22.4,140.0,201.43430270437156,7.993122988452342,
SUV,BEV,2047,94.89228172495322,75145.53279142857,22.55,142.5,204.4558172449371,7.861010679404728,
SUV,BEV,2048,96.31566595082752,75145.53279142857,22.7,145.0,207.52265450361116,7.728898370357115,
SUV,BEV,2049,97.76040094008992,75145.53279142857,22.85,147.5,210.6354943211653,7.596786061309501,
SUV,BEV,2050,99.22680695419126,75145.53279142857,23.0,150.0,213.79502673598276,7.464673752261888,
SUV,Diesel,1998,15.0,53114.76338,2.0,2.0,0.0,28.18,678.67
SUV,Diesel,1999,15.0,52425.69538,2.0,2.0,0.0,28.18,678.67
SUV,Diesel,2004,18.0,51799.72059,1.0,1.0,0.0,24.84666667,565.56
SUV,Diesel,2005,21.0,51185.04703,1.0,1.0,0.0,22.46571429,484.76
SUV,Diesel,2006,19.0,52609.0177,2.0,2.0,0.0,23.96947368,541.79
SUV,Diesel,2007,19.7,51289.22862,3.0,6.0,0.0,23.4084264,520.36
SUV,Diesel,2008,19.7,48742.08969,3.0,6.0,0.0,23.4084264,520.36
SUV,Diesel,2009,20.7,48595.8338,3.0,3.0,0.0,22.67275362,493.58
SUV,Diesel,2010,20.7,48106.56799,3.0,3.0,0.0,22.67275362,493.58
SUV,Diesel,2011,21.3,46920.48592,3.0,3.0,0.0,22.26450704,478.24
SUV,Diesel,2012,21.0,44942.86593,3.0,3.0,0.0,22.46571429,485.59
SUV,Diesel,2013,23.4,44966.1355,5.0,5.0,0.0,21.00051282,438.4
SUV,Diesel,2014,24.5,44413.4892,6.0,8.0,0.0,20.42489796,418.88
SUV,Diesel,2015,25.2,45501.33227,6.0,10.0,0.0,20.0847619,409.8
SUV,Diesel,2016,25.0,45521.09463,7.0,11.0,0.0,20.18,407.73
SUV,Diesel,2017,25.0,44897.93782,3.0,5.0,0.0,20.18,405.0
SUV,Diesel,2018,29.94861005219807,52181.41560857143,2.769230769230769,4.615384615384615,0.0,19.252521173214177,
SUV,Diesel,2019,30.39783920298104,52181.41560857143,2.5384615384615383,4.230769230769231,0.0,18.82882733309509,
SUV,Diesel,2020,30.85380679102575,52181.41560857143,2.3076923076923075,3.846153846153846,0.0,18.40513349297612,
SUV,Diesel,2021,31.316613892891134,52181.41560857143,2.0769230769230766,3.4615384615384617,0.0,17.981439652857034,
SUV,Diesel,2022,31.7863631012845,52181.41560857143,1.846153846153846,3.0769230769230766,0.0,17.55774581273795,
SUV,Diesel,2023,32.26315854780376,52181.41560857143,1.6153846153846154,2.692307692307692,0.0,17.134051972618977,
SUV,Diesel,2024,32.747105926020815,52181.41560857143,1.3846153846153846,2.3076923076923075,0.0,16.71035813249989,
SUV,Diesel,2025,33.23831251491112,52181.41560857143,1.1538461538461537,1.923076923076923,0.0,16.286664292380806,
SUV,Diesel,2026,33.73688720263479,52181.41560857143,0.9230769230769229,1.5384615384615383,0.0,15.862970452261834,
SUV,Diesel,2027,34.2429405106743,52181.41560857143,0.6923076923076921,1.1538461538461537,0.0,15.439276612142748,
SUV,Diesel,2028,34.756584618334415,52181.41560857143,0.46153846153846123,0.7692307692307692,0.0,15.015582772023663,
SUV,Diesel,2029,35.27793338760943,52181.41560857143,0.23076923076923084,0.38461538461538414,0.0,14.591888931904691,
SUV,Gas,1998,17.4,44742.81877,25.0,167.0,0.0,25.42137931,523.18
SUV,Gas,1999,17.2,44162.36162,22.0,160.0,0.0,25.62186047,533.63
SUV,Gas,2000,17.0,44632.90518,22.0,163.0,0.0,25.82705882,539.03
SUV,Gas,2001,17.1,42914.78893,28.0,195.0,0.0,25.72385965,534.91
SUV,Gas,2002,16.7,42937.51063,31.0,222.0,0.0,26.14407186,546.93
SUV,Gas,2003,16.8,43186.19656,31.0,253.0,0.0,26.03714286,544.4
SUV,Gas,2004,16.6,43635.05292,33.0,260.0,0.0,26.25228916,546.56
SUV,Gas,2005,17.1,43117.26416,33.0,280.0,0.0,25.72385965,531.9
SUV,Gas,2006,17.3,44316.78868,33.0,279.0,0.0,25.52104046,527.77
SUV,Gas,2007,17.6,43205.02465,34.0,294.0,0.0,25.22545455,515.55
SUV,Gas,2008,17.7,41059.36555,34.0,313.0,0.0,25.12915254,515.69
SUV,Gas,2009,18.2,40936.16249,34.0,325.0,0.0,24.66351648,502.83
SUV,Gas,2010,18.9,40524.01472,31.0,280.0,0.0,24.05301587,484.89
SUV,Gas,2011,19.4,39524.88281,29.0,287.0,0.0,23.64391753,473.4
SUV,Gas,2012,19.5,37858.97512,28.0,257.0,0.0,23.56461538,468.49
SUV,Gas,2013,20.0,37878.57695,27.0,267.0,0.0,23.18,460.25
SUV,Gas,2014,20.3,37413.03871,26.0,271.0,0.0,22.95832512,449.05
SUV,Gas,2015,20.9,38329.41605,26.0,301.0,0.0,22.53406699,438.28
SUV,Gas,2016,21.4,38346.06347,27.0,293.0,0.0,22.19869159,429.37
SUV,Gas,2017,21.2,37821.12858,30.0,318.0,0.0,22.3309434,432.19
SUV,Gas,2018,26.005885999114497,43956.58520142857,28.5,302.55555555555554,0.0,21.847556429285646,
SUV,Gas,2019,26.39597428910121,43956.58520142857,27.0,287.1111111111111,0.0,21.57858075023796,
SUV,Gas,2020,26.791913903437724,43956.58520142857,25.5,271.6666666666667,0.0,21.30960507119039,
SUV,Gas,2021,27.193792611989288,43956.58520142857,24.0,256.22222222222223,0.0,21.040629392142705,
SUV,Gas,2022,27.601699501169126,43956.58520142857,22.5,240.77777777777777,0.0,20.771653713095134,
SUV,Gas,2023,28.01572499368666,43956.58520142857,21.0,225.33333333333331,0.0,20.502678034047563,
SUV,Gas,2024,28.435960868591952,43956.58520142857,19.5,209.88888888888889,0.0,20.233702354999878,
SUV,Gas,2025,28.862500281620832,43956.58520142857,18.0,194.44444444444446,0.0,19.964726675952306,
SUV,Gas,2026,29.29543778584514,43956.58520142857,16.5,179.0,0.0,19.69575099690462,
SUV,Gas,2027,29.734869352632813,43956.58520142857,15.0,163.55555555555554,0.0,19.42677531785705,
SUV,Gas,2028,30.180892392922303,43956.58520142857,13.5,148.11111111111111,0.0,19.157799638809365,
SUV,Gas,2029,30.633605778816136,43956.58520142857,12.0,132.66666666666666,0.0,18.888823959761794,
SUV,Gas,2030,31.093109865498377,43956.58520142857,10.5,117.22222222222223,0.0,18.619848280714223,
SUV,Gas,2031,31.55950651348085,43956.58520142857,9.0,101.77777777777777,0.0,18.350872601666538,
SUV,Gas,2032,32.032899111183056,43956.58520142857,7.5,86.33333333333334,0.0,18.081896922618967,
SUV,Gas,2033,32.5133925978508,43956.58520142857,6.0,70.88888888888889,0.0,17.81292124357128,
SUV,Gas,2034,33.00109348681856,43956.58520142857,4.5,55.44444444444446,0.0,17.54394556452371,
SUV,Gas,2035,33.49610988912083,43956.58520142857,3.0,40.0,0.0,17.274969885476025,
SUV,Gas,2036,33.998551537457644,43956.58520142857,3.0,40.0,0.0,17.005994206428454,
SUV,Gas,2037,34.508529810519505,43956.58520142857,3.0,40.0,0.0,16.737018527380883,
SUV,Gas,2038,35.02615775767729,43956.58520142857,3.0,40.0,0.0,16.468042848333198,
SUV,Gas,2039,35.55155012404245,43956.58520142857,3.0,40.0,0.0,16.199067169285627,
SUV,Gas,2040,36.084823375903085,43956.58520142857,3.0,40.0,0.0,15.930091490237942,
SUV,Gas,2041,36.62609572654163,43956.58520142857,3.0,40.0,0.0,15.66111581119037,
SUV,Gas,2042,37.17548716243975,43956.58520142857,3.0,40.0,0.0,15.3921401321428,
SUV,Gas,2043,37.73311946987634,43956.58520142857,3.0,40.0,0.0,15.123164453095114,
SUV,Gas,2044,38.29911626192448,43956.58520142857,3.0,40.0,0.0,14.854188774047543,
SUV,Gas,2045,38.87360300585335,43956.58520142857,3.0,40.0,0.0,14.585213094999858,
SUV,Gas,2046,39.45670705094114,43956.58520142857,3.0,40.0,0.0,14.316237415952287,
SUV,Gas,2047,40.048557656705256,43956.58520142857,3.0,40.0,0.0,14.047261736904602,
SUV,Gas,2048,40.64928602155583,43956.58520142857,3.0,40.0,0.0,13.77828605785703,
SUV,Gas,2049,41.259025311879164,43956.58520142857,3.0,40.0,0.0,13.50931037880946,
SUV,Gas,2050,41.87791069155735,43956.58520142857,3.0,40.0,0.0,13.240334699761775,
SUV,Hybrid,2005,28.0,46317.65066,1.0,2.0,0.0,18.89428571,317.8
SUV,Hybrid,2006,27.0,47606.21011,5.0,8.0,0.0,19.29111111,329.48
SUV,Hybrid,2007,26.8,46411.9252,5.0,8.0,0.0,19.37402985,332.95
SUV,Hybrid,2008,26.1,44107.00417,8.0,14.0,0.0,19.67425287,349.33
SUV,Hybrid,2009,25.4,43974.65635,10.0,16.0,0.0,19.99102362,361.73
SUV,Hybrid,2010,26.1,43531.91684,11.0,17.0,0.0,19.67425287,351.19
SUV,Hybrid,2011,24.9,42458.62419,12.0,20.0,0.0,20.22819277,370.01
SUV,Hybrid,2012,23.9,40669.0642,8.0,14.0,0.0,20.73230126,381.01
SUV,Hybrid,2013,23.1,40690.12098,8.0,13.0,0.0,21.16701299,386.15
SUV,Hybrid,2014,26.3,40190.02808,8.0,12.0,0.0,19.58684411,334.08
SUV,Hybrid,2015,27.5,41174.42369,7.0,13.0,0.0,19.08909091,323.54
SUV,Hybrid,2016,29.1,41192.30676,5.0,11.0,0.0,18.48927835,305.82
SUV,Hybrid,2017,29.6,40628.40849,5.0,10.0,0.0,18.31513514,302.1
SUV,Hybrid,2018,33.87524135404457,47219.27046142857,5.384615384615385,10.384615384615385,0.0,18.336074471071356,
SUV,Hybrid,2019,34.383369974355226,47219.27046142857,5.769230769230769,10.76923076923077,0.0,18.041810231309455,
SUV,Hybrid,2020,34.89912052397055,47219.27046142857,6.153846153846154,11.153846153846153,0.0,17.747545991547554,
SUV,Hybrid,2021,35.42260733183011,47219.27046142857,6.538461538461538,11.538461538461538,0.0,17.453281751785653,
SUV,Hybrid,2022,35.95394644180756,47219.27046142857,6.923076923076923,11.923076923076923,0.0,17.159017512023752,
SUV,Hybrid,2023,36.49325563843467,47219.27046142857,7.307692307692308,12.307692307692308,0.0,16.86475327226185,
SUV,Hybrid,2024,37.04065447301118,47219.27046142857,7.6923076923076925,12.692307692307693,0.0,16.57048903249995,
SUV,Hybrid,2025,37.59626429010635,47219.27046142857,8.076923076923077,13.076923076923077,0.0,16.27622479273805,
SUV,Hybrid,2026,38.160208254457935,47219.27046142857,8.461538461538462,13.461538461538462,0.0,15.981960552976147,
SUV,Hybrid,2027,38.732611378274804,47219.27046142857,8.846153846153847,13.846153846153847,0.0,15.687696313214246,
SUV,Hybrid,2028,39.31360054894892,47219.27046142857,9.23076923076923,14.23076923076923,0.0,15.393432073452345,
SUV,Hybrid,2029,39.90330455718315,47219.27046142857,9.615384615384617,14.615384615384617,0.0,15.099167833690444,
SUV,Hybrid,2030,40.501854125540895,47219.27046142857,10.0,15.0,0.0,14.804903593928543,
SUV,Hybrid,2031,41.109381937424004,47219.27046142857,9.65,14.5,0.0,14.510639354166642,
SUV,Hybrid,2032,41.726022666485356,47219.27046142857,9.3,14.0,0.0,14.216375114404741,
SUV,Hybrid,2033,42.35191300648263,47219.27046142857,8.95,13.5,0.0,13.92211087464284,
SUV,Hybrid,2034,42.987191701579874,47219.27046142857,8.6,13.0,0.0,13.627846634880825,
SUV,Hybrid,2035,43.631999577103564,47219.27046142857,8.25,12.5,0.0,13.333582395118924,
SUV,Hybrid,2036,44.286479570760115,47219.27046142857,7.9,12.0,0.0,13.039318155357023,
SUV,Hybrid,2037,44.95077676432151,47219.27046142857,7.550000000000001,11.5,0.0,12.745053915595122,
SUV,Hybrid,2038,45.62503841578633,47219.27046142857,7.2,11.0,0.0,12.45078967583322,
SUV,Hybrid,2039,46.309413992023124,47219.27046142857,6.85,10.5,0.0,12.15652543607132,
SUV,Hybrid,2040,47.00405520190346,47219.27046142857,6.5,10.0,0.0,11.862261196309419,
SUV,Hybrid,2041,47.709116029932005,47219.27046142857,6.15,9.5,0.0,11.567996956547518,
SUV,Hybrid,2042,48.424752770380984,47219.27046142857,5.800000000000001,9.0,0.0,11.273732716785617,
SUV,Hybrid,2043,49.1511240619367,47219.27046142857,5.45,8.5,0.0,10.979468477023715,
SUV,Hybrid,2044,49.88839092286574,47219.27046142857,5.1000000000000005,8.0,0.0,10.685204237261814,
SUV,Hybrid,2045,50.636716786708725,47219.27046142857,4.75,7.5,0.0,10.390939997499913,
SUV,Hybrid,2046,51.39626753850935,47219.27046142857,4.4,7.0,0.0,10.096675757738012,
SUV,Hybrid,2047,52.16721155158698,47219.27046142857,4.050000000000001,6.5,0.0,9.802411517976111,
SUV,Hybrid,2048,52.949719724860785,47219.27046142857,3.7,6.0,0.0,9.50814727821421,
SUV,Hybrid,2049,53.743965520733695,47219.27046142857,3.3500000000000005,5.5,0.0,9.213883038452309,
SUV,Hybrid,2050,54.55012500354469,47219.27046142857,3.0,5.0,0.0,8.919618798690408,
SUV,PEV,2015,22.0,64076.05162,1.0,1.0,0.0,21.81636364,260.0
SUV,PEV,2016,23.0,75933.35291,4.0,4.0,0.0,21.22347826,260.5
SUV,PEV,2017,23.0,66088.39654,4.0,4.0,0.0,21.22347826,260.0
SUV,PEV,2018,10.943070841211545,66201.61033714285,3.923076923076923,4.846153846153846,0.0,21.287001693571426,
SUV,PEV,2019,11.107216903829716,66201.61033714285,3.8461538461538463,5.6923076923076925,0.0,21.20230378214285,
SUV,PEV,2020,11.273825157387162,66201.61033714285,3.769230769230769,6.538461538461538,0.0,21.11760587071427,
SUV,PEV,2021,11.442932534747968,66201.61033714285,3.6923076923076925,7.384615384615385,0.0,21.032907959285694,
SUV,PEV,2022,11.614576522769186,66201.61033714285,3.6153846153846154,8.23076923076923,0.0,20.948210047857117,
SUV,PEV,2023,11.788795170610722,66201.61033714285,3.5384615384615383,9.076923076923077,0.0,20.863512136428568,
SUV,PEV,2024,11.96562709816988,66201.61033714285,3.4615384615384617,9.923076923076923,0.0,20.77881422499999,
SUV,PEV,2025,12.14511150464243,66201.61033714285,3.3846153846153846,10.76923076923077,0.0,20.694116313571413,
SUV,PEV,2026,12.327288177212063,66201.61033714285,3.3076923076923075,11.615384615384615,0.0,20.609418402142836,
SUV,PEV,2027,12.512197499870243,66201.61033714285,3.230769230769231,12.461538461538462,0.0,20.52472049071426,
SUV,PEV,2028,12.699880462368295,66201.61033714285,3.1538461538461537,13.307692307692308,0.0,20.44002257928571,
SUV,PEV,2029,12.89037866930382,66201.61033714285,3.0769230769230766,14.153846153846153,0.0,20.355324667857133,
SUV,PEV,2030,13.083734349343375,66201.61033714285,3.0,15.0,0.0,20.270626756428555,
SUV,PEV,2031,13.279990364583526,66201.61033714285,3.1,14.75,0.0,20.185928844999978,
SUV,PEV,2032,13.479190220052276,66201.61033714285,3.2,14.5,0.0,20.10123093357143,
SUV,PEV,2033,13.68137807335306,66201.61033714285,3.3,14.25,0.0,20.016533022142852,
SUV,PEV,2034,13.886598744453353,66201.61033714285,3.4,14.0,0.0,19.931835110714275,
SUV,PEV,2035,14.094897725620152,66201.61033714285,3.5,13.75,0.0,19.847137199285697,
SUV,PEV,2036,14.306321191504454,66201.61033714285,3.6,13.5,0.0,19.76243928785712,
SUV,PEV,2037,14.520916009377018,66201.61033714285,3.7,13.25,0.0,19.67774137642857,
SUV,PEV,2038,14.738729749517672,66201.61033714285,3.8,13.0,0.0,19.593043464999994,
SUV,PEV,2039,14.959810695760437,66201.61033714285,3.9,12.75,0.0,19.508345553571417,
SUV,PEV,2040,15.18420785619684,66201.61033714285,4.0,12.5,0.0,19.42364764214284,
SUV,PEV,2041,15.411970974039791,66201.61033714285,4.1,12.25,0.0,19.338949730714262,
SUV,PEV,2042,15.643150538650389,66201.61033714285,4.2,12.0,0.0,19.254251819285713,
SUV,PEV,2043,15.877797796730142,66201.61033714285,4.3,11.75,0.0,19.169553907857136,
SUV,PEV,2044,16.11596476368109,66201.61033714285,4.4,11.5,0.0,19.08485599642856,
SUV,PEV,2045,16.357704235136307,66201.61033714285,4.5,11.25,0.0,19.00015808499998,
SUV,PEV,2046,16.60306979866335,66201.61033714285,4.6,11.0,0.0,18.915460173571432,
SUV,PEV,2047,16.852115845643297,66201.61033714285,4.7,10.75,0.0,18.830762262142855,
SUV,PEV,2048,17.104897583327947,66201.61033714285,4.8,10.5,0.0,18.746064350714278,
SUV,PEV,2049,17.361471047077867,66201.61033714285,4.9,10.25,0.0,18.6613664392857,
SUV,PEV,2050,17.621893112784033,66201.61033714285,5.0,10.0,0.0,18.576668527857123,
SUV-AV,BEV,2030,134.68550065500534,700000.0,1.0,15.0,269.3710013100107,12.0,
SUV-AV,BEV,2031,136.70578316483042,700000.0,1.45,18.5,273.41156632966084,12.0,
SUV-AV,BEV,2032,138.75636991230286,700000.0,1.9,22.0,277.5127398246057,12.0,
SUV-AV,BEV,2033,140.83771546098737,700000.0,2.35,25.5,281.67543092197474,12.0,
SUV-AV,BEV,2034,142.9502811929022,700000.0,2.8,29.0,285.9005623858044,12.0,
SUV-AV,BEV,2035,145.0945354107957,700000.0,3.25,32.5,290.1890708215914,12.0,
