coefficient_name,value,constrain
coef_calib_tours2totstops0_SHARED3_univ,-999,F
coef_calib_tours2totstops0_WALK_univ,-3.2105,F
coef_calib_tours2totstops0_BIKE_univ,-999,F
coef_calib_tours2totstops0_WALK_TRANSIT_univ,-999,F
coef_calib_tours2totstops0_PNR_TRANSIT_univ,-999,F
coef_calib_tours2totstops0_KNR_TRANSIT_univ,-999,F
coef_calib_tours2totstops0_TNC_TRANSIT_univ,-999,F
coef_calib_tours2firstofmultipl_DRIVEALONE_univ,-1.2971,F
coef_calib_tours2firstofmultipl_SHARED3_univ,-999,F
coef_calib_tours2firstofmultipl_WALK_univ,-1.2971,F
coef_calib_tours2firstofmultipl_BIKE_univ,-999,F
coef_calib_tours2firstofmultipl_WALK_TRANSIT_univ,-999,F
coef_calib_tours2firstofmultipl_PNR_TRANSIT_univ,-999,F
coef_calib_tours2firstofmultipl_KNR_TRANSIT_univ,-999,F
coef_calib_tours2firstofmultipl_TNC_TRANSIT_univ,-999,F
coef_calib_tours2lastofmultiple_DRIVEALONE_univ,-0.7345,F
coef_calib_tours2lastofmultiple_SHARED3_univ,-999,F
coef_calib_tours2lastofmultiple_WALK_univ,-0.7345,F
coef_calib_tours2lastofmultiple_BIKE_univ,-999,F
coef_calib_tours2lastofmultiple_WALK_TRANSIT_univ,-999,F
coef_calib_tours2lastofmultiple_PNR_TRANSIT_univ,-999,F
coef_calib_tours2lastofmultiple_KNR_TRANSIT_univ,-999,F
coef_calib_tours2lastofmultiple_TNC_TRANSIT_univ,-999,F
coef_calib_tours3_DRIVEALONE_univ,-0.4151,F
coef_calib_tours3_SHARED2_univ,-0.0104,F
coef_calib_tours3_SHARED3_univ,0.1,F
coef_calib_tours3_WALK_univ,0.6682,F
coef_calib_tours3_BIKE_univ,-999,F
coef_calib_tours3_WALK_TRANSIT_univ,-999,F
coef_calib_tours3_PNR_TRANSIT_univ,-999,F
coef_calib_tours3_KNR_TRANSIT_univ,-999,F
coef_calib_tours3_TNC_TRANSIT_univ,-999,F
coef_calib_tours3_TAXI_univ,-999,F
coef_calib_tours3_TNC_SINGLE_univ,-999,F
coef_calib_tours3_TNC_SHARED_univ,-999,F
coef_calib_tours3totstops0_DRIVEALONE_univ,-1.893,F
coef_calib_tours3totstops0_SHARED2_univ,-1.893,F
coef_calib_tours3totstops0_WALK_univ,-1.893,F
coef_calib_tours3totstops0_BIKE_univ,-999,F
coef_calib_tours3totstops0_WALK_TRANSIT_univ,-999,F
coef_calib_tours3totstops0_PNR_TRANSIT_univ,-999,F
coef_calib_tours3totstops0_KNR_TRANSIT_univ,-999,F
coef_calib_tours3totstops0_TNC_TRANSIT_univ,-999,F
coef_calib_tours3firstofmultipl_DRIVEALONE_univ,-1.7826,F
coef_calib_tours3firstofmultipl_SHARED2_univ,-1.7826,F
coef_calib_tours3firstofmultipl_WALK_univ,-1.7826,F
coef_calib_tours3firstofmultipl_BIKE_univ,-999,F
coef_calib_tours3firstofmultipl_WALK_TRANSIT_univ,-999,F
