distbin,District,purpose,value
17,8: East County,School,140.0
18,1: Downtown,School,91.0
18,2: Central,School,1090.0
18,3: North City,School,1765.0
18,4: South Suburban,School,280.0
18,5: East Suburban,School,526.0
18,6: North County West,School,220.0
18,7: North County East,School,301.0
18,8: East County,School,146.0
19,1: Downtown,School,48.0
19,2: Central,School,876.0
19,3: North City,School,1286.0
19,4: South Suburban,School,217.0
19,5: East Suburban,School,530.0
19,6: North County West,School,214.0
19,7: North County East,School,254.0
19,8: East County,School,288.0
20,1: Downtown,School,25.0
20,2: Central,School,560.0
20,3: North City,School,860.0
20,4: South Suburban,School,158.0
20,5: East Suburban,School,420.0
20,6: North County West,School,177.0
20,7: North County East,School,240.0
20,8: East County,School,184.0
21,1: Downtown,School,5.0
21,2: Central,School,252.0
21,3: North City,School,447.0
21,4: South Suburban,School,102.0
21,5: East Suburban,School,263.0
21,6: North County West,School,124.0
21,7: North County East,School,183.0
21,8: East County,School,120.0
22,1: Downtown,School,1.0
22,2: Central,School,178.0
22,3: North City,School,329.0
22,4: South Suburban,School,67.0
22,5: East Suburban,School,191.0
22,6: North County West,School,88.0
22,7: North County East,School,111.0
22,8: East County,School,90.0
23,1: Downtown,School,
23,2: Central,School,146.0
23,3: North City,School,169.0
23,4: South Suburban,School,37.0
23,5: East Suburban,School,172.0
23,6: North County West,School,80.0
23,7: North County East,School,77.0
23,8: East County,School,39.0
24,1: Downtown,School,
24,2: Central,School,94.0
24,3: North City,School,140.0
24,4: South Suburban,School,34.0
24,5: East Suburban,School,122.0
24,6: North County West,School,66.0
24,7: North County East,School,61.0
24,8: East County,School,124.0
25,1: Downtown,School,
25,2: Central,School,54.0
25,3: North City,School,97.0
25,4: South Suburban,School,14.0
25,5: East Suburban,School,86.0
25,6: North County West,School,37.0
25,7: North County East,School,58.0
25,8: East County,School,121.0
26,1: Downtown,School,
26,2: Central,School,31.0
26,3: North City,School,65.0
26,4: South Suburban,School,13.0
26,5: East Suburban,School,69.0
26,6: North County West,School,38.0
26,7: North County East,School,43.0
26,8: East County,School,70.0
27,1: Downtown,School,
27,2: Central,School,24.0
27,3: North City,School,50.0
27,4: South Suburban,School,15.0
27,5: East Suburban,School,43.0
27,6: North County West,School,26.0
27,7: North County East,School,27.0
27,8: East County,School,28.0
28,1: Downtown,School,
28,2: Central,School,6.0
28,3: North City,School,29.0
28,4: South Suburban,School,5.0
28,5: East Suburban,School,35.0
28,6: North County West,School,15.0
28,7: North County East,School,34.0
28,8: East County,School,64.0
29,1: Downtown,School,
29,2: Central,School,1.0
29,3: North City,School,14.0
29,4: South Suburban,School,4.0
29,5: East Suburban,School,18.0
29,6: North County West,School,13.0
29,7: North County East,School,31.0
29,8: East County,School,81.0
30,1: Downtown,School,
30,2: Central,School,
30,3: North City,School,10.0
30,4: South Suburban,School,2.0
30,5: East Suburban,School,26.0
30,6: North County West,School,7.0
30,7: North County East,School,18.0
30,8: East County,School,56.0
31,1: Downtown,School,
31,2: Central,School,
31,3: North City,School,5.0
31,4: South Suburban,School,3.0
31,5: East Suburban,School,12.0
31,6: North County West,School,41.0
31,7: North County East,School,12.0
31,8: East County,School,51.0
32,1: Downtown,School,
32,2: Central,School,
32,3: North City,School,1.0
32,4: South Suburban,School,
32,5: East Suburban,School,8.0
32,6: North County West,School,2.0
32,7: North County East,School,16.0
32,8: East County,School,5.0
33,1: Downtown,School,
33,2: Central,School,
33,3: North City,School,3.0
33,4: South Suburban,School,1.0
33,5: East Suburban,School,13.0
33,6: North County West,School,44.0
33,7: North County East,School,7.0
33,8: East County,School,61.0
34,1: Downtown,School,
34,2: Central,School,
34,3: North City,School,1.0
34,4: South Suburban,School,
34,5: East Suburban,School,4.0
34,6: North County West,School,5.0
34,7: North County East,School,7.0
34,8: East County,School,16.0
35,1: Downtown,School,
35,2: Central,School,
35,3: North City,School,1.0
35,4: South Suburban,School,
35,5: East Suburban,School,1.0
35,6: North County West,School,311.0
35,7: North County East,School,6.0
35,8: East County,School,2.0
36,1: Downtown,School,
36,2: Central,School,
36,3: North City,School,2.0
36,4: South Suburban,School,
36,5: East Suburban,School,4.0
36,6: North County West,School,5.0
36,7: North County East,School,6.0
36,8: East County,School,2.0
37,1: Downtown,School,
37,2: Central,School,
37,3: North City,School,
37,4: South Suburban,School,
37,5: East Suburban,School,5.0
37,6: North County West,School,6.0
37,7: North County East,School,1.0
37,8: East County,School,18.0
38,1: Downtown,School,
38,2: Central,School,
38,3: North City,School,
38,4: South Suburban,School,
38,5: East Suburban,School,1.0
38,6: North County West,School,2.0
38,7: North County East,School,2.0
38,8: East County,School,2.0
39,1: Downtown,School,
39,2: Central,School,
39,3: North City,School,
39,4: South Suburban,School,
39,5: East Suburban,School,
39,6: North County West,School,1.0
39,7: North County East,School,1.0
39,8: East County,School,
40,1: Downtown,School,
40,2: Central,School,
40,3: North City,School,
40,4: South Suburban,School,
40,5: East Suburban,School,
40,6: North County West,School,
40,7: North County East,School,
40,8: East County,School,1.0
41,1: Downtown,School,
41,2: Central,School,
41,3: North City,School,
41,4: South Suburban,School,
41,5: East Suburban,School,
41,6: North County West,School,
41,7: North County East,School,
41,8: East County,School,2.0
42,1: Downtown,School,
42,2: Central,School,
42,3: North City,School,
42,4: South Suburban,School,
42,5: East Suburban,School,
42,6: North County West,School,1.0
42,7: North County East,School,
42,8: East County,School,2.0
43,1: Downtown,School,
43,2: Central,School,
43,3: North City,School,
43,4: South Suburban,School,
43,5: East Suburban,School,
43,6: North County West,School,
43,7: North County East,School,
43,8: East County,School,1.0
44,1: Downtown,School,
44,2: Central,School,
44,3: North City,School,
44,4: South Suburban,School,
44,5: East Suburban,School,
44,6: North County West,School,
44,7: North County East,School,
44,8: East County,School,1.0
45,1: Downtown,School,
45,2: Central,School,
45,3: North City,School,
45,4: South Suburban,School,
45,5: East Suburban,School,
45,6: North County West,School,
45,7: North County East,School,1.0
45,8: East County,School,
46,2: Central,School,
46,3: North City,School,
46,4: South Suburban,School,
46,5: East Suburban,School,1.0
46,6: North County West,School,
46,7: North County East,School,
46,8: East County,School,2.0
47,2: Central,School,
47,3: North City,School,
47,4: South Suburban,School,
47,5: East Suburban,School,
47,6: North County West,School,
47,7: North County East,School,1.0
47,8: East County,School,1.0
48,1: Downtown,School,
48,2: Central,School,
48,3: North City,School,
48,4: South Suburban,School,
48,5: East Suburban,School,
48,6: North County West,School,
48,7: North County East,School,
48,8: East County,School,
49,1: Downtown,School,
49,2: Central,School,
49,3: North City,School,
49,4: South Suburban,School,
49,5: East Suburban,School,2.0
49,6: North County West,School,
49,7: North County East,School,1.0
49,8: East County,School,1.0
50,2: Central,School,
50,3: North City,School,
50,4: South Suburban,School,
50,5: East Suburban,School,
50,6: North County West,School,
50,7: North County East,School,
50,8: East County,School,1.0
99999,1: Downtown,School,
99999,2: Central,School,
99999,3: North City,School,
99999,4: South Suburban,School,
99999,5: East Suburban,School,1.0
99999,6: North County West,School,2.0
99999,7: North County East,School,5.0
99999,8: East County,School,20.0
