Purpose,OutboundPeriod,ReturnPeriod,Percent
6,39,20,0
6,39,21,0
6,39,22,0
6,39,23,0
6,39,24,0
6,39,25,0
6,39,26,0
6,39,27,0
6,39,28,0
6,39,29,0
6,39,30,0
6,39,31,0
6,39,32,0
6,39,33,0
6,39,34,0
6,39,35,0
6,39,36,0
6,39,37,0
6,39,38,0
6,39,39,0
6,39,40,0
6,40,1,0
6,40,2,0
6,40,3,0
6,40,4,0
6,40,5,0
6,40,6,0
6,40,7,0
6,40,8,0
6,40,9,0
6,40,10,0
6,40,11,0
6,40,12,0
6,40,13,0
6,40,14,0
6,40,15,0
6,40,16,0
6,40,17,0
6,40,18,0
6,40,19,0
6,40,20,0
6,40,21,0
6,40,22,0
6,40,23,0
6,40,24,0
6,40,25,0
6,40,26,0
6,40,27,0
6,40,28,0
6,40,29,0
6,40,30,0
6,40,31,0
6,40,32,0
6,40,33,0
6,40,34,0
6,40,35,0
6,40,36,0
6,40,37,0
6,40,38,0
6,40,39,0
6,40,40,0.00002
7,1,1,0.00003
7,1,2,0.0007
7,1,3,0
7,1,4,0.00089
7,1,5,0
7,1,6,0
7,1,7,0
7,1,8,0
7,1,9,0
7,1,10,0
7,1,11,0
7,1,12,0
7,1,13,0
7,1,14,0.00094
7,1,15,0
7,1,16,0
7,1,17,0
7,1,18,0
7,1,19,0
7,1,20,0
7,1,21,0
7,1,22,0
7,1,23,0
7,1,24,0
7,1,25,0
7,1,26,0
7,1,27,0
7,1,28,0
7,1,29,0
7,1,30,0
7,1,31,0
7,1,32,0
7,1,33,0
7,1,34,0
7,1,35,0
7,1,36,0
7,1,37,0
7,1,38,0
7,1,39,0
7,1,40,0
7,2,1,0
7,2,2,0
7,2,3,0.00022
7,2,4,0.00113
7,2,5,0
7,2,6,0
7,2,7,0
7,2,8,0
7,2,9,0
7,2,10,0
7,2,11,0
7,2,12,0
7,2,13,0
7,2,14,0
7,2,15,0
7,2,16,0
7,2,17,0
7,2,18,0
7,2,19,0
7,2,20,0
7,2,21,0
7,2,22,0
7,2,23,0
7,2,24,0
7,2,25,0
7,2,26,0
7,2,27,0
7,2,28,0
7,2,29,0
7,2,30,0
7,2,31,0
7,2,32,0
7,2,33,0
7,2,34,0
7,2,35,0
7,2,36,0
7,2,37,0
7,2,38,0
7,2,39,0
7,2,40,0
7,3,1,0
7,3,2,0
7,3,3,0.00028
7,3,4,0.00007
7,3,5,0
7,3,6,0.00002
7,3,7,0.0001
7,3,8,0
7,3,9,0
7,3,10,0
7,3,11,0
7,3,12,0
7,3,13,0
7,3,14,0
7,3,15,0
7,3,16,0
7,3,17,0
7,3,18,0.00117
7,3,19,0
7,3,20,0
7,3,21,0
7,3,22,0
7,3,23,0
7,3,24,0.00249
7,3,25,0
7,3,26,0
7,3,27,0
7,3,28,0
7,3,29,0
7,3,30,0
7,3,31,0
7,3,32,0
7,3,33,0
7,3,34,0
7,3,35,0
7,3,36,0
7,3,37,0
7,3,38,0
7,3,39,0
7,3,40,0
7,4,1,0
7,4,2,0
7,4,3,0
7,4,4,0.00014
7,4,5,0.00086
7,4,6,0.00046
7,4,7,0.00015
7,4,8,0.00008
7,4,9,0
7,4,10,0
7,4,11,0
7,4,12,0
7,4,13,0
7,4,14,0.00002
7,4,15,0
7,4,16,0
7,4,17,0
7,4,18,0
7,4,19,0
7,4,20,0
7,4,21,0
7,4,22,0.00006
7,4,23,0
7,4,24,0.00041
7,4,25,0
7,4,26,0
7,4,27,0
7,4,28,0
7,4,29,0
7,4,30,0.00009
7,4,31,0
7,4,32,0
7,4,33,0
7,4,34,0
7,4,35,0
7,4,36,0
7,4,37,0.00005
7,4,38,0
7,4,39,0
7,4,40,0
7,5,1,0
7,5,2,0
7,5,3,0
7,5,4,0
7,5,5,0.00054
7,5,6,0.00021
7,5,7,0.00021
7,5,8,0.00083
7,5,9,0.00005
7,5,10,0.00031
7,5,11,0
7,5,12,0
7,5,13,0
7,5,14,0
7,5,15,0
7,5,16,0
7,5,17,0
7,5,18,0
7,5,19,0
7,5,20,0
7,5,21,0
7,5,22,0
7,5,23,0
7,5,24,0
7,5,25,0
7,5,26,0.00002
7,5,27,0
7,5,28,0.00043
7,5,29,0
7,5,30,0
7,5,31,0
7,5,32,0
7,5,33,0.0001
7,5,34,0
7,5,35,0.00191
7,5,36,0
7,5,37,0
7,5,38,0
7,5,39,0
7,5,40,0
7,6,1,0
7,6,2,0
7,6,3,0
7,6,4,0
7,6,5,0
7,6,6,0.00041
7,6,7,0.00107
7,6,8,0.0003
7,6,9,0.00061
7,6,10,0.00058
7,6,11,0.00184
7,6,12,0.00008
7,6,13,0.00281
7,6,14,0.0019
7,6,15,0
7,6,16,0.00054
7,6,17,0.00002
7,6,18,0.00002
7,6,19,0
7,6,20,0.00029
7,6,21,0.00006
7,6,22,0.00096
7,6,23,0.0001
7,6,24,0.00034
7,6,25,0
7,6,26,0
7,6,27,0.00002
7,6,28,0
7,6,29,0.00072
7,6,30,0.00029
7,6,31,0
7,6,32,0.00007
7,6,33,0
7,6,34,0
7,6,35,0
7,6,36,0
7,6,37,0
7,6,38,0
7,6,39,0
7,6,40,0
7,7,1,0
7,7,2,0
7,7,3,0
7,7,4,0
7,7,5,0
7,7,6,0
7,7,7,0.00003
7,7,8,0.00025
7,7,9,0.00046
7,7,10,0.00186
7,7,11,0.00025
7,7,12,0.00029
7,7,13,0.00008
7,7,14,0.0015
7,7,15,0
7,7,16,0
7,7,17,0
7,7,18,0
7,7,19,0.00006
7,7,20,0.00006
7,7,21,0
7,7,22,0
7,7,23,0
7,7,24,0
7,7,25,0
7,7,26,0
7,7,27,0
7,7,28,0
7,7,29,0.00012
7,7,30,0
7,7,31,0
7,7,32,0
7,7,33,0
7,7,34,0
7,7,35,0
7,7,36,0
7,7,37,0
7,7,38,0
7,7,39,0
7,7,40,0
7,8,1,0
7,8,2,0
7,8,3,0
7,8,4,0
7,8,5,0
7,8,6,0
7,8,7,0
7,8,8,0.00323
7,8,9,0.00243
7,8,10,0.00006
7,8,11,0.00049
7,8,12,0.00014
7,8,13,0.00068
7,8,14,0.00266
7,8,15,0.00285
7,8,16,0.0001
7,8,17,0.00002
7,8,18,0.00029
7,8,19,0
7,8,20,0
7,8,21,0.00008
7,8,22,0.00119
7,8,23,0
7,8,24,0
7,8,25,0.00007
7,8,26,0.00006
7,8,27,0
7,8,28,0.0008
7,8,29,0
7,8,30,0
7,8,31,0
7,8,32,0
7,8,33,0
7,8,34,0
7,8,35,0.00017
7,8,36,0
7,8,37,0.0001
7,8,38,0
7,8,39,0
7,8,40,0
7,9,1,0
7,9,2,0
7,9,3,0
7,9,4,0
7,9,5,0
7,9,6,0
7,9,7,0
7,9,8,0
7,9,9,0.00003
7,9,10,0.0015
7,9,11,0.00057
7,9,12,0.0122
7,9,13,0.00041
7,9,14,0.00091
7,9,15,0.0004
7,9,16,0.00016
7,9,17,0.00065
7,9,18,0.00017
7,9,19,0.00006
7,9,20,0.00006
7,9,21,0.00033
7,9,22,0.00012
7,9,23,0.00009
7,9,24,0.00008
7,9,25,0
7,9,26,0
7,9,27,0
7,9,28,0.00002
7,9,29,0.00009
7,9,30,0
7,9,31,0.00028
7,9,32,0.00017
7,9,33,0
7,9,34,0
7,9,35,0
7,9,36,0
7,9,37,0.00002
7,9,38,0
7,9,39,0
7,9,40,0
7,10,1,0
7,10,2,0
7,10,3,0
7,10,4,0
7,10,5,0
7,10,6,0
7,10,7,0
7,10,8,0
7,10,9,0
7,10,10,0.0005
7,10,11,0.00939
7,10,12,0.00132
7,10,13,0.00135
7,10,14,0
7,10,15,0.00161
7,10,16,0.00085
7,10,17,0.00014
7,10,18,0.00012
7,10,19,0.00675
7,10,20,0
7,10,21,0.00002
7,10,22,0
7,10,23,0.00004
7,10,24,0
7,10,25,0
7,10,26,0
7,10,27,0
7,10,28,0
7,10,29,0.00014
7,10,30,0
7,10,31,0
7,10,32,0
7,10,33,0.00002
7,10,34,0
7,10,35,0
7,10,36,0
7,10,37,0
7,10,38,0
7,10,39,0
7,10,40,0
7,11,1,0
7,11,2,0
7,11,3,0
7,11,4,0
7,11,5,0
7,11,6,0
7,11,7,0
7,11,8,0
7,11,9,0
7,11,10,0
7,11,11,0.0012
7,11,12,0.00256
7,11,13,0.00085
7,11,14,0.00033
7,11,15,0.00829
7,11,16,0.00168
7,11,17,0.00096
7,11,18,0.00075
7,11,19,0.00213
7,11,20,0.00022
7,11,21,0.00013
7,11,22,0.00015
7,11,23,0.00003
7,11,24,0
7,11,25,0.00008
7,11,26,0.00138
7,11,27,0
7,11,28,0.00002
7,11,29,0
7,11,30,0
7,11,31,0
7,11,32,0.00019
7,11,33,0
7,11,34,0
7,11,35,0
7,11,36,0
7,11,37,0
7,11,38,0
7,11,39,0
7,11,40,0
7,12,1,0
7,12,2,0
7,12,3,0
7,12,4,0
7,12,5,0
7,12,6,0
7,12,7,0
7,12,8,0
7,12,9,0
7,12,10,0
7,12,11,0
7,12,12,0.00002
7,12,13,0.00056
7,12,14,0.00033
7,12,15,0.00123
7,12,16,0.00675
7,12,17,0.00017
7,12,18,0.00322
7,12,19,0.00246
7,12,20,0.00014
7,12,21,0.00005
7,12,22,0.0003
7,12,23,0.0002
7,12,24,0.00019
7,12,25,0
7,12,26,0
7,12,27,0
7,12,28,0
7,12,29,0.0019
7,12,30,0
7,12,31,0
7,12,32,0.00007
7,12,33,0
7,12,34,0
7,12,35,0
7,12,36,0
7,12,37,0
7,12,38,0
7,12,39,0
7,12,40,0
7,13,1,0
7,13,2,0
7,13,3,0
7,13,4,0
7,13,5,0
7,13,6,0
7,13,7,0
7,13,8,0
7,13,9,0
7,13,10,0
7,13,11,0
7,13,12,0
7,13,13,0.0002
7,13,14,0.00201
7,13,15,0.00309
7,13,16,0.00154
7,13,17,0.00504
7,13,18,0.00078
7,13,19,0.00551
7,13,20,0.00271
7,13,21,0.0002
7,13,22,0.00031
7,13,23,0.00105
7,13,24,0
7,13,25,0.0001
7,13,26,0
7,13,27,0
7,13,28,0.00222
7,13,29,0
7,13,30,0
7,13,31,0.0006
7,13,32,0
7,13,33,0.00005
7,13,34,0
7,13,35,0
7,13,36,0
7,13,37,0
7,13,38,0
7,13,39,0
7,13,40,0
7,14,1,0
7,14,2,0
7,14,3,0
7,14,4,0
7,14,5,0
7,14,6,0
7,14,7,0
7,14,8,0
7,14,9,0
7,14,10,0
7,14,11,0
7,14,12,0
7,14,13,0
7,14,14,0.00011
7,14,15,0.00676
7,14,16,0.00615
7,14,17,0.01095
7,14,18,0.00285
7,14,19,0.00678
7,14,20,0.00358
7,14,21,0.00155
7,14,22,0.00105
7,14,23,0.0069
7,14,24,0.00009
7,14,25,0.00226
7,14,26,0
7,14,27,0.00031
7,14,28,0.00159
7,14,29,0.00005
7,14,30,0
7,14,31,0
7,14,32,0.00006
7,14,33,0
7,14,34,0
7,14,35,0
7,14,36,0
7,14,37,0
7,14,38,0
7,14,39,0
7,14,40,0
7,15,1,0
7,15,2,0
7,15,3,0
7,15,4,0
7,15,5,0
7,15,6,0
7,15,7,0
7,15,8,0
7,15,9,0
7,15,10,0
7,15,11,0
7,15,12,0
7,15,13,0
7,15,14,0
7,15,15,0.0018
7,15,16,0.00426
7,15,17,0.0056
7,15,18,0.00472
7,15,19,0.0011
7,15,20,0.00238
7,15,21,0.00042
7,15,22,0.00251
7,15,23,0.00321
7,15,24,0.00007
7,15,25,0.0001
7,15,26,0.00024
7,15,27,0
7,15,28,0
7,15,29,0
7,15,30,0
7,15,31,0
7,15,32,0
7,15,33,0
7,15,34,0
7,15,35,0
7,15,36,0.00002
7,15,37,0.0001
7,15,38,0
7,15,39,0
7,15,40,0
7,16,1,0
7,16,2,0
7,16,3,0
7,16,4,0
7,16,5,0
7,16,6,0
7,16,7,0
7,16,8,0
7,16,9,0
7,16,10,0
7,16,11,0
7,16,12,0
7,16,13,0
7,16,14,0
7,16,15,0
7,16,16,0.00283
7,16,17,0.00394
7,16,18,0.00217
7,16,19,0.01047
7,16,20,0.00039
7,16,21,0.00107
7,16,22,0.0016
7,16,23,0.00045
7,16,24,0.00044
7,16,25,0.00003
7,16,26,0.00005
7,16,27,0
7,16,28,0
7,16,29,0.00002
7,16,30,0
7,16,31,0
7,16,32,0.00006
7,16,33,0
7,16,34,0
7,16,35,0
7,16,36,0
7,16,37,0
7,16,38,0.00172
7,16,39,0
7,16,40,0
7,17,1,0
7,17,2,0
7,17,3,0
7,17,4,0
7,17,5,0
7,17,6,0
7,17,7,0
7,17,8,0
7,17,9,0
7,17,10,0
7,17,11,0
7,17,12,0
7,17,13,0
7,17,14,0
7,17,15,0
7,17,16,0
7,17,17,0.00384
7,17,18,0.00536
7,17,19,0.01062
7,17,20,0.0104
7,17,21,0.00678
7,17,22,0.00268
7,17,23,0.00284
7,17,24,0.0002
7,17,25,0.00046
7,17,26,0.00026
7,17,27,0.00012
7,17,28,0
7,17,29,0.00006
7,17,30,0.00006
7,17,31,0
7,17,32,0.00175
7,17,33,0.0001
7,17,34,0.00028
7,17,35,0
7,17,36,0
7,17,37,0
7,17,38,0
7,17,39,0
7,17,40,0
7,18,1,0
7,18,2,0
7,18,3,0
7,18,4,0
7,18,5,0
7,18,6,0
7,18,7,0
7,18,8,0
7,18,9,0
7,18,10,0
7,18,11,0
7,18,12,0
7,18,13,0
7,18,14,0
7,18,15,0
7,18,16,0
7,18,17,0
7,18,18,0
7,18,19,0.00584
7,18,20,0.00263
7,18,21,0.00098
7,18,22,0.00119
7,18,23,0.00106
7,18,24,0.00576
7,18,25,0.00056
7,18,26,0.00025
7,18,27,0.00003
7,18,28,0
7,18,29,0.00009
7,18,30,0.00002
7,18,31,0
7,18,32,0
7,18,33,0
7,18,34,0
7,18,35,0
7,18,36,0
7,18,37,0
7,18,38,0
7,18,39,0
7,18,40,0
7,19,1,0
7,19,2,0
7,19,3,0
7,19,4,0
7,19,5,0
7,19,6,0
7,19,7,0
7,19,8,0
7,19,9,0
7,19,10,0
7,19,11,0
7,19,12,0
7,19,13,0
7,19,14,0
7,19,15,0
7,19,16,0
7,19,17,0
7,19,18,0
7,19,19,0.00012
7,19,20,0.00532
7,19,21,0.00118
7,19,22,0.00118
7,19,23,0.00868
7,19,24,0.00181
7,19,25,0.00029
7,19,26,0.00035
7,19,27,0.00259
7,19,28,0.00002
7,19,29,0.00034
7,19,30,0.00014
7,19,31,0.00014
7,19,32,0
7,19,33,0
7,19,34,0
7,19,35,0
7,19,36,0
7,19,37,0
7,19,38,0
7,19,39,0
7,19,40,0
7,20,1,0
7,20,2,0
7,20,3,0
7,20,4,0
7,20,5,0
7,20,6,0
7,20,7,0
7,20,8,0
7,20,9,0
7,20,10,0
7,20,11,0
7,20,12,0
7,20,13,0
7,20,14,0
7,20,15,0
7,20,16,0
7,20,17,0
7,20,18,0
7,20,19,0
7,20,20,0.00008
7,20,21,0.01296
7,20,22,0.00167
7,20,23,0.00194
7,20,24,0.00374
7,20,25,0.00144
7,20,26,0
7,20,27,0.00071
7,20,28,0.00267
7,20,29,0
7,20,30,0
7,20,31,0.00003
7,20,32,0.00188
7,20,33,0
7,20,34,0
7,20,35,0.00006
7,20,36,0
7,20,37,0
7,20,38,0
7,20,39,0.00007
7,20,40,0
7,21,1,0
7,21,2,0
7,21,3,0
7,21,4,0
7,21,5,0
7,21,6,0
7,21,7,0
7,21,8,0
7,21,9,0
7,21,10,0
7,21,11,0
7,21,12,0
7,21,13,0
7,21,14,0
7,21,15,0
7,21,16,0
7,21,17,0
7,21,18,0
7,21,19,0
7,21,20,0
7,21,21,0.00003
7,21,22,0.00174
7,21,23,0.00749
7,21,24,0.00024
7,21,25,0.00059
7,21,26,0.00215
7,21,27,0.00017
7,21,28,0.00006
7,21,29,0
7,21,30,0.00042
7,21,31,0.0011
7,21,32,0
7,21,33,0.00002
7,21,34,0
7,21,35,0
7,21,36,0
7,21,37,0.00009
7,21,38,0
7,21,39,0
7,21,40,0
7,22,1,0
7,22,2,0
7,22,3,0
7,22,4,0
7,22,5,0
7,22,6,0
7,22,7,0
7,22,8,0
7,22,9,0
7,22,10,0
7,22,11,0
7,22,12,0
7,22,13,0
7,22,14,0
7,22,15,0
7,22,16,0
7,22,17,0
7,22,18,0
7,22,19,0
7,22,20,0
7,22,21,0
7,22,22,0.00622
7,22,23,0.00355
7,22,24,0.00045
7,22,25,0.00025
7,22,26,0.00407
7,22,27,0.00009
7,22,28,0.00248
7,22,29,0.00237
7,22,30,0.00006
7,22,31,0.00007
7,22,32,0.00009
7,22,33,0.00006
7,22,34,0
7,22,35,0
7,22,36,0
7,22,37,0.00006
7,22,38,0
7,22,39,0
7,22,40,0.00017
7,23,1,0
7,23,2,0
7,23,3,0
7,23,4,0
7,23,5,0
7,23,6,0
7,23,7,0
7,23,8,0
7,23,9,0
7,23,10,0
7,23,11,0
7,23,12,0
7,23,13,0
7,23,14,0
7,23,15,0
7,23,16,0
7,23,17,0
7,23,18,0
7,23,19,0
7,23,20,0
7,23,21,0
7,23,22,0
7,23,23,0.00014
7,23,24,0.01911
7,23,25,0.00663
7,23,26,0.00055
7,23,27,0.00065
7,23,28,0.00107
7,23,29,0.00045
7,23,30,0
7,23,31,0.0001
7,23,32,0.0001
7,23,33,0.00039
7,23,34,0.00041
7,23,35,0.00014
7,23,36,0
7,23,37,0.00008
7,23,38,0
7,23,39,0
7,23,40,0
7,24,1,0
7,24,2,0
7,24,3,0
7,24,4,0
7,24,5,0
7,24,6,0
7,24,7,0
7,24,8,0
7,24,9,0
7,24,10,0
7,24,11,0
7,24,12,0
7,24,13,0
7,24,14,0
7,24,15,0
7,24,16,0
7,24,17,0
7,24,18,0
7,24,19,0
7,24,20,0
7,24,21,0
7,24,22,0
7,24,23,0
7,24,24,0.00038
7,24,25,0.00366
7,24,26,0.00207
7,24,27,0.00271
7,24,28,0.00696
7,24,29,0.00213
7,24,30,0.00122
7,24,31,0.00093
7,24,32,0.00033
7,24,33,0.002
7,24,34,0.00018
7,24,35,0.00261
7,24,36,0
7,24,37,0
7,24,38,0.00002
7,24,39,0
7,24,40,0
7,25,1,0
7,25,2,0
7,25,3,0
7,25,4,0
7,25,5,0
7,25,6,0
7,25,7,0
7,25,8,0
7,25,9,0
7,25,10,0
7,25,11,0
7,25,12,0
7,25,13,0
7,25,14,0
7,25,15,0
7,25,16,0
7,25,17,0
7,25,18,0
7,25,19,0
7,25,20,0
7,25,21,0
7,25,22,0
7,25,23,0
7,25,24,0
7,25,25,0.00262
7,25,26,0.004
7,25,27,0.00907
7,25,28,0.00256
7,25,29,0.0065
7,25,30,0.00524
7,25,31,0.00095
7,25,32,0.00073
7,25,33,0.00127
7,25,34,0.00027
7,25,35,0.00058
7,25,36,0.00306
7,25,37,0.0019
7,25,38,0
7,25,39,0
7,25,40,0
7,26,1,0
7,26,2,0
7,26,3,0
7,26,4,0
7,26,5,0
7,26,6,0
7,26,7,0
7,26,8,0
7,26,9,0
7,26,10,0
7,26,11,0
7,26,12,0
7,26,13,0
7,26,14,0
7,26,15,0
7,26,16,0
7,26,17,0
7,26,18,0
7,26,19,0
7,26,20,0
7,26,21,0
7,26,22,0
7,26,23,0
7,26,24,0
7,26,25,0
7,26,26,0.00131
7,26,27,0.0168
7,26,28,0.0221
7,26,29,0.00158
7,26,30,0.01266
7,26,31,0.01165
7,26,32,0.0069
7,26,33,0.00128
7,26,34,0.00167
7,26,35,0.00094
7,26,36,0.00011
7,26,37,0.00041
7,26,38,0
7,26,39,0.00021
7,26,40,0
7,27,1,0
7,27,2,0
7,27,3,0
7,27,4,0
7,27,5,0
7,27,6,0
7,27,7,0
7,27,8,0
7,27,9,0
7,27,10,0
7,27,11,0
7,27,12,0
7,27,13,0
7,27,14,0
7,27,15,0
7,27,16,0
7,27,17,0
7,27,18,0
7,27,19,0
7,27,20,0
7,27,21,0
7,27,22,0
7,27,23,0
7,27,24,0
7,27,25,0
7,27,26,0
7,27,27,0.00855
7,27,28,0.02032
7,27,29,0.01701
7,27,30,0.01442
7,27,31,0.01096
7,27,32,0.00688
7,27,33,0.0033
7,27,34,0.00249
7,27,35,0.00081
7,27,36,0.0002
7,27,37,0.00406
7,27,38,0.00004
7,27,39,0
7,27,40,0
7,28,1,0
7,28,2,0
7,28,3,0
7,28,4,0
7,28,5,0
7,28,6,0
7,28,7,0
7,28,8,0
7,28,9,0
7,28,10,0
7,28,11,0
7,28,12,0
7,28,13,0
7,28,14,0
7,28,15,0
7,28,16,0
7,28,17,0
7,28,18,0
7,28,19,0
7,28,20,0
7,28,21,0
7,28,22,0
7,28,23,0
7,28,24,0
7,28,25,0
7,28,26,0
7,28,27,0
7,28,28,0.00715
7,28,29,0.00753
7,28,30,0.0235
7,28,31,0.01028
7,28,32,0.03184
7,28,33,0.00662
7,28,34,0.00615
7,28,35,0.0009
7,28,36,0.00071
7,28,37,0.00106
7,28,38,0.0001
7,28,39,0.0001
7,28,40,0
7,29,1,0
7,29,2,0
7,29,3,0
7,29,4,0
7,29,5,0
7,29,6,0
7,29,7,0
7,29,8,0
7,29,9,0
7,29,10,0
7,29,11,0
7,29,12,0
7,29,13,0
7,29,14,0
7,29,15,0
7,29,16,0
7,29,17,0
7,29,18,0
7,29,19,0
7,29,20,0
7,29,21,0
7,29,22,0
7,29,23,0
7,29,24,0
7,29,25,0
7,29,26,0
7,29,27,0
7,29,28,0
7,29,29,0.00258
7,29,30,0.01403
7,29,31,0.02458
7,29,32,0.0116
7,29,33,0.01382
7,29,34,0.0068
7,29,35,0.00202
7,29,36,0.00375
7,29,37,0.00214
7,29,38,0.00913
7,29,39,0.00013
7,29,40,0.00006
7,30,1,0
7,30,2,0
7,30,3,0
7,30,4,0
7,30,5,0
7,30,6,0
7,30,7,0
7,30,8,0
7,30,9,0
7,30,10,0
7,30,11,0
7,30,12,0
7,30,13,0
7,30,14,0
7,30,15,0
7,30,16,0
7,30,17,0
7,30,18,0
7,30,19,0
7,30,20,0
7,30,21,0
7,30,22,0
7,30,23,0
7,30,24,0
7,30,25,0
7,30,26,0
7,30,27,0
7,30,28,0
7,30,29,0
7,30,30,0.01479
7,30,31,0.00879
7,30,32,0.01157
7,30,33,0.02545
7,30,34,0.01076
7,30,35,0.00113
7,30,36,0.0006
7,30,37,0.0004
7,30,38,0.0018
7,30,39,0.00081
7,30,40,0.00013
7,31,1,0
7,31,2,0
7,31,3,0
7,31,4,0
7,31,5,0
7,31,6,0
7,31,7,0
7,31,8,0
7,31,9,0
7,31,10,0
7,31,11,0
7,31,12,0
7,31,13,0
7,31,14,0
7,31,15,0
7,31,16,0
7,31,17,0
7,31,18,0
7,31,19,0
7,31,20,0
7,31,21,0
7,31,22,0
7,31,23,0
7,31,24,0
7,31,25,0
7,31,26,0
7,31,27,0
7,31,28,0
7,31,29,0
7,31,30,0
7,31,31,0.00166
7,31,32,0.01217
7,31,33,0.00925
7,31,34,0.00146
7,31,35,0.0017
7,31,36,0.00144
7,31,37,0.00057
7,31,38,0.00005
7,31,39,0.00159
7,31,40,0.00011
7,32,1,0
7,32,2,0
7,32,3,0
7,32,4,0
7,32,5,0
7,32,6,0
7,32,7,0
7,32,8,0
7,32,9,0
7,32,10,0
7,32,11,0
7,32,12,0
7,32,13,0
7,32,14,0
7,32,15,0
7,32,16,0
7,32,17,0
7,32,18,0
7,32,19,0
7,32,20,0
7,32,21,0
7,32,22,0
7,32,23,0
7,32,24,0
7,32,25,0
7,32,26,0
7,32,27,0
7,32,28,0
7,32,29,0
7,32,30,0
7,32,31,0
7,32,32,0.00044
7,32,33,0.005
7,32,34,0.00291
7,32,35,0.00113
7,32,36,0.00044
7,32,37,0.00166
7,32,38,0.0001
7,32,39,0.00007
7,32,40,0.00012
7,33,1,0
7,33,2,0
7,33,3,0
7,33,4,0
7,33,5,0
7,33,6,0
7,33,7,0
7,33,8,0
7,33,9,0
7,33,10,0
7,33,11,0
7,33,12,0
7,33,13,0
7,33,14,0
7,33,15,0
7,33,16,0
7,33,17,0
7,33,18,0
7,33,19,0
7,33,20,0
7,33,21,0
7,33,22,0
7,33,23,0
7,33,24,0
7,33,25,0
7,33,26,0
7,33,27,0
7,33,28,0
7,33,29,0
7,33,30,0
7,33,31,0
7,33,32,0
7,33,33,0.00104
7,33,34,0.00171
7,33,35,0.00077
7,33,36,0.00062
7,33,37,0.00191
7,33,38,0.00225
7,33,39,0.00098
7,33,40,0
7,34,1,0
7,34,2,0
7,34,3,0
7,34,4,0
7,34,5,0
7,34,6,0
7,34,7,0
7,34,8,0
7,34,9,0
7,34,10,0
7,34,11,0
7,34,12,0
7,34,13,0
7,34,14,0
7,34,15,0
7,34,16,0
7,34,17,0
7,34,18,0
7,34,19,0
7,34,20,0
7,34,21,0
7,34,22,0
7,34,23,0
7,34,24,0
7,34,25,0
7,34,26,0
7,34,27,0
7,34,28,0
7,34,29,0
7,34,30,0
7,34,31,0
7,34,32,0
7,34,33,0
7,34,34,0.00128
7,34,35,0.00169
7,34,36,0.00114
7,34,37,0.00017
7,34,38,0.00002
7,34,39,0.00002
7,34,40,0
7,35,1,0
7,35,2,0
7,35,3,0
7,35,4,0
7,35,5,0
7,35,6,0
7,35,7,0
7,35,8,0
7,35,9,0
7,35,10,0
7,35,11,0
7,35,12,0
7,35,13,0
7,35,14,0
7,35,15,0
7,35,16,0
7,35,17,0
7,35,18,0
7,35,19,0
7,35,20,0
7,35,21,0
7,35,22,0
7,35,23,0
7,35,24,0
7,35,25,0
7,35,26,0
7,35,27,0
7,35,28,0
7,35,29,0
7,35,30,0
7,35,31,0
7,35,32,0
7,35,33,0
7,35,34,0
7,35,35,0.0008
7,35,36,0.00124
7,35,37,0.00067
7,35,38,0.00013
7,35,39,0
7,35,40,0
7,36,1,0
7,36,2,0
7,36,3,0
7,36,4,0
7,36,5,0
7,36,6,0
7,36,7,0
7,36,8,0
7,36,9,0
7,36,10,0
7,36,11,0
7,36,12,0
7,36,13,0
7,36,14,0
7,36,15,0
7,36,16,0
7,36,17,0
7,36,18,0
7,36,19,0
7,36,20,0
7,36,21,0
7,36,22,0
7,36,23,0
7,36,24,0
7,36,25,0
7,36,26,0
7,36,27,0
7,36,28,0
7,36,29,0
7,36,30,0
7,36,31,0
7,36,32,0
7,36,33,0
7,36,34,0
7,36,35,0
7,36,36,0.00231
7,36,37,0.00292
7,36,38,0.00016
7,36,39,0.00003
7,36,40,0
7,37,1,0
7,37,2,0
7,37,3,0
7,37,4,0
7,37,5,0
7,37,6,0
7,37,7,0
7,37,8,0
7,37,9,0
7,37,10,0
7,37,11,0
7,37,12,0
7,37,13,0
7,37,14,0
7,37,15,0
7,37,16,0
7,37,17,0
7,37,18,0
7,37,19,0
7,37,20,0
7,37,21,0
7,37,22,0
7,37,23,0
7,37,24,0
7,37,25,0
7,37,26,0
7,37,27,0
7,37,28,0
7,37,29,0
7,37,30,0
7,37,31,0
7,37,32,0
7,37,33,0
7,37,34,0
7,37,35,0
7,37,36,0
7,37,37,0.00016
7,37,38,0.00143
7,37,39,0
7,37,40,0
7,38,1,0
7,38,2,0
7,38,3,0
7,38,4,0
7,38,5,0
7,38,6,0
7,38,7,0
7,38,8,0
7,38,9,0
7,38,10,0
7,38,11,0
7,38,12,0
7,38,13,0
7,38,14,0
7,38,15,0
7,38,16,0
7,38,17,0
7,38,18,0
7,38,19,0
7,38,20,0
7,38,21,0
7,38,22,0
7,38,23,0
7,38,24,0
7,38,25,0
7,38,26,0
7,38,27,0
7,38,28,0
7,38,29,0
7,38,30,0
7,38,31,0
7,38,32,0
7,38,33,0
7,38,34,0
7,38,35,0
7,38,36,0
7,38,37,0
7,38,38,0
7,38,39,0.00241
7,38,40,0.00015
7,39,1,0
7,39,2,0
7,39,3,0
7,39,4,0
7,39,5,0
