mgra,taz,lightTruckTripsProds,lightTruckTripsAttrs,medTruckTripsProds,medTruckTripsAttrs,heavyTruckTripsProds,heavyTruckTripsAttrs,CommercialVehicleTripsProds,CommercialVehicleTripsAttrs,ExternalInternalTripsProds,ExternalInternalTripsAttrs,ExternalExternalTripsProds,ExternalExternalTripsAttrs
5075,2043,0.12456871,0.12505054,0.12391342,0.12281678,0.11451499,0.12193602,0.11041521,0.11041521,0.051724143,0.051724143,0.1,0.1
5076,2043,0.19599113,0.19674921,0.19326176,0.19155136,0.1776109,0.19090277,0.16613024,0.16613024,0.034482758,0.034482758,0.1,0.1
5077,2043,0.1687001,0.16935264,0.1652759,0.16381319,0.15125772,0.16372146,0.13657992,0.13657992,0,0,0.1,0.1
5078,2043,0.14466915,0.14522873,0.14360587,0.14233494,0.13253719,0.14144325,0.12749808,0.12749808,0.051724143,0.051724143,0.1,0.1
5079,2043,0.083285093,0.083607242,0.082843378,0.082110204,0.076557882,0.081522904,0.074883237,0.074883237,0.034482758,0.034482758,0.1,0.1
5080,2043,0.059325244,0.059554715,0.068735674,0.068127356,0.069204278,0.063487984,0.10381023,0.10381023,0.29310346,0.29310346,0.1,0.1
5081,2043,0.11746177,0.11404811,0.10665333,0.11455952,0.16538098,0.12750578,0.12403931,0.12403931,0.20689657,0.20689657,0.1,0.1
5082,2043,0.058524407,0.058750782,0.059209667,0.058685657,0.0552992,0.057840809,0.058564674,0.058564674,0.051724143,0.051724143,0.1,0.1
5058,2044,0.27689618,0.27676341,0.27864903,0.27838349,0.29923981,0.29135323,0.25189367,0.25189367,0.16666666,0.16666666,0.16666667,0.16666667
5059,2044,0.056603588,0.057055939,0.069341928,0.070228778,0.18844235,0.13470766,0.07195431,0.07195431,0.16666666,0.16666666,0.16666667,0.16666667
5060,2044,0.29134315,0.29120344,0.28326634,0.28299642,0.20056896,0.23647822,0.30606362,0.30606362,0.33333331,0.33333331,0.16666667,0.16666667
5061,2044,0.030531846,0.030517204,0.028463192,0.028436068,0.019629564,0.024197798,0.024480078,0.024480078,0,0,0.16666667,0.16666667
5062,2044,0.10218363,0.10213463,0.097204097,0.097111471,0.067905724,0.081914298,0.094007663,0.094007663,0.055555549,0.055555549,0.16666667,0.16666667
5068,2044,0.24244164,0.24232538,0.24307542,0.24284378,0.22421357,0.2313488,0.25160068,0.25160068,0.27777776,0.27777776,0.16666667,0.16666667
5063,2045,0.20327003,0.20327003,0.19909227,0.19909227,0.19647408,0.20089911,0.17724185,0.17724185,0,0,0.33333334,0.33333334
5064,2045,0.6737445,0.6737445,0.67222881,0.67222881,0.67127895,0.67288435,0.66678649,0.66678649,0.60000002,0.60000002,0.33333334,0.33333334
5069,2045,0.1229855,0.1229855,0.12867889,0.12867889,0.13224694,0.12621655,0.15597163,0.15597163,0.40000001,0.40000001,0.33333334,0.33333334
4544,2046,0.088905163,0.088859707,0.084445387,0.084373489,0.074103862,0.082405396,0.065221772,0.065221772,0,0,0.2,0.2
4545,2046,0.24031369,0.24019083,0.23835093,0.23814797,0.2149037,0.22828335,0.22378905,0.22378905,0.1785457,0.1785457,0.2,0.2
4546,2046,0.25705782,0.25727543,0.26719174,0.26767108,0.28090033,0.26778564,0.31327879,0.31327879,0.4591175,0.4591175,0.2,0.2
4547,2046,0.25795114,0.25781927,0.26517028,0.26494446,0.29036313,0.27658826,0.26081532,0.26081532,0.26031074,0.26031074,0.2,0.2
4548,2046,0.15577216,0.15585476,0.14484172,0.14486296,0.13972899,0.1449374,0.13689505,0.13689505,0.1020261,0.1020261,0.2,0.2
12284,2047,0.19243874,0.1896136,0.17991509,0.18648492,0.2197188,0.19780847,0.16397579,0.16397579,0.071428575,0.071428575,0.25,0.25
12285,2047,0.30245763,0.30064309,0.29409006,0.29831642,0.31952411,0.30573142,0.28246641,0.28246641,0.21428573,0.21428573,0.25,0.25
12293,2047,0.32886884,0.33188972,0.34798071,0.34083828,0.30773959,0.32622069,0.38951081,0.38951081,0.64285713,0.64285713,0.25,0.25
12294,2047,0.17623478,0.17785363,0.17801414,0.17436035,0.15301751,0.1702394,0.16404693,0.16404693,0.071428575,0.071428575,0.25,0.25
5065,2048,0.21034959,0.21003222,0.17812923,0.17784201,0.14505683,0.1842024,0.089845926,0.089845926,0.021241581,0.021241581,0.25,0.25
5066,2048,0.18246226,0.18324184,0.21734972,0.21781455,0.28278351,0.21047172,0.41879502,0.41879502,0.50998747,0.50998747,0.25,0.25
5067,2048,0.42334676,0.42316189,0.45114416,0.4512139,0.44842234,0.44569314,0.42007664,0.42007664,0.46023425,0.46023425,0.25,0.25
5070,2048,0.18384138,0.18356401,0.15337688,0.15312956,0.12373735,0.15963273,0.071282379,0.071282379,0.008536649,0.008536649,0.25,0.25
5042,2049,0,0,0,0,0,0,0,0,0,0,0.33333334,0.33333334
5043,2049,0,0,0,0,0,0,0,0,0,0,0.33333334,0.33333334
5044,2049,1,1,1,1,1,1,1,1,1,1,0.33333334,0.33333334
12226,2050,0.44877917,0.44766906,0.3821677,0.38142231,0.28399625,0.38845718,0.16227894,0.16227894,0.019177698,0.019177698,0.33333334,0.33333334
12227,2050,0.23198926,0.23242733,0.35984859,0.35994461,0.43439031,0.32426178,0.5964126,0.5964126,0.7612322,0.7612322,0.33333334,0.33333334
12228,2050,0.31923157,0.31990355,0.25798371,0.25863305,0.28161347,0.28728101,0.24130847,0.24130847,0.21959016,0.21959016,0.33333334,0.33333334
4619,2051,0,0,0,0,0,0,0,0,0,0,0.16666667,0.16666667
4620,2051,0.17118412,0.17000715,0.20776843,0.2064072,0.082156673,0.081797145,0.34518149,0.34518149,0.39721531,0.39721531,0.16666667,0.16666667
4621,2051,0.22354048,0.22280276,0.24458867,0.24368292,0.30464774,0.30240136,0.16578653,0.16578653,0.15132263,0.15132263,0.16666667,0.16666667
4622,2051,0.17624862,0.17611599,0.1120332,0.11190079,0.11211818,0.11581735,0.11936991,0.11936991,0.11225951,0.11225951,0.16666667,0.16666667
4623,2051,0.1765873,0.17675398,0.15373884,0.15393895,0.17140973,0.17248313,0.14004587,0.14004587,0.1306911,0.1306911,0.16666667,0.16666667
4624,2051,0.2524395,0.25432011,0.28187087,0.28407013,0.32966769,0.32750106,0.22961621,0.22961621,0.20851146,0.20851146,0.16666667,0.16666667
4817,2052,1,1,1,1,1,1,1,1,1,1,1,1
12292,2053,0.19467291,0.1929985,0.19560476,0.19203441,0.09804938,0.13427484,0.13573629,0.13573629,0,0,0.16666667,0.16666667
12295,2053,0.11593348,0.11493632,0.11806712,0.11591206,0.059695739,0.080574125,0.08874958,0.08874958,0.021921674,0.021921674,0.16666667,0.16666667
12302,2053,0.29416764,0.29880509,0.26314789,0.27355543,0.53827775,0.45046669,0.32000419,0.32000419,0.4384335,0.4384335,0.16666667,0.16666667
12303,2053,0.12537627,0.12573141,0.11949084,0.12035193,0.14117061,0.13599092,0.11039797,0.11039797,0.087686695,0.087686695,0.16666667,0.16666667
12305,2053,0.16543423,0.1640113,0.19877408,0.19514589,0.1102164,0.12667328,0.27230793,0.27230793,0.45195818,0.45195818,0.16666667,0.16666667
12310,2053,0.10441548,0.10351738,0.10491528,0.10300027,0.052590121,0.072020143,0.072804019,0.072804019,0,0,0.16666667,0.16666667
4504,2054,0.44856405,0.45037603,0.27298582,0.27520952,0.3783294,0.37624475,0.22325502,0.22325502,0.1672307,0.1672307,0.2,0.2
4507,2054,0.225171,0.22454734,0.28358498,0.28303739,0.248025,0.2551572,0.26962256,0.26962256,0.27734295,0.27734295,0.2,0.2
4512,2054,0.056250755,0.056022689,0.063639164,0.063380912,0.048075195,0.056433409,0.044563916,0.044563916,0.036348119,0.036348119,0.2,0.2
4513,2054,0.21297815,0.21211465,0.32669151,0.32536575,0.28015125,0.25913081,0.42837831,0.42837831,0.49830791,0.49830791,0.2,0.2
4515,2054,0.057036053,0.056939274,0.053098515,0.053006425,0.045419157,0.053033855,0.034180183,0.034180183,0.020770354,0.020770354,0.2,0.2
12296,2055,0.35923648,0.35923648,0.35982153,0.35982153,0.36016873,0.35957333,0.35650182,0.35650182,0.37024119,0.37024119,0.25,0.25
12297,2055,0.2758342,0.2758342,0.2913695,0.2913695,0.30058897,0.2847794,0.36019146,0.36019146,0.56805187,0.56805187,0.25,0.25
12298,2055,0.17369984,0.17369984,0.1677459,0.1677459,0.16421252,0.17027158,0.14437836,0.14437836,0.061706863,0.061706863,0.25,0.25
12300,2055,0.19122952,0.19122952,0.18106309,0.18106309,0.1750298,0.18537571,0.13892837,0.13892837,0,0,0.25,0.25
4832,2056,0.130263,0.13009821,0.13087371,0.13052674,0.11501603,0.12258375,0.12722635,0.12722635,0.1,0.1,0.083333336,0.083333336
4833,2056,0.075971819,0.0758757,0.074748278,0.0745501,0.064821348,0.070653372,0.064372234,0.064372234,0,0,0.083333336,0.083333336
4834,2056,0.027908016,0.027872708,0.02745855,0.027385753,0.023811923,0.025954301,0.023646943,0.023646943,0,0,0.083333336,0.083333336
4835,2056,0.11759183,0.11870822,0.11013425,0.11249349,0.21612892,0.16784622,0.12410172,0.12410172,0.2,0.2,0.083333336,0.083333336
4836,2056,0.0651187,0.065036319,0.064069957,0.063900091,0.055561155,0.060560033,0.055176202,0.055176202,0,0,0.083333336,0.083333336
4837,2056,0.15588374,0.15568653,0.16014476,0.15972018,0.14268421,0.14857073,0.17025395,0.17025395,0.25000003,0.25000003,0.083333336,0.083333336
4844,2056,0.018605344,0.018581804,0.0183057,0.018257169,0.015874615,0.017302867,0.015764628,0.015764628,0,0,0.083333336,0.083333336
4845,2056,0.16978656,0.16957176,0.16840643,0.16795994,0.14680274,0.15862051,0.15228921,0.15228921,0.050000001,0.050000001,0.083333336,0.083333336
4846,2056,0.10545588,0.10532246,0.10646611,0.10618384,0.093849875,0.09951327,0.10620686,0.10620686,0.1,0.1,0.083333336,0.083333336
4847,2056,0.027933612,0.027898272,0.030192357,0.030112309,0.027705643,0.027417988,0.040520899,0.040520899,0.1,0.1,0.083333336,0.083333336
4848,2056,0.089977019,0.089863189,0.093945168,0.093696095,0.084514745,0.086557895,0.10730381,0.10730381,0.2,0.2,0.083333336,0.083333336
4850,2056,0.015504453,0.015484838,0.015254751,0.015214307,0.013228847,0.014419056,0.01313719,0.01313719,0,0,0.083333336,0.083333336
12286,2057,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
12290,2057,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
4505,2058,0.59984547,0.60465831,0.50798315,0.5055663,0.65143245,0.58060604,0.70689642,0.70689642,0.84328318,0.84328318,0.33333334,0.33333334
4506,2058,0.007453403,0.007440138,0.024023356,0.023607563,0.019795336,0.014427965,0.044201132,0.044201132,0.06366621,0.06366621,0.33333334,0.33333334
4509,2058,0.39270112,0.38790163,0.46799353,0.47082615,0.32877225,0.40496603,0.24890244,0.24890244,0.093050607,0.093050607,0.33333334,0.33333334
4826,2059,0.5619449,0.55850971,0.55230224,0.56030279,0.60510278,0.57173306,0.55673844,0.55673844,0.66666669,0.66666669,0.5,0.5
4827,2059,0.43805513,0.44149032,0.44769776,0.43969718,0.39489725,0.42826694,0.4432615,0.4432615,0.33333334,0.33333334,0.5,0.5
12299,2060,0.50518823,0.5035212,0.50331181,0.49986622,0.36803174,0.430749,0.4257988,0.4257988,0.19428284,0.19428284,0.5,0.5
12301,2060,0.49481171,0.4964788,0.49668822,0.50013381,0.63196826,0.56925094,0.57420117,0.57420117,0.80571717,0.80571717,0.5,0.5
4508,2061,0.28789535,0.28279701,0.24640179,0.23870236,0.08164297,0.13501009,0.10532779,0.10532779,0.00842586,0.00842586,0.33333334,0.33333334
4510,2061,0.20996456,0.20624629,0.18415332,0.178399,0.061959106,0.099840999,0.087167099,0.087167099,0.022600351,0.022600351,0.33333334,0.33333334
4511,2061,0.50214016,0.5109567,0.56944489,0.58289868,0.85639793,0.76514888,0.80750513,0.80750513,0.96897382,0.96897382,0.33333334,0.33333334
4762,2062,0.11791977,0.11773413,0.12057213,0.12023352,0.094884396,0.10557576,0.12022659,0.12022659,0.12734269,0.12734269,0.25,0.25
4764,2062,0.46517935,0.46602121,0.4588148,0.46033463,0.53006309,0.4956364,0.50815392,0.50815392,0.64980757,0.64980757,0.25,0.25
4765,2062,0.14280723,0.14258242,0.14758916,0.14717469,0.16355965,0.15703881,0.12194852,0.12194852,0.063671343,0.063671343,0.25,0.25
4766,2062,0.27409372,0.27366224,0.2730239,0.27225715,0.21149287,0.24174905,0.24967094,0.24967094,0.15917838,0.15917838,0.25,0.25
5083,2063,0.098164707,0.097636864,0.11394952,0.11325932,0.073681518,0.097134776,0.056705728,0.056705728,0.011692042,0.011692042,0.2,0.2
5084,2063,0.15201598,0.15119858,0.18111648,0.18001942,0.11899842,0.15267403,0.10371097,0.10371097,0.040922146,0.040922146,0.2,0.2
5085,2063,0.069765858,0.069390714,0.079288304,0.078808039,0.050582267,0.068213344,0.035276763,0.035276763,0,0,0.2,0.2
5086,2063,0.67284149,0.6746006,0.60313243,0.60553622,0.73645335,0.66799909,0.76463389,0.76463389,0.87723356,0.87723356,0.2,0.2
5087,2063,0.007211964,0.007173184,0.022513313,0.022376945,0.020284457,0.013978695,0.039672647,0.039672647,0.070152253,0.070152253,0.2,0.2
12287,2064,0.56860501,0.5688836,0.3190881,0.31961182,0.14229423,0.23251186,0.16418584,0.16418584,0.018867925,0.018867925,0.5,0.5
12289,2064,0.43139499,0.4311164,0.6809119,0.68038815,0.85770577,0.76748812,0.83581418,0.83581418,0.98113209,0.98113209,0.5,0.5
6337,2065,1,1,1,1,1,1,1,1,1,1,1,1
6307,2066,0.043313913,0.043313913,0.047570013,0.047570013,0.050091479,0.045765687,0.061639972,0.061639972,0.12186722,0.12186722,0.16666667,0.16666667
6308,2066,0.1542242,0.1542242,0.15382896,0.15382896,0.15359481,0.15399651,0.14491227,0.14491227,0.14692943,0.14692943,0.16666667,0.16666667
6339,2066,0.29094785,0.29094785,0.27518401,0.27518401,0.26584491,0.28186691,0.20890121,0.20890121,0,0,0.16666667,0.16666667
6340,2066,0.09049464,0.09049464,0.092194445,0.092194445,0.093201458,0.091473833,0.10118842,0.10118842,0.12186722,0.12186722,0.16666667,0.16666667
6341,2066,0.10622156,0.10622156,0.10706925,0.10706925,0.10757146,0.10670988,0.11248037,0.11248037,0.12186722,0.12186722,0.16666667,0.16666667
6343,2066,0.31479785,0.31479785,0.32415336,0.32415336,0.32969588,0.32018718,0.3708778,0.3708778,0.4874689,0.4874689,0.16666667,0.16666667
5071,2067,0.49687752,0.49685264,0.50511938,0.50496078,0.50520396,0.50308454,0.50452578,0.50452578,0.51076621,0.51076621,0.5,0.5
5072,2067,0.50312251,0.5031473,0.49488068,0.49503928,0.49479601,0.49691546,0.49547422,0.49547422,0.48923385,0.48923385,0.5,0.5
5088,2068,0.28216514,0.28238332,0.27288207,0.27308714,0.28953522,0.28019017,0.29547957,0.29547957,0.3919397,0.3919397,0.25,0.25
5089,2068,0.24658616,0.24651119,0.24378319,0.24371445,0.2345517,0.24389327,0.20843154,0.20843154,0,0,0.25,0.25
5090,2068,0.22455683,0.22448856,0.22820386,0.2281395,0.22342978,0.22559276,0.22355951,0.22355951,0.2161206,0.2161206,0.25,0.25
5091,2068,0.2466919,0.24661689,0.25513083,0.25505888,0.25248334,0.25032383,0.27252942,0.27252942,0.3919397,0.3919397,0.25,0.25
4838,2069,0.012426779,0.012577735,0.012413541,0.012072385,0.009695502,0.011566594,0.010024524,0.010024524,0,0,0.090909094,0.090909094
4841,2069,0.12772276,0.12945803,0.13497539,0.13143143,0.1484108,0.14013611,0.16575764,0.16575764,0.31438702,0.31438702,0.090909094,0.090909094
4842,2069,0.043031551,0.043554284,0.044681203,0.04345325,0.035756532,0.040941384,0.04460483,0.04460483,0.036424972,0.036424972,0.090909094,0.090909094
4852,2069,0.074576452,0.075482383,0.076192498,0.074098527,0.060368188,0.07030274,0.068502203,0.068502203,0.036424972,0.036424972,0.090909094,0.090909094
4853,2069,0.11322355,0.1022675,0.081647895,0.10672107,0.22701181,0.14018233,0.089534096,0.089534096,0.14569989,0.14569989,0.090909094,0.090909094
4854,2069,0.086941324,0.087997466,0.10011186,0.097360536,0.084908217,0.087873533,0.1371547,0.1371547,0.28493825,0.28493825,0.090909094,0.090909094
4855,2069,0.17734423,0.17949855,0.17969854,0.17475997,0.14164013,0.16640116,0.15789908,0.15789908,0.054637466,0.054637466,0.090909094,0.090909094
4856,2069,0.039207928,0.039684214,0.040861651,0.03973867,0.032773301,0.037382439,0.041520361,0.041520361,0.036424972,0.036424972,0.090909094,0.090909094
4857,2069,0.1911812,0.19350362,0.19097754,0.185729,0.14916156,0.1779476,0.15422346,0.15422346,0,0,0.090909094,0.090909094
4858,2069,0.078415856,0.079368427,0.081723303,0.07947734,0.065546602,0.074764878,0.080716476,0.080716476,0.072849944,0.072849944,0.090909094,0.090909094
4859,2069,0.05592839,0.056607794,0.056716558,0.055157844,0.044727348,0.052501261,0.050062638,0.050062638,0.018212486,0.018212486,0.090909094,0.090909094
5092,2070,0.50730586,0.50730586,0.50775576,0.50775576,0.50804067,0.50756049,0.51028842,0.51028842,0.53846157,0.53846157,0.33333334,0.33333334
5093,2070,0.16888684,0.16888684,0.16866963,0.16866963,0.1685321,0.16876389,0.16744696,0.16744696,0.15384616,0.15384616,0.33333334,0.33333334
5097,2070,0.32380733,0.32380733,0.3235746,0.3235746,0.32342726,0.3236756,0.32226458,0.32226458,0.30769232,0.30769232,0.33333334,0.33333334
4865,2071,0.47250396,0.47326621,0.44144142,0.44221959,0.50077301,0.46702093,0.50886744,0.50886744,0.71428573,0.71428573,0.33333334,0.33333334
4866,2071,0.34155354,0.34105998,0.36754626,0.36703417,0.33174723,0.34830093,0.34882843,0.34882843,0.2857143,0.2857143,0.33333334,0.33333334
4867,2071,0.18594246,0.18567377,0.19101235,0.19074622,0.16747969,0.18467817,0.14230415,0.14230415,0,0,0.33333334,0.33333334
6338,2072,1,1,1,1,1,1,1,1,1,1,1,1
12288,2073,0.59398967,0.59419233,0.58049339,0.58068472,0.59283143,0.58935064,0.57619548,0.57619548,0.55486077,0.55486077,0.33333334,0.33333334
12291,2073,0.15648687,0.15640876,0.15465918,0.15458861,0.14609125,0.15430497,0.13214104,0.13214104,0.0419272,0.0419272,0.33333334,0.33333334
12311,2073,0.24952343,0.24939889,0.26484749,0.26472664,0.26107737,0.25634441,0.29166341,0.29166341,0.40321201,0.40321201,0.33333334,0.33333334
5128,2074,0.35791007,0.35815552,0.4296259,0.42919797,0.43627605,0.39243361,0.5643847,0.5643847,0.65920001,0.65920001,0.33333334,0.33333334
5129,2074,0.47179571,0.47294638,0.33690071,0.33972049,0.44233865,0.4317286,0.3441194,0.3441194,0.32000002,0.32000002,0.33333334,0.33333334
5134,2074,0.17029423,0.16889812,0.23347336,0.23108159,0.12138535,0.17583777,0.091495901,0.091495901,0.0208,0.0208,0.33333334,0.33333334
5130,2075,0.37820122,0.37771782,0.4247447,0.42198363,0.36858383,0.36435944,0.48652011,0.48652011,0.52344924,0.52344924,0.25,0.25
5131,2075,0.043723185,0.044727784,0.08173719,0.085200489,0.14332289,0.12158279,0.10242342,0.10242342,0.12815663,0.12815663,0.25,0.25
5132,2075,0.027895743,0.027581878,0.049568318,0.048556823,0.019457074,0.028730435,0.021409251,0.021409251,0.008581135,0.008581135,0.25,0.25
5133,2075,0.55017984,0.54997253,0.44394976,0.44425911,0.46863621,0.4853273,0.38964722,0.38964722,0.33981296,0.33981296,0.25,0.25
5108,2076,0.044676106,0.044554461,0.071719684,0.071004622,0.047522057,0.044469595,0.12008699,0.12008699,0.15799761,0.15799761,0.16666667,0.16666667
5109,2076,0.029290136,0.029043067,0.1750854,0.17667702,0.10363609,0.063997529,0.17157415,0.17157415,0.20111315,0.20111315,0.16666667,0.16666667
5110,2076,0.10134172,0.10048687,0.10746408,0.10602488,0.044619102,0.073205307,0.050770558,0.050770558,0.011943946,0.011943946,0.16666667,0.16666667
5111,2076,0.73551702,0.73680651,0.55459797,0.55488122,0.73400283,0.72959417,0.60566676,0.60566676,0.60744619,0.60744619,0.16666667,0.16666667
5112,2076,0.072566159,0.072640322,0.073408775,0.073925517,0.062832139,0.07669238,0.043011133,0.043011133,0.019110313,0.019110313,0.16666667,0.16666667
5113,2076,0.016608849,0.01646875,0.01772411,0.017486742,0.007387765,0.012040992,0.008890424,0.008890424,0.002388789,0.002388789,0.16666667,0.16666667
11645,2077,0.15783188,0.15848587,0.073124386,0.073990338,0.08356379,0.093690522,0.065542869,0.065542869,0.05376583,0.05376583,0.2,0.2
11646,2077,0.14686351,0.14617138,0.2812115,0.28002059,0.19064684,0.17194034,0.36539349,0.36539349,0.39848411,0.39848411,0.2,0.2
11647,2077,0.35248598,0.35388273,0.17377189,0.1756078,0.19216414,0.21339947,0.16809253,0.16809253,0.13717879,0.13717879,0.2,0.2
11648,2077,0.12983601,0.12902237,0.10682659,0.10630984,0.051259551,0.085265517,0.038670365,0.038670365,0.009707636,0.009707636,0.2,0.2
11649,2077,0.21298259,0.21243763,0.36506563,0.3640714,0.4823657,0.43570417,0.36230078,0.36230078,0.40086362,0.40086362,0.2,0.2
4839,2078,0.30908751,0.31019089,0.25134486,0.25378191,0.3161661,0.33199623,0.13370642,0.13370642,0.058448862,0.058448862,0.2,0.2
4840,2078,0.21375465,0.21374816,0.37264675,0.3715544,0.39965662,0.28879079,0.71077776,0.71077776,0.93180966,0.93180966,0.2,0.2
4843,2078,0.2871159,0.28626788,0.23365761,0.23267384,0.16803192,0.2300076,0.092422776,0.092422776,0,0,0.2,0.2
4849,2078,0.11743791,0.11740347,0.083264984,0.083152734,0.073654532,0.091042563,0.039721776,0.039721776,0.009741476,0.009741476,0.2,0.2
4851,2078,0.072604023,0.07238958,0.059085831,0.05883706,0.042490833,0.058162842,0.023371276,0.023371276,0,0,0.2,0.2
4868,2079,0.62467277,0.62531143,0.65520442,0.65568978,0.7138651,0.65110219,0.81138688,0.81138688,0.93159163,0.93159163,0.5,0.5
4874,2079,0.37532723,0.3746886,0.34479564,0.34431028,0.28613487,0.34889778,0.18861309,0.18861309,0.068408348,0.068408348,0.5,0.5
4869,2080,0.54306787,0.53329879,0.52378142,0.54799598,0.68595672,0.59834987,0.58423817,0.58423817,0.74719721,0.74719721,0.5,0.5
4873,2080,0.4569321,0.46670127,0.47621858,0.45200399,0.31404334,0.4016501,0.41576177,0.41576177,0.25280285,0.25280285,0.5,0.5
12304,2081,0.19844563,0.19976903,0.18223663,0.18505812,0.29136935,0.25382504,0.16241077,0.16241077,0.1,0.1,0.125,0.125
12306,2081,0.1676413,0.16727935,0.16230159,0.16166992,0.13005009,0.15032984,0.1253695,0.1253695,0.039999995,0.039999995,0.125,0.125
12307,2081,0.047273435,0.047171373,0.044749226,0.044575069,0.035346966,0.041856002,0.030700555,0.030700555,0,0,0.125,0.125
12308,2081,0.017190339,0.017153226,0.016272446,0.016209116,0.012853442,0.015220365,0.011163839,0.011163839,0,0,0.125,0.125
12309,2081,0.11927571,0.1190182,0.11471272,0.11426627,0.09153527,0.10655692,0.086411193,0.086411193,0.019999998,0.019999998,0.125,0.125
12313,2081,0.033856146,0.033783052,0.08802896,0.08768636,0.09820351,0.0594244,0.23919851,0.23919851,0.62,0.62,0.125,0.125
12315,2081,0.17958382,0.17919609,0.1862472,0.18552235,0.15543844,0.16755335,0.18596473,0.18596473,0.17999999,0.17999999,0.125,0.125
12316,2081,0.23673365,0.23662971,0.20545126,0.20501277,0.18520294,0.20523407,0.15878092,0.15878092,0.039999995,0.039999995,0.125,0.125
5094,2082,0.014031759,0.013954915,0.11173831,0.11416078,0.10459906,0.06127464,0.058131959,0.058131959,0.058097433,0.058097433,0.33333334,0.33333334
5095,2082,0.015871923,0.015785001,0.024622668,0.024475092,0.021712767,0.021115119,0.028304234,0.028304234,0.028886372,0.028886372,0.33333334,0.33333334
5096,2082,0.97009635,0.97026014,0.863639,0.86136413,0.87368816,0.91761029,0.91356385,0.91356385,0.9130162,0.9130162,0.33333334,0.33333334
4870,2083,0,0,0,0,0,0,0,0,0,0,0.16666667,0.16666667
4871,2083,0.89774114,0.89791685,0.83375084,0.83512485,0.86847848,0.87821835,0.79119802,0.79119802,0.75099832,0.75099832,0.16666667,0.16666667
4872,2083,0.027260354,0.02721503,0.043763716,0.043409351,0.034807313,0.032295346,0.048837721,0.048837721,0.065105945,0.065105945,0.16666667,0.16666667
4875,2083,0.021901771,0.021825405,0.049707379,0.049110331,0.03461723,0.03038495,0.071994081,0.071994081,0.085665718,0.085665718,0.16666667,0.16666667
4876,2083,0.048040044,0.048038755,0.048508804,0.048498742,0.048254408,0.048183057,0.050001998,0.050001998,0.04911501,0.04911501,0.16666667,0.16666667
4877,2083,0.00505674,0.005003973,0.024269272,0.023856735,0.013842599,0.010918269,0.037968159,0.037968159,0.04911501,0.04911501,0.16666667,0.16666667
4645,2084,0.42550084,0.42550084,0.41746369,0.41746369,0.2163242,0.2163242,0.53154272,0.53154272,0.54995054,0.54995054,0.5,0.5
4646,2084,0.57449913,0.57449913,0.58253628,0.58253628,0.78367579,0.78367579,0.46845725,0.46845725,0.45004943,0.45004943,0.5,0.5
6342,2085,0.28880537,0.28880537,0.2659274,0.2659274,0.25357285,0.27529725,0.1946626,0.1946626,0.077987254,0.077987254,0.25,0.25
6344,2085,0.2828477,0.2828477,0.29296765,0.29296765,0.29843262,0.28882295,0.30424127,0.30424127,0.37610188,0.37610188,0.25,0.25
6346,2085,0.35349432,0.35349432,0.37437537,0.37437537,0.3856515,0.36582336,0.45906213,0.45906213,0.54591084,0.54591084,0.25,0.25
6348,2085,0.074852578,0.074852578,0.066729583,0.066729583,0.062343005,0.070056424,0.042034034,0.042034034,0,0,0.25,0.25
4767,2086,0.10359164,0.10707903,0.13579774,0.13079105,0.17861508,0.17996332,0.089471683,0.089471683,0.090671323,0.090671323,0.14285715,0.14285715
4768,2086,0.19235553,0.19927765,0.18714271,0.18380064,0.18527898,0.1880843,0.18030182,0.18030182,0.16543157,0.16543157,0.14285715,0.14285715
4769,2086,0.23000589,0.20327121,0.10273578,0.13211571,0.11413725,0.10485573,0.099621035,0.099621035,0.088273764,0.088273764,0.14285715,0.14285715
4771,2086,0.21753281,0.224856,0.27866122,0.26838735,0.25459793,0.25651973,0.34603176,0.34603176,0.37859634,0.37859634,0.14285715,0.14285715
4772,2086,0.20432821,0.21120687,0.26421243,0.25447127,0.2544792,0.25640011,0.21563286,0.21563286,0.20074107,0.20074107,0.14285715,0.14285715
4773,2086,0.034987785,0.036532097,0.010318045,0.010080985,0.006780472,0.008019618,0.015594179,0.015594179,0.013077593,0.013077593,0.14285715,0.14285715
4774,2086,0.017198149,0.017777121,0.021132076,0.020352965,0.006111109,0.006157238,0.053346649,0.053346649,0.063208371,0.063208371,0.14285715,0.14285715
4514,2087,0,0,0,0,0,0,0,0,0,0,0.5,0.5
4516,2087,1,1,1,1,1,1,1,1,1,1,0.5,0.5
5121,2088,0.43330982,0.43330982,0.43404883,0.43404883,0.43451643,0.43372813,0.44110197,0.44110197,0.4834303,0.4834303,0.25,0.25
5122,2088,0.008148762,0.008148762,0.008028616,0.008028616,0.007952591,0.008080754,0.007402421,0.007402421,0,0,0.25,0.25
5123,2088,0.29501992,0.29501992,0.29353464,0.29353464,0.29259479,0.29417917,0.28293648,0.28293648,0.19428284,0.19428284,0.25,0.25
5124,2088,0.26352149,0.26352149,0.26438797,0.26438797,0.26493621,0.26401198,0.26855913,0.26855913,0.32228684,0.32228684,0.25,0.25
20650,2089,0.1161803,0.1161803,0.049631115,0.049631115,0.036190178,0.066233091,0.010870895,0.010870895,0,0,0.25,0.25
